turn,province_index,province,capital_unit,Ktarget_MU,Kprivate_current_MU,historical_C0_GovInv_MU,historical_C0_firm_K_total_MU,historical_C0_total_K_over_target,historical_C0_GovInv_over_target,C1_GovInv_residual_MU,C1_firm_K_accounting_MU,c1_firm_K_accounting_over_target,C1_GovInv_over_target,C1_minus_C0_GovInv_MU,capital_gap_before_C1_MU,capital_gap_after_C1_MU,c1_exact_target,private_at_or_above_target,residual_floor_binding,c1_status,historical_C0_overshoot_MU,C1_mechanically_removed_overshoot_MU,remaining_private_only_overshoot_MU,counterfactual_scope
12,9,江苏,MU_10WAN_YUAN,203535217.25929242,191613.55604964017,297706764.4485603,297898378.00460994,1.4636208024142778,1.4626793753795375,203343603.70324278,203535217.25929242,1.0,0.9990585729652597,-94363160.74531752,203343603.70324278,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,94363160.74531752,94363160.74531752,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,10,浙江,MU_10WAN_YUAN,124249656.20818298,203071.0411096031,181608067.20385772,181811138.2449673,1.4632727670516756,1.4616383879531183,124046585.16707337,124249656.20818298,1.0,0.9983656209014425,-57561482.03678435,124046585.16707337,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,57561482.036784336,57561482.036784336,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,11,安徽,MU_10WAN_YUAN,70182433.35888097,213455.31661813767,102433607.3284507,102647062.64506884,1.4625748600106034,1.4595334249049463,69968978.04226282,70182433.35888097,1.0,0.9969585648943429,-32464629.286187872,69968978.04226282,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,32464629.286187872,32464629.286187872,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,12,福建,MU_10WAN_YUAN,87795538.11850408,206001.33484379048,128231314.50034338,128437315.83518717,1.4629139314782251,1.4605675555773707,87589536.7836603,87795538.11850408,1.0,0.9976536240991458,-40641777.71668309,87589536.7836603,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,40641777.71668309,40641777.71668309,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,13,江西,MU_10WAN_YUAN,51050047.92908307,214149.37763681592,74420365.91500677,74634515.29264359,1.461987173769616,1.4577922829453347,50835898.55144626,51050047.92908307,1.0,0.9958051091757191,-23584467.363560513,50835898.55144626,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,23584467.36356052,23584467.36356052,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,14,山东,MU_10WAN_YUAN,210016973.07581103,193588.57774568995,307193843.1237978,307387431.70154345,1.4636313779771697,1.4627096021087223,209823384.49806535,210016973.07581103,1.0,0.9990782241315525,-97370458.62573242,209823384.49806535,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,97370458.62573242,97370458.62573242,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,15,河南,MU_10WAN_YUAN,168320556.01470312,201461.66906825884,246138906.9095599,246340368.57862815,1.4635192183960577,1.4623223255516051,168119094.34563488,168320556.01470312,1.0,0.9988031071555477,-78019812.56392503,168119094.34563488,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,78019812.56392503,78019812.56392503,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,16,湖北,MU_10WAN_YUAN,101805153.6623069,206839.03805528142,148744743.92002562,148951582.9580809,1.463104544315715,1.4610728295093962,101598314.62425162,101805153.6623069,1.0,0.9979682851936811,-47146429.295774,101598314.62425162,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,47146429.29577398,47146429.29577398,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,17,湖南,MU_10WAN_YUAN,93791807.14892803,209864.78991375075,137004562.27011994,137214427.06003368,1.462968155013334,1.4607305950782694,93581942.35901429,93791807.14892803,1.0,0.9977624400649354,-43422619.91110565,93581942.35901429,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,43422619.91110565,43422619.91110565,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,18,广东,MU_10WAN_YUAN,191259406.86816654,201825.96973209555,279718864.5093297,279920690.4790618,1.463565609988578,1.4625103627040812,191057580.89843443,191259406.86816654,1.0,0.9989447527155032,-88661283.61089525,191057580.89843443,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,88661283.61089525,88661283.61089525,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,19,广西,MU_10WAN_YUAN,67306708.83876626,211767.89156087535,98226435.57972513,98438203.47128601,1.4625318214131593,1.459385509623228,67094940.94720539,67306708.83876626,1.0,0.9968536882100688,-31131494.632519744,67094940.94720539,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,31131494.63251975,31131494.63251975,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,20,海南,MU_10WAN_YUAN,14673330.466888333,214351.02072755375,21160917.9592183,21375268.979945853,1.4567428320503677,1.4421346269662354,14458979.446160778,14673330.466888333,1.0,0.9853917949158675,-6701938.5130575225,14458979.446160778,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6701938.513057521,6701938.513057521,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,21,重庆,MU_10WAN_YUAN,50663834.63130832,211530.33726447288,73860147.63638937,74071677.97365385,1.4620227330341156,1.4578475587938742,50452304.29404385,50663834.63130832,1.0,0.995824825759759,-23407843.34234553,50452304.29404385,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,23407843.342345536,23407843.342345536,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,22,四川,MU_10WAN_YUAN,94830047.41899477,213020.098006958,138520309.7887377,138733329.88674468,1.4629680535091236,1.4607217180510619,94617027.3209878,94830047.41899477,1.0,0.9977536645419383,-43903282.46774991,94617027.3209878,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,43903282.46774991,43903282.46774991,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,23,贵州,MU_10WAN_YUAN,39447014.665611394,215083.2913761747,57431075.43113655,57646158.72251272,1.4613566884889453,1.4559042279364949,39231931.37423522,39447014.665611394,1.0,0.9945475394475497,-18199144.05690133,39231931.37423522,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,18199144.05690133,18199144.05690133,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,24,云南,MU_10WAN_YUAN,68611984.86091176,211017.56177499887,100137360.87652163,100348378.43829663,1.4625488337310162,1.459473313292382,68400967.29913676,68611984.86091176,1.0,0.9969244795613658,-31736393.577384874,68400967.29913676,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,31736393.577384874,31736393.577384874,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,25,西藏,MU_10WAN_YUAN,6325734.326183821,214700.88819739025,8938603.662936408,9153304.551133798,1.4469947802338057,1.4130539162761322,6111033.437986431,6325734.326183821,1.0,0.9660591360423265,-2827570.2249499774,6111033.437986431,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,2827570.2249499774,2827570.2249499774,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,26,陕西,MU_10WAN_YUAN,73897910.2910824,208433.9710265706,107880250.48359255,108088684.45461912,1.4626757918980382,1.4598552253866772,73689476.32005583,73897910.2910824,1.0,0.9971794334886392,-34190774.16353673,73689476.32005583,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,34190774.16353673,34190774.16353673,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,27,甘肃,MU_10WAN_YUAN,25177704.67938732,215319.81078362424,36538961.14723834,36754280.95802196,1.4597947440424244,1.4512427408504929,24962384.868603695,25177704.67938732,1.0,0.9914479968080687,-11576576.278634641,24962384.868603695,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,11576576.278634641,11576576.278634641,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,28,青海,MU_10WAN_YUAN,17578407.529567722,213132.77612817392,23105673.459270954,23318806.235399127,1.3265596554281598,1.3144349634860897,17365274.75343955,17578407.529567722,1.0,0.98787530805793,-5740398.705831405,17365274.75343955,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5740398.705831405,5740398.705831405,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,29,宁夏,MU_10WAN_YUAN,18640640.44456374,213016.00700018898,26971397.961410485,27184413.968410674,1.4583412007358685,1.446913695997837,18427624.43756355,18640640.44456374,1.0,0.9885724952619688,-8543773.523846935,18427624.43756355,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8543773.523846935,8543773.523846935,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
12,30,新疆,MU_10WAN_YUAN,49250553.031937115,209967.3061201102,71791046.57697247,72001013.88309258,1.4619331043126085,1.4576698566291977,49040585.725817,49250553.031937115,1.0,0.9957367523165891,-22750460.851155467,49040585.725817,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,22750460.851155467,22750460.851155467,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,0,北京,MU_10WAN_YUAN,58719043.066994764,207210.46878784566,94223270.66094889,94430481.12973674,1.6081747282904024,1.604645882145014,58511832.598206915,58719043.066994764,1.0,0.9964711538546118,-35711438.06274197,58511832.598206915,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,35711438.06274197,35711438.06274197,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,1,天津,MU_10WAN_YUAN,64593598.72309723,204451.31848786553,103688763.45591499,103893214.77440286,1.608413477932651,1.6052482831992794,64389147.40460936,64593598.72309723,1.0,0.9968348052666284,-39299616.05130563,64389147.40460936,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,39299616.05130563,39299616.05130563,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,2,河北,MU_10WAN_YUAN,113705229.18254791,206700.13622637338,182779907.63335273,182986607.7695791,1.6093068813555047,1.6074890218101487,113498529.04632154,113705229.18254791,1.0,0.9981821404546442,-69281378.58703119,113498529.04632154,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,69281378.5870312,69281378.5870312,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,3,山西,MU_10WAN_YUAN,53478727.38884524,210873.7310578817,85777826.84438317,85988700.57544105,1.6079047646406193,1.6039616317099379,53267853.65778736,53478727.38884524,1.0,0.9960568670693187,-32509973.186595805,53267853.65778736,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,32509973.186595805,32509973.186595805,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,4,内蒙古,MU_10WAN_YUAN,82165502.99427319,203007.2247064321,131990809.60383992,132193816.82854635,1.6088724831120436,1.6064017719582326,81962495.76956676,82165502.99427319,1.0,0.9975292888461892,-50028313.83427316,81962495.76956676,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,50028313.83427316,50028313.83427316,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,5,辽宁,MU_10WAN_YUAN,90061052.78222083,205134.0923745285,144703224.44580328,144908358.53817782,1.609001383634553,1.6067236610670568,89855918.68984629,90061052.78222083,1.0,0.9977222774325037,-54847305.75595699,89855918.68984629,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,54847305.75595699,54847305.75595699,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,6,吉林,MU_10WAN_YUAN,66308917.7271201,206766.38915202802,96771251.25344332,96978017.64259535,1.462518481174542,1.4594002521905773,66102151.337968074,66308917.7271201,1.0,0.9968817710160355,-30669099.91547524,66102151.337968074,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,30669099.91547525,30669099.91547525,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,7,黑龙江,MU_10WAN_YUAN,58424879.89838116,209509.51599296005,93745834.7682038,93955344.28419675,1.6081392798344472,1.6045533158349088,58215370.3823882,58424879.89838116,1.0,0.9964140360004614,-35530464.3858156,58215370.3823882,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,35530464.38581559,35530464.38581559,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,8,上海,MU_10WAN_YUAN,66125294.30800852,206298.26977001308,106152578.82209449,106358877.0918645,1.6084446686384462,1.6053248599188195,65918996.03823851,66125294.30800852,1.0,0.9968801912803732,-40233582.783855975,65918996.03823851,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,40233582.783855975,40233582.783855975,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,9,江苏,MU_10WAN_YUAN,203535217.25929242,190840.09878108182,327477440.89341635,327668280.99219745,1.6098849398370527,1.6089473129174914,203344377.16051134,203535217.25929242,1.0,0.9990623730804387,-124133063.732905,203344377.16051134,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,124133063.73290503,124133063.73290503,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,10,浙江,MU_10WAN_YUAN,124249656.20818298,202297.78633385955,199768873.9242435,199971171.71057737,1.6094303824512912,1.6078022267484302,124047358.42184912,124249656.20818298,1.0,0.9983718442971391,-75721515.5023944,124047358.42184912,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,75721515.5023944,75721515.5023944,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,11,安徽,MU_10WAN_YUAN,70182433.35888097,212682.2151460446,112676968.06129578,112889650.27644183,1.6085171869031047,1.6054867673954412,69969751.14373492,70182433.35888097,1.0,0.9969695804923364,-42707216.91756086,69969751.14373492,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,42707216.91756086,42707216.91756086,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,12,福建,MU_10WAN_YUAN,87795538.11850408,205228.10828201057,141054445.95037773,141259674.05865973,1.6089618799077374,1.606624311135108,87590310.01022206,87795538.11850408,1.0,0.9976624312273705,-53464135.94015567,87590310.01022206,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,53464135.940155655,53464135.940155655,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,13,江西,MU_10WAN_YUAN,51050047.92908307,213376.2850628744,81862402.50650746,82075778.79157034,1.6077512582473403,1.6035715112398685,50836671.6440202,51050047.92908307,1.0,0.9958202529925283,-31025730.862487257,50836671.6440202,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,31025730.862487264,31025730.862487264,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,14,山东,MU_10WAN_YUAN,210016973.07581103,192803.5099661418,337913227.43617755,338106030.9461437,1.6098986000721742,1.6089805623195945,209824169.5658449,210016973.07581103,1.0,0.9990819622474202,-128089057.87033266,209824169.5658449,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,128089057.87033266,128089057.87033266,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,15,河南,MU_10WAN_YUAN,168320556.01470312,200688.40428761955,270752797.6005159,270953486.00480354,1.609746856950349,1.6085545581067657,168119867.61041552,168320556.01470312,1.0,0.9988077011564168,-102632929.99010038,168119867.61041552,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,102632929.99010041,102632929.99010041,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,16,湖北,MU_10WAN_YUAN,101805153.6623069,206065.84331846234,163619218.3120282,163825284.15534666,1.6092042324179758,1.607180112460336,101599087.81898844,101805153.6623069,1.0,0.9979758800423602,-62020130.49303976,101599087.81898844,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,62020130.49303976,62020130.49303976,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,17,湖南,MU_10WAN_YUAN,93791807.14892803,209091.63735861925,150705018.49713194,150914110.13449055,1.6090329712366074,1.6068036545860966,93582715.51156941,93791807.14892803,1.0,0.997770683349489,-57122302.98556253,93582715.51156941,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,57122302.98556252,57122302.98556252,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,18,广东,MU_10WAN_YUAN,191259406.86816654,201052.69396644318,307690750.96026266,307891803.6542291,1.6098126031858724,1.6087613989744893,191058354.1742001,191259406.86816654,1.0,0.998948795788617,-116632396.78606257,191058354.1742001,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,116632396.78606257,116632396.78606257,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,19,广西,MU_10WAN_YUAN,67306708.83876626,210994.76176254742,108049079.13769765,108260073.8994602,1.6084588857077833,1.605324060585551,67095714.07700372,67306708.83876626,1.0,0.9968651748777676,-40953365.060693935,67095714.07700372,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,40953365.060693935,40953365.060693935,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,20,海南,MU_10WAN_YUAN,14673330.466888333,213577.92818786768,23277009.755140133,23490587.683328003,1.6009036078303143,1.586348089662859,14459752.538700465,14673330.466888333,1.0,0.9854444818325447,-8817257.216439668,14459752.538700465,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8817257.21643967,8817257.21643967,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,21,重庆,MU_10WAN_YUAN,50663834.63130832,210757.20608309036,81246162.40002832,81456919.6061114,1.6077922288924837,1.6036323146732618,50453077.42522523,50663834.63130832,1.0,0.9958400857807781,-30793084.97480309,50453077.42522523,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,30793084.97480309,30793084.97480309,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,22,四川,MU_10WAN_YUAN,94830047.41899477,212246.9882602361,152372340.7676115,152584587.75587174,1.6090320727321343,1.6067938898561684,94617800.43073453,94830047.41899477,1.0,0.997761817124034,-57754540.33687697,94617800.43073453,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,57754540.33687697,57754540.33687697,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,23,贵州,MU_10WAN_YUAN,39447014.665611394,214310.21039874267,63174182.974250205,63388493.184648946,1.6069275133235608,1.6014946507301444,39232704.45521265,39447014.665611394,1.0,0.9945671374065838,-23941478.519037552,39232704.45521265,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,23941478.519037552,23941478.519037552,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,24,云南,MU_10WAN_YUAN,68611984.86091176,210244.41870333513,110151096.96417381,110361341.38287714,1.6084848967217387,1.6054206446216204,68401740.44220842,68611984.86091176,1.0,0.9969357478998817,-41749356.521965384,68401740.44220842,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,41749356.521965384,41749356.521965384,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,25,西藏,MU_10WAN_YUAN,6325734.326183821,213927.80836441388,9832464.029230049,10046391.837594463,1.5881779599895454,1.5543593079037452,6111806.517819407,6325734.326183821,1.0,0.9661813479142,-3720657.5114106415,6111806.517819407,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,3720657.5114106415,3720657.5114106415,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,26,陕西,MU_10WAN_YUAN,73897910.2910824,207660.79577606925,118668275.53195181,118875936.32772788,1.6086508516881999,1.6058407479253451,73690249.49530633,73897910.2910824,1.0,0.9971898962371453,-44978026.03664549,73690249.49530633,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,44978026.03664549,44978026.03664549,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,27,甘肃,MU_10WAN_YUAN,25177704.67938732,214546.7331555086,40192857.261962175,40407403.99511769,1.6048883132781653,1.5963670149355424,24963157.946231812,25177704.67938732,1.0,0.9914787016573773,-15229699.315730363,24963157.946231812,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,15229699.315730367,15229699.315730367,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,28,青海,MU_10WAN_YUAN,17578407.529567722,212615.0203895715,23105673.459270954,23318288.479660526,1.3265302013528841,1.3144349634860897,17365792.50917815,17578407.529567722,1.0,0.9879047621332055,-5739880.950092804,17365792.50917815,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5739880.950092804,5739880.950092804,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,29,宁夏,MU_10WAN_YUAN,18640640.44456374,212248.1249298499,29668537.757551536,29880785.882481385,1.6029913763609804,1.591605065597621,18428392.31963389,18640640.44456374,1.0,0.9886136892366406,-11240145.437917646,18428392.31963389,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,11240145.437917646,11240145.437917646,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
13,30,新疆,MU_10WAN_YUAN,49250553.031937115,209194.26959494097,78970151.23466973,79179345.50426467,1.60768439397868,1.6034368422921177,49041358.76234218,49250553.031937115,1.0,0.9957524483134376,-29928792.472327553,49041358.76234218,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,29928792.472327553,29928792.472327553,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,0,北京,MU_10WAN_YUAN,58719043.066994764,212496.25482200517,94223270.66094889,94435766.91577089,1.6082647465495234,1.604645882145014,58506546.812172756,58719043.066994764,1.0,0.9963811355954905,-35716723.84877613,58506546.812172756,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,35716723.848776124,35716723.848776124,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,1,天津,MU_10WAN_YUAN,64593598.72309723,209737.0991337466,103688763.45591499,103898500.55504873,1.6084953092712104,1.6052482831992794,64383861.62396348,64593598.72309723,1.0,0.996752973928069,-39304901.83195151,64383861.62396348,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,39304901.83195151,39304901.83195151,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,2,河北,MU_10WAN_YUAN,113705229.18254791,211985.92401732455,182779907.63335273,182991893.55737004,1.6093533681163066,1.6074890218101487,113493243.25853059,113705229.18254791,1.0,0.998135653693842,-69286664.37482214,113493243.25853059,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,69286664.37482212,69286664.37482212,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,3,山西,MU_10WAN_YUAN,53478727.38884524,216159.53218709948,85777826.84438317,85993986.37657027,1.6080036039621084,1.6039616317099379,53262567.856658146,53478727.38884524,1.0,0.9959580277478296,-32515258.98772502,53262567.856658146,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,32515258.987725027,32515258.987725027,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,4,内蒙古,MU_10WAN_YUAN,82165502.99427319,208293.01106547393,131990809.60383992,132199102.61490539,1.6089368140802287,1.6064017719582326,81957209.98320772,82165502.99427319,1.0,0.997464957878004,-50033599.6206322,81957209.98320772,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,50033599.6206322,50033599.6206322,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,5,辽宁,MU_10WAN_YUAN,90061052.78222083,210419.8715770903,144703224.44580328,144913644.31738037,1.6090600747006605,1.6067236610670568,89850632.91064374,90061052.78222083,1.0,0.9976635863663963,-54852591.53515954,89850632.91064374,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,54852591.53515954,54852591.53515954,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,6,吉林,MU_10WAN_YUAN,66308917.7271201,212051.91205218935,96771251.25344332,96983303.1654955,1.4625981917637254,1.4594002521905773,66096865.81506791,66308917.7271201,1.0,0.9968020604268517,-30674385.438375406,66096865.81506791,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,30674385.4383754,30674385.4383754,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,7,黑龙江,MU_10WAN_YUAN,58424879.89838116,214795.30972297184,93745834.7682038,93960630.07792677,1.6082297514578243,1.6045533158349088,58210084.588658184,58424879.89838116,1.0,0.9963235643770844,-35535750.17954561,58210084.588658184,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,35535750.17954561,35535750.17954561,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,8,上海,MU_10WAN_YUAN,66125294.30800852,211584.05372293264,106152578.82209449,106364162.87581742,1.608524604523923,1.6053248599188195,65913710.25428559,66125294.30800852,1.0,0.9968002553948965,-40238868.5678089,65913710.25428559,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,40238868.5678089,40238868.5678089,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,9,江苏,MU_10WAN_YUAN,203535217.25929242,196125.8325793382,327477440.89341635,327673566.72599566,1.609910909464665,1.6089473129174914,203339091.42671308,203535217.25929242,1.0,0.9990364034528261,-124138349.46670327,203339091.42671308,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,124138349.46670324,124138349.46670324,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
14,10,浙江,MU_10WAN_YUAN,124249656.20818298,207583.55972603013,199768873.9242435,199976457.48396954,1.6094729240047527,1.6078022267484302,124042072.64845695,124249656.20818298,1.0,0.9983293027436775,-75726801.27578656,124042072.64845695,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,75726801.27578656,75726801.27578656,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
