outer_iteration,province_index_0based,global_household_call_number,rah,rb,tau,w,Tt,rb_gap,Yt,Lt,Kt,Zt,GovInv,name,regime,year,step,index_0,index_1,provenance,ra,wjt,ra0,wt0,inter_prv_ratio,portfolio_weight_sum,raw_price_generation_turn,rah_ra_generation_turn,rah_implied,rah_transmission_pass,lagged_ra_identified,lagged_ra_identification,ra0_provenance,ra0_constraint,ra0_status,ra0_finite,ra_provenance,ra_constraint,ra_status,ra_finite,ra_lower_distance,ra_upper_distance,ra_strict_below,ra_strict_above,ra_exact_lower,ra_exact_upper,ra_near_lower,ra_near_upper,ra_outside_by_roundoff,ra_near_inside,rah_provenance,rah_constraint,rah_status,rah_finite,rah_lower_distance,rah_upper_distance,rah_strict_below,rah_strict_above,rah_exact_lower,rah_exact_upper,rah_near_lower,rah_near_upper,rah_outside_by_roundoff,rah_near_inside,wt0_provenance,wt0_constraint,wt0_status,wt0_finite,wjt_provenance,wjt_constraint,wjt_status,wjt_finite,wjt_lower_distance,wjt_upper_distance,wjt_strict_below,wjt_strict_above,wjt_exact_lower,wjt_exact_upper,wjt_near_lower,wjt_near_upper,wjt_outside_by_roundoff,wjt_near_inside,w_provenance,w_constraint,rah_above_owner_recollection_0p07,ramin,ramax,wjtmin,wjtmax,bounds_provenance,phase,ra_clipped_amount,wjt_clipped_amount
11.0,18.0,329.0,0.08626702044498351,0.02,0.05,16.177133357281022,0.1,0.07,104870412.94114918,3087711.17173921,188348307.75995356,1.4164421511174616,188254581.04178765,广东,OWNER_A_CAPTURE_PID67056,2018,11,18,19,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.045048029371518965,0.9585224493887057,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.0662670204449835,0.0037329795550164885,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,19.0,330.0,0.08698676933295832,0.02,0.05,15.407739865570614,0.1,0.07,21158173.512312062,3203595.9296357655,63371901.71818952,0.6576663364577715,63272813.3833833,广西,OWNER_A_CAPTURE_PID67056,2018,11,19,20,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.03637382456647036,0.9665196592550925,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06698676933295832,0.0030132306670416775,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,20.0,331.0,0.0876841728940392,0.02,0.05,14.482366185724613,0.1,0.07,5290887.34991144,2974981.097274741,12116408.82811894,0.6007325120374225,12015415.005859649,海南,OWNER_A_CAPTURE_PID67056,2018,11,20,21,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.027963724364002344,0.9742685877115467,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06768417289403919,0.002315827105960802,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,21.0,332.0,0.08588193688914225,0.02,0.05,16.30651527396986,0.1,0.07,21949976.54505552,3231952.5605284306,47177966.20719126,0.8553440273715642,47078617.968634374,重庆,OWNER_A_CAPTURE_PID67056,2018,11,21,22,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.049686711943930977,0.9542437432126918,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06588193688914225,0.004118063110857745,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,22.0,333.0,0.08910758620231143,0.02,0.05,16.327204430111717,0.1,0.07,46248275.65946054,3150462.926000253,83391404.3011484,1.1671538563501784,83291275.71154495,四川,OWNER_A_CAPTURE_PID67056,2018,11,22,23,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.010782650770128166,0.9900842911367937,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06910758620231143,0.0008924137976885627,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,23.0,334.0,0.08816773540648017,0.02,0.05,15.896489453250807,0.1,0.07,16548148.876457209,3196337.5815992514,39395579.78776081,0.7431188135484397,39295236.66736628,贵州,OWNER_A_CAPTURE_PID67056,2018,11,23,24,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.02212936068262254,0.9796415045164464,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06816773540648016,0.0018322645935198306,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,24.0,335.0,0.0875511111690813,0.02,0.05,15.205012696925069,0.1,0.07,22508658.356919084,3179547.768696456,64587410.19616933,0.6906265894545961,64488084.98101115,云南,OWNER_A_CAPTURE_PID67056,2018,11,24,25,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.029568731957169938,0.9727901241009035,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.0675511111690813,0.0024488888309186913,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,25.0,336.0,0.06628257775181406,0.02,0.05,12.908201289394022,0.1,0.07,1591354.788270393,2928130.57413561,7307221.138537282,0.26805481880841,7206405.848308159,西藏,OWNER_A_CAPTURE_PID67056,2018,11,25,26,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.2837596352791583,0.7364730861312674,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.04628257775181406,0.023717422248185932,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,26.0,337.0,0.08576523383998451,0.02,0.05,16.72731273213074,0.1,0.07,25808329.992498763,3230797.6705908165,60684706.54794809,0.8279358683431886,60585971.72942661,陕西,OWNER_A_CAPTURE_PID67056,2018,11,26,27,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.05109219959757891,0.9529470426664945,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.0657652338399845,0.004234766160015488,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,27.0,338.0,0.08948997674836623,0.02,0.05,15.699601202302139,0.1,0.07,8886984.019676637,2971381.557251292,22171208.88232386,0.6327241316736799,22070049.96894745,甘肃,OWNER_A_CAPTURE_PID67056,2018,11,27,28,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.006163422815411727,0.9943330749818472,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06948997674836623,0.0005100232516337677,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,28.0,339.0,0.08000982501437538,0.02,0.05,14.254364760760124,0.1,0.07,2961157.195579232,2969351.5827034614,15718621.775121974,0.27506523287433643,15618229.135188095,青海,OWNER_A_CAPTURE_PID67056,2018,11,28,29,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.12022999455338848,0.888998055715282,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06000982501437538,0.009990174985624614,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,29.0,340.0,0.07977292142174992,0.02,0.05,15.727871140545979,0.1,0.07,3782605.7508386574,3028190.786707757,16728647.432759378,0.3333700260423131,16628322.093909448,宁夏,OWNER_A_CAPTURE_PID67056,2018,11,29,30,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.1230684752371874,0.8863657935749993,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.05977292142174992,0.010227078578250073,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
11.0,30.0,341.0,0.06491054641571962,0.02,0.05,12.240490463609662,0.1,0.07,13150304.096530972,2917121.0638405257,42446463.48001338,0.5691479690684957,42348399.90337501,新疆,OWNER_A_CAPTURE_PID67056,2018,11,30,31,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.3,0.7212282935079958,10,9,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.04491054641571962,0.025089453584280372,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,0.0,342.0,0.07993173548689111,0.02,0.05,16.382192369137073,0.1,0.07,32676979.94681956,3185394.017526275,59119598.352607265,0.9957082897116624,64923163.86060455,北京,OWNER_A_CAPTURE_PID67056,2018,12,0,1,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.12116569491184198,0.8881303942987903,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.05993173548689111,0.010068264513108882,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,1.0,343.0,0.07348694778018657,0.02,0.05,16.184284689819098,0.1,0.07,14397648.802842023,3112458.714070545,61594216.02317483,0.42739151055990104,67645991.70140028,天津,OWNER_A_CAPTURE_PID67056,2018,12,1,2,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.19817398532280342,0.816521642002073,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.05348694778018656,0.01651305221981343,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,2.0,344.0,0.08665044342793835,0.02,0.05,16.73591178437651,0.1,0.07,35022503.14465659,3196466.3191421875,108336445.63778149,0.6676901733670653,119062220.29253377,河北,OWNER_A_CAPTURE_PID67056,2018,12,2,3,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.04042780400496038,0.9627827047548705,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06665044342793834,0.0033495565720616516,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,3.0,345.0,0.08680743348666484,0.02,0.05,16.504891126677478,0.1,0.07,17190473.9428976,3218451.544290756,45331222.98061033,0.6419549776183036,49753781.32239793,山西,OWNER_A_CAPTURE_PID67056,2018,12,3,4,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0385356371748285,0.9645270387407204,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06680743348666483,0.00319256651333516,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,4.0,346.0,0.07849388952014204,0.02,0.05,15.806058187831585,0.1,0.07,17389945.792052485,3180980.344917524,68361694.22264148,0.4739259903073497,75090289.96721743,内蒙古,OWNER_A_CAPTURE_PID67056,2018,12,4,5,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.13838331231905796,0.8721543280015782,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.058493889520142034,0.011506110479857959,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,5.0,347.0,0.08366820932271848,0.02,0.05,15.249470449031458,0.1,0.07,25338990.10329972,3164494.386668002,80422623.25581816,0.6095696634599314,88357103.94483577,辽宁,OWNER_A_CAPTURE_PID67056,2018,12,5,6,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.07632297463521798,0.9296467702524277,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06366820932271848,0.0063317906772815125,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,6.0,348.0,0.08150458506614482,0.02,0.05,14.413284241170102,0.1,0.07,12125943.884988714,2967433.256360219,62856864.254423976,0.3581952419549604,69034192.22560129,吉林,OWNER_A_CAPTURE_PID67056,2018,12,6,7,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.1023070236880023,0.9056065007349425,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06150458506614481,0.00849541493385518,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,7.0,349.0,0.08462662600480349,0.02,0.05,13.382404648827002,0.1,0.07,13840661.153362267,2989308.453018535,53076456.399739385,0.4652090857036285,58274543.39556375,黑龙江,OWNER_A_CAPTURE_PID67056,2018,12,7,8,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.06479729188901276,0.9402958444978166,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06462662600480348,0.005373373995196509,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,8.0,350.0,0.08013283266621211,0.02,0.05,16.324383606500934,0.1,0.07,38812307.984334946,3181422.6970383134,64810093.526280254,1.101857271780713,71183068.42866078,上海,OWNER_A_CAPTURE_PID67056,2018,12,8,9,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.11875593934055706,0.8903648074023569,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06013283266621211,0.009867167333787882,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,9.0,351.0,0.0833341125806568,0.02,0.05,17.0005919833965,0.1,0.07,99802986.14166658,3118902.571795831,179028640.14207128,1.2977085527454002,196829595.88121834,江苏,OWNER_A_CAPTURE_PID67056,2018,12,9,10,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.08033848825905156,0.92593458422952,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.0633341125806568,0.006665887419343194,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,10.0,352.0,0.08479528386591365,0.02,0.05,16.6593033954769,0.1,0.07,62516456.261547856,3147901.6161338678,117661028.90389884,1.1220437031450519,129320922.19574732,浙江,OWNER_A_CAPTURE_PID67056,2018,12,10,11,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.06276806168696052,0.9421698207323738,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06479528386591364,0.005204716134086351,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,11.0,353.0,0.09,0.02,0.05,16.899848411228323,0.1,0.07,36655820.79947742,3210122.0058637676,65164026.87213553,1.0341526056831976,71568020.13917337,安徽,OWNER_A_CAPTURE_PID67056,2018,12,11,12,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0,1.0,11,10,,,0.09,DERIVED_IDENTITY_ZERO_EXTERNAL_WEIGHT,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06999999999999999,0.0,False,False,False,True,False,True,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,12.0,354.0,0.08461754866716745,0.02,0.05,16.11813417799232,0.1,0.07,38589444.72956579,3176456.9716925034,90613682.82021645,0.8458139319401737,99567493.22452235,福建,OWNER_A_CAPTURE_PID67056,2018,12,12,13,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0649064986932153,0.9401949851907495,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06461754866716744,0.00538245133283255,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
12.0,13.0,355.0,0.08837108677417899,0.02,0.05,16.581753990393825,0.1,0.07,24482606.508878462,3241678.1894927905,46391065.36955809,0.8962043332511257,50918971.23808871,江西,OWNER_A_CAPTURE_PID67056,2018,12,13,14,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.019675113595976762,0.9819009641575444,11,10,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06837108677417898,0.0016289132258210104,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
