classification,path,turn,province_index,province,static_raw_S_transpose_ra0,static_clipped_same_turn_S,persisted_next_allocation_payoff_if_available,next_allocation_payoff_validation_status,raw_minus_clipped
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,13,江西,0.6702568976845973,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5802568976845973
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,14,山东,0.3686015945377834,0.08999999999999998,0.08999999999999997,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.27860159453778344
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,15,河南,0.34111547909780043,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.25111547909780046
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,16,湖北,0.5622964800710267,0.08999999999999997,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.47229648007102676
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,17,湖南,0.5069079086473176,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4169079086473176
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,18,广东,0.585571021184611,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.49557102118461105
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,19,广西,0.4022065119980028,0.08999999999999997,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.3122065119980028
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,20,海南,0.7395420888410743,0.08999999999999998,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6495420888410743
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,21,重庆,0.7021049246117297,0.09000000000000001,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6121049246117297
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,22,四川,0.5627085337035518,0.09,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4727085337035518
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,23,贵州,0.6035063651397452,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5135063651397452
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,24,云南,0.427816318263458,0.08999999999999998,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.33781631826345804
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,25,西藏,0.6934038459510927,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6034038459510928
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,26,陕西,0.4861937266713058,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.3961937266713058
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,27,甘肃,0.5398566361040003,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4498566361040003
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,28,青海,0.3883242007224637,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2983242007224637
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,29,宁夏,0.43759157870040266,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.3475915787004027
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,3,30,新疆,0.42882108059550395,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.338821080595504
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,0,北京,1.037811238406538,0.08999999999999997,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.9478112384065381
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,1,天津,0.4378189405539856,0.08999999999999997,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.34781894055398566
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,2,河北,0.3526798678765202,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2626798678765202
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,3,山西,0.4597091268117276,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.36970912681172763
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,4,内蒙古,0.3562940505661208,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.26629405056612077
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,5,辽宁,0.37918421627310667,0.09000000000000001,0.09000000000000002,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.28918421627310664
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,6,吉林,0.29740437921350826,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20740437921350824
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,7,黑龙江,0.33391419408886697,0.08999999999999998,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.243914194088867
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,8,上海,0.9658158297220468,0.09000000000000001,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.8758158297220469
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,9,江苏,0.5663426817355297,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4763426817355297
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,10,浙江,0.6316402777696725,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5416402777696725
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,11,安徽,0.6762578419442214,0.09,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5862578419442215
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,12,福建,0.6691709608085048,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5791709608085048
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,13,江西,0.6722889602949683,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5822889602949683
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,14,山东,0.36943602779098295,0.08999999999999998,0.08999999999999997,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.279436027790983
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,15,河南,0.3418635114057113,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.25186351140571134
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,16,湖北,0.5637684799734367,0.08999999999999997,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.47376847997343674
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,17,湖南,0.5081457877910067,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4181457877910067
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,18,广东,0.5870324896323488,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4970324896323488
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,19,广西,0.40312648915362465,0.08999999999999997,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.3131264891536247
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,20,海南,0.7420230994037315,0.08999999999999998,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6520230994037315
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,21,重庆,0.7044377961957944,0.09000000000000001,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6144377961957944
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,22,四川,0.5641324302312101,0.09,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4741324302312101
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,23,贵州,0.6052225029785189,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.5152225029785189
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,24,云南,0.42882004299453963,0.08999999999999998,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.33882004299453966
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,25,西藏,0.6957276599326756,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.6057276599326756
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,26,陕西,0.4874126122371153,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.3974126122371153
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,27,甘肃,0.5412823806568701,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.4512823806568701
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,28,青海,0.38923978032825424,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.29923978032825427
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,29,宁夏,0.43863828044715103,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.34863828044715106
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,4,30,新疆,0.4298607619145218,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.33986076191452186
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,0,北京,0.3592172757750451,0.08999546980109556,0.08999546980109559,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2692218059739495
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,1,天津,0.15643434304662784,0.0899905467179407,0.08999054671794074,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06644379632868715
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,2,河北,0.18359645495207927,0.08999857659247291,0.08999857659247291,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09359787835960635
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,3,山西,0.19240683738943876,0.08999837317560494,0.08999837317560495,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10240846421383382
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,4,内蒙古,0.13812560470007726,0.08999160517249276,0.08999160517249273,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.0481339995275845
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,5,辽宁,0.16918906691789906,0.08999742384365612,0.08999742384365612,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07919164307424294
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,6,吉林,0.1151811054591008,0.08999604811922732,0.0899960481192273,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.025185057339873487
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,7,黑龙江,0.13936279098698384,0.08999809520077909,0.08999809520077907,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.049364695786204754
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,8,上海,0.3502297544553925,0.08999663020293326,0.08999663020293323,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.26023312425245926
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,9,江苏,0.29780373411431543,0.08999703537397592,0.0899970353739759,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20780669874033952
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,10,浙江,0.30639496967704044,0.08999799609125993,0.08999799609125989,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21639697358578053
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,11,安徽,0.3239547730467054,0.0899996529013833,0.08999965290138329,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2339551201453221
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,12,福建,0.2887098934085144,0.08999759279669593,0.08999759279669593,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19871230061181844
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,13,江西,0.2960221760752484,0.0899997035119973,0.08999970351199732,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20602247256325107
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,14,山东,0.20655982942323858,0.08999732035824237,0.08999732035824236,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.11656250906499621
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,15,河南,0.1918652584523531,0.0899980540893193,0.08999805408931931,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10186720436303381
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,16,湖北,0.2711409607036148,0.08999821176131494,0.08999821176131495,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.18114274894229987
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,17,湖南,0.2544005708020725,0.08999894824174084,0.08999894824174082,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.16440162256033167
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,18,广东,0.3469965113237944,0.08999866510674709,0.0899986651067471,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2569978462170473
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,19,广西,0.1875351947186635,0.08999894562055061,0.08999894562055062,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.0975362490981129
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,20,海南,0.21849068020397686,0.08999868153875298,0.089998681538753,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12849199866522387
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,21,重庆,0.28048637119501274,0.08999779207138267,0.08999779207138266,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19048857912363007
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,22,四川,0.3009208700510909,0.08999938995401907,0.0899993899540191,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21092148009707185
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,23,贵州,0.2564055137180756,0.08999989584007025,0.08999989584007023,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.16640561787800534
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,24,云南,0.1965492658587101,0.08999816711962645,0.08999816711962647,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10655109873908365
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,25,西藏,0.15727853895503707,0.08999404704334286,0.08999404704334286,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06728449191169421
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,26,陕西,0.21069933732994656,0.0899968696695184,0.0899968696695184,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12070246766042815
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,27,甘肃,0.20793835266330807,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.11793835266330807
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,28,青海,0.11048158315647279,0.08882462637030578,0.08882462637030578,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.02165695678616701
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,29,宁夏,0.1269055909813774,0.0899926508976432,0.0899926508976432,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.036912940083734205
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,5,30,新疆,0.1671011464281865,0.08999230639822449,0.08999230639822449,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.077108840029962
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,0,北京,0.38407240312512114,0.08999999999999997,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2940724031251212
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,1,天津,0.15794230585971752,0.08999999999999997,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06794230585971756
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,2,河北,0.18889843395368783,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09889843395368783
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,3,山西,0.19255265080974426,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10255265080974427
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,4,内蒙古,0.13848567725063154,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.04848567725063152
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,5,辽宁,0.1702307281584457,0.09000000000000001,0.09000000000000002,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.08023072815844569
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,6,吉林,0.11555564439788775,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.02555564439788774
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,7,黑龙江,0.13831277967215314,0.08999999999999998,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.04831277967215315
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,8,上海,0.3734536232052941,0.09000000000000001,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2834536232052941
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,9,江苏,0.314474322829222,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22447432282922197
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,10,浙江,0.3238605075652261,0.09000000000000002,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.23386050756522608
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,11,安徽,0.3436599274053675,0.09,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.25365992740536747
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,12,福建,0.3034836821358193,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21348368213581928
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,13,江西,0.30602490174045366,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2160249017404537
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,14,山东,0.21375292849529207,0.08999999999999998,0.08999999999999997,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12375292849529208
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,15,河南,0.1978957569930047,0.08999999999999998,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10789575699300473
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,16,湖北,0.2841710772167218,0.08999999999999997,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19417107721672183
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,17,湖南,0.265706476387296,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17570647638729597
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,18,广东,0.37099711522394285,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2809971152239429
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,19,广西,0.18761044686478062,0.08999999999999997,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09761044686478065
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,20,海南,0.22452438282348106,0.08999999999999998,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.13452438282348106
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,21,重庆,0.28754659072683747,0.09000000000000001,0.08999999999999998,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19754659072683745
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,22,四川,0.31782836233370065,0.09,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22782836233370066
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,23,贵州,0.2600673463190446,0.09000000000000001,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17006734631904458
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,24,云南,0.19751027300379043,0.08999999999999998,0.09000000000000001,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10751027300379044
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,25,西藏,0.15973295268489557,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06973295268489557
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,26,陕西,0.2137838037133225,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12378380371332251
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,27,甘肃,0.21234507104286945,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12234507104286946
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,28,青海,0.11286632025410749,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.022866320254107494
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,29,宁夏,0.12952109483305735,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.03952109483305735
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,6,30,新疆,0.16635498712489255,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07635498712489255
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,7,0,北京,0.3795916354056014,0.08999301965203844,0.08999301965203846,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.289598615753563
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,7,1,天津,0.15736440664215778,0.08998543392916188,0.08998543392916192,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06737897271299591
STATIC_NO_FEEDBACK_COUNTERFACTUAL,B_GEOGRAPHIC_BETA2,7,2,河北,0.1859157211617592,0.08999780674534612,0.08999780674534612,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09591791441641308
