snapshot,row,i_b,i_a,i_z,face,negative_row,leak,outward_budget_violation,budget_b,budget_a,captured_b,captured_a,operator_b,operator_a,row_sum,neighbors_and_signed_A
matlab_M143_FINAL,599,19,9,1,upper_b,0.0,0.0,0.0,-6656.519745746344,-165.4457213384605,-6656.519745746343,-165.4457213384605,-6656.519745746337,-165.44572133847154,6.033507027325413e-13,199:0.33333333333333331 579:315.15677329406356 598:18067.696452740074 599:-18383.996462118459 619:0.8099027509885719
matlab_M143_FINAL,601,1,10,1,interior,0.0,0.0,0.0,-2032.795592101039,-75.7446201501909,-2032.795592101039,-75.7446201501909,-2032.79559210104,-75.74462015018716,6.599720769884243e-13,201:0.33333333333333331 581:144.81449937792181 600:5517.5880357028191 601:-5663.6355895066326 621:0.89972109255909216
matlab_M143_FINAL,603,3,10,1,interior,0.0,0.0,0.0,-2133.5718506302446,-79.25465337688549,-2133.5718506302446,-79.25465337688549,-2133.571850630245,-79.25465337688283,2.620681449627682e-13,203:0.33333333333333331 583:151.48356250864154 602:5791.1235945678063 603:-5943.84021150234 623:0.89972109255909216
matlab_M143_FINAL,604,4,10,1,interior,0.0,0.0,0.0,-2205.8953958660704,-81.6780819153315,-2205.8953958660704,-81.6780819153315,-2205.895395866069,-81.67808191533467,-7.899236820207989e-14,204:0.33333333333333331 584:156.08807673168897 603:5987.4303602079053 604:-6144.7514913654868 624:0.89972109255909216
matlab_M143_FINAL,605,5,10,1,interior,0.0,0.0,0.0,-2304.337745087722,-84.86265370603228,-2304.337745087722,-84.86265370603228,-2304.337745087722,-84.86265370603641,4.610201109755963e-13,205:0.33333333333333331 585:162.13876313402045 604:6254.6310223809587 605:-6418.0028399408711 625:0.89972109255909216
matlab_M143_FINAL,608,8,10,1,interior,0.0,0.0,0.0,-3084.033792648556,-106.71610664843223,-3084.033792648556,-106.71610664843223,-3084.0337926485545,-106.71610664843601,-1.358357870628879e-13,208:0.33333333333333331 588:203.66032372458037 607:8370.9488657603652 608:-8575.8422439108381 628:0.89972109255909216
matlab_M143_FINAL,609,9,10,1,interior,0.0,0.0,0.0,-4032.3337295080696,-128.3012912039089,-4032.3337295080696,-128.3012912039089,-4032.333729508072,-128.30129120391493,-7.895351039621801e-13,209:0.33333333333333331 589:244.67217437998602 608:10944.905837236189 609:-11190.811066042068 629:0.89972109255909216
matlab_M143_FINAL,610,10,10,1,interior,0.0,0.0,0.0,-8154.708603610686,-195.99621933211873,-8154.708603610686,-195.99621933211873,-8154.708603610675,-195.9962193320999,9.157674618620604e-13,210:0.33333333333333331 590:373.29253782358467 609:22134.209066943287 610:-22508.734659192764 630:0.89972109255909216
matlab_M143_FINAL,612,12,10,1,interior,0.0,0.0,0.0,-5605.289698786063,-157.64279484338633,-5605.289698786063,-157.64279484338633,-5605.289698786074,-157.64279484340213,-1.074140776324839e-13,212:0.33333333333333331 592:300.4210312949931 611:15214.357753847884 612:-15516.01183956877 632:0.89972109255909216
matlab_M143_FINAL,613,13,10,1,interior,0.0,0.0,0.0,-5035.4210598830105,-147.69660516504035,-5035.4210598830105,-147.69660516504035,-5035.421059883006,-147.69660516505527,-1.3579692925702602e-12,213:0.33333333333333331 593:281.52327090613574 612:13667.571448253884 613:-13950.327773585914 633:0.89972109255909216
matlab_M143_FINAL,615,15,10,1,interior,0.0,0.0,0.0,-4585.004748888841,-139.327075643695,-4585.004748888841,-139.327075643695,-4585.004748888837,-139.32707564370057,-1.4148127114310682e-12,215:0.33333333333333331 595:265.62116481557956 614:12445.012889841139 615:-12711.867109082612 635:0.89972109255909216
matlab_M143_FINAL,632,12,11,1,interior,0.0,0.0,0.0,-1939.802046581773,-75.99349306161339,-1939.802046581773,-75.99349306161339,-1939.8020465817756,-75.99349306160691,7.273626145831713e-13,232:0.33333333333333331 612:145.37691340299352 631:5265.1769835790983 632:-5411.8765069013525 652:0.98927658592807932
matlab_M143_FINAL,638,18,11,1,interior,0.0,0.0,0.0,-1942.3840539229852,-76.09628077426362,-1942.3840539229852,-76.09628077426362,-1942.3840539229814,-76.0962807742613,4.715672297095352e-13,238:0.33333333333333331 618:145.57221005702897 637:5272.1852892195311 638:-5419.080109195821 658:0.98927658592807932
matlab_M143_FINAL,646,6,12,1,interior,0.0,0.0,0.0,-2018.8763550107183,-82.64205920732805,-2018.8763550107183,-82.64205920732805,-2018.8763550107192,-82.64205920732428,2.4452662117369073e-13,246:0.33333333333333331 626:158.09818557256295 645:5479.8072493148065 646:-5639.3170412993422 666:1.0782730786396524
matlab_M143_FINAL,647,7,12,1,interior,0.0,0.0,0.0,-2048.065225148348,-83.78119960959667,-2048.065225148348,-83.78119960959667,-2048.0652251483466,-83.78119960958946,4.1505687775611477e-13,247:0.33333333333333331 627:160.26255233687334 646:5559.0341825455153 647:-5720.7083412943612 667:1.0782730786396524
matlab_M143_FINAL,649,9,12,1,interior,0.0,0.0,0.0,-2135.864117851498,-87.11526319370103,-2135.864117851498,-87.11526319370103,-2135.864117851499,-87.11526319369813,2.1610491174328672e-13,249:0.33333333333333331 629:166.5972731466716 648:5797.3454627397805 649:-5965.3543422984249 669:1.0782730786396524
matlab_M143_FINAL,659,19,12,1,upper_b,0.0,0.008635810810359246,0.0,-4.640404721223886,3.5276755947069556,-4.640404721223886,3.5276755947069556,-4.686765389784753,3.473133631694182,-0.008635810810357192,259:0.33333333333333331 658:12.604020054132334 659:-19.64857282821924 679:6.7025836299432155
matlab_M143_FINAL,666,6,13,1,interior,0.0,0.0,0.0,-2004.822258632314,-85.54191331023434,-2004.822258632314,-85.54191331023434,-2004.8222586323152,-85.54191331022845,4.039546475098632e-13,266:0.33333333333333331 646:163.69579031352836 665:5441.6604162877093 666:-5606.8556949586537 686:1.1661550240830976
matlab_M143_FINAL,667,7,13,1,interior,0.0,0.0,0.0,-2008.9927787516258,-85.71377861408533,-2008.9927787516258,-85.71377861408533,-2008.992778751624,-85.71377861407633,6.597500323834993e-13,267:0.33333333333333331 647:164.02233439084523 666:5452.9803994686981 667:-5618.5022222169591 687:1.1661550240830976
matlab_M143_FINAL,670,10,13,1,interior,0.0,0.0,0.0,-2003.4372322127224,-85.48607365225864,-2003.4372322127224,-85.48607365225864,-2003.437232212721,-85.48607365225577,3.186895192186512e-13,270:0.33333333333333331 650:163.58969496337454 669:5437.9010588631036 670:-5602.9902421838942 690:1.1661550240830976
matlab_M143_FINAL,671,11,13,1,interior,0.0,0.0,0.0,-2008.3779278632428,-85.68971940205451,-2008.377927863243,-85.68971940205451,-2008.377927863242,-85.68971940205189,6.050715484207103e-15,271:0.33333333333333331 651:163.97662188798668 670:5451.3115184859444 671:-5616.7876287313475 691:1.1661550240830976
matlab_M143_FINAL,672,12,13,1,interior,0.0,0.0,0.0,-2040.8319023238791,-87.01355602113404,-2040.8319023238791,-87.01355602113404,-2040.8319023238848,-87.01355602112996,-1.3605783166781293e-13,272:0.33333333333333331 652:166.49191146423777 671:5539.4008777362433 672:-5707.3922775578976 692:1.1661550240830976
matlab_M143_FINAL,679,19,13,1,upper_b,0.0,0.00860665158868328,0.0,-3.37080949992867,2.9535978466802466,-3.3708094999286686,2.9535978466802466,-3.417013629510034,2.894710230547126,-0.008606651588685288,279:0.33333333333333331 678:9.1579467228236435 679:-15.111722616438131 699:5.611835908692469
matlab_M143_FINAL,694,14,14,1,interior,0.0,0.0,0.0,-1960.7433214854589,-86.97220360507825,-1960.743321485459,-86.97220360507825,-1960.743321485454,-86.97220360507285,7.683298441918396e-13,294:0.33333333333333331 674:166.49911932208968 693:5322.0175868891019 694:-5490.1019720169652 714:1.2519324724409946
matlab_M143_FINAL,695,15,14,1,interior,0.0,0.0,0.0,-1962.136463903305,-87.03337760384018,-1962.136463903305,-87.03337760384018,-1962.1364639033022,-87.03337760383087,7.114864253310316e-13,295:0.33333333333333331 675:166.61534991973733 694:5325.7989734518269 695:-5493.9995891773378 715:1.2519324724409946
matlab_M143_FINAL,696,16,14,1,interior,0.0,0.0,0.0,-1986.2910327914342,-88.08186856011669,-1986.2910327914342,-88.08186856011669,-1986.2910327914326,-88.08186856011102,3.704259121661835e-13,296:0.33333333333333331 676:168.60748273666272 695:5391.3613747196068 696:-5561.5541232620435 716:1.2519324724409946
matlab_M143_FINAL,699,19,14,1,upper_b,0.0,0.008552923280458962,0.0,-3.5061266503188833,3.10871506956253,-3.5061266503188833,3.10871506956253,-3.5520423437192363,3.045693529601259,-0.008552923280457925,299:0.33333333333333331 698:9.5251824027174266 699:-15.773627291500025 719:5.9065586321688075
matlab_M143_FINAL,709,9,15,1,interior,0.0,0.0,0.0,-2053.595528747279,-94.23141876420084,-2053.595528747279,-94.23141876420084,-2053.5955287472793,-94.2314187641958,4.861111513321248e-13,309:0.33333333333333331 689:180.37361244350683 708:5574.0450065997566 709:-5756.0858691681215 729:1.3339167915252244
matlab_M143_FINAL,710,10,15,1,interior,0.0,0.0,0.0,-2113.6697258799754,-96.79091101777556,-2113.6697258799754,-96.79091101777556,-2113.669725879973,-96.79091101777051,6.850631173449528e-13,310:0.33333333333333331 690:185.23664772529881 709:5737.1035416742188 710:-5924.0074395243755 730:1.3339167915252244
matlab_M143_FINAL,712,12,15,1,interior,0.0,0.0,0.0,-2290.599778364557,-103.95309330888499,-2290.5997783645566,-103.95309330888499,-2290.5997783645603,-103.95309330887433,4.292677324713168e-13,312:0.33333333333333331 692:198.84479407840672 711:6217.3422555609404 712:-6417.8542997642053 732:1.3339167915252244
matlab_M143_FINAL,713,13,15,1,interior,0.0,0.0,0.0,-2447.1322625700896,-109.89056795644349,-2447.1322625700896,-109.89056795644349,-2447.1322625700877,-109.89056795644031,4.292677324713168e-13,313:0.33333333333333331 693:210.12599590876789 712:6642.2161412616706 713:-6854.0093872952966 733:1.3339167915252244
matlab_M143_FINAL,715,15,15,1,interior,0.0,0.0,0.0,-2080.459903846644,-95.38648585664039,-2080.459903846644,-95.38648585664039,-2080.459903846644,-95.38648585663653,5.978550987606468e-14,315:0.33333333333333331 695:182.56823991914197 714:5646.9625961551765 715:-5831.1980861991769 735:1.3339167915252244
matlab_M143_FINAL,717,17,15,1,interior,0.0,0.0,0.0,-2076.7713440762404,-95.22963612522884,-2076.7713440762404,-95.22963612522884,-2076.7713440762427,-95.22963612522183,3.136380044566067e-14,317:0.33333333333333331 697:182.27022542946003 716:5636.9507910640805 717:-5820.888266618399 737:1.3339167915252244
matlab_M143_FINAL,719,19,15,1,upper_b,0.0,0.008458330657873095,0.0,-0.9250398725147432,1.4767351021170352,-0.9250398725147431,1.4767351021170352,-0.9704477528885853,1.409958807449616,-0.008458330657872881,319:0.33333333333333331 718:2.5192808417693184 719:-5.6668691997828917 739:2.8057966940223671
matlab_M143_FINAL,725,5,16,1,interior,0.0,0.0,0.0,-2029.6182738819493,-96.35259195924883,-2029.6182738819496,-96.35259195924883,-2029.618273881949,-96.35259195924465,7.085998454670062e-13,325:0.33333333333333331 705:184.47925852513765 724:5508.9638862510046 725:-5695.1858119120398 745:1.4093338025648525
matlab_M143_FINAL,728,8,16,1,interior,0.0,0.0,0.0,-2180.945807188742,-102.94974933761844,-2180.945807188742,-102.94974933761844,-2180.94580718874,-102.94974933761279,4.243827511629661e-13,328:0.33333333333333331 708:197.01385754403992 727:5919.710048083728 728:-6118.4665727636657 748:1.4093338025648525
matlab_M143_FINAL,735,15,16,1,interior,0.0,0.0,0.0,-2037.9755423424235,-96.7327759138411,-2037.9755423424235,-96.7327759138411,-2037.9755423424217,-96.73277591383686,8.3322237998118e-14,335:0.33333333333333331 715:185.20160803886296 734:5531.6479006437203 735:-5718.5921758184813 755:1.4093338025648525
matlab_M143_FINAL,739,19,16,1,upper_b,0.0,0.0,0.0,-2011.192938529769,-95.52258246004745,-2011.192938529769,-95.52258246004745,-2011.1929385297653,-95.52258246004368,4.528044605933701e-13,339:0.33333333333333331 719:182.90224047665501 738:5458.952261723658 739:-5643.5971693362108 759:1.4093338025648525
matlab_M143_FINAL,747,7,17,1,interior,0.0,0.0,0.0,-1956.7473885467502,-95.98194315745391,-1956.7473885467505,-95.98194315745391,-1956.747388546749,-95.98194315744932,1.8524071165870737e-13,347:0.33333333333333331 727:183.83946442919643 746:5311.1714831983218 747:-5496.8180533908853 767:1.4737724300339849
matlab_M143_FINAL,748,8,17,1,interior,0.0,0.0,0.0,-1963.5807724177976,-96.31137995153048,-1963.5807724177973,-96.31137995153048,-1963.580772417796,-96.3113799515255,5.831446436843635e-13,348:0.33333333333333331 728:184.46539433794192 747:5329.7192394197355 748:-5515.9917395210441 768:1.4737724300339849
matlab_M143_FINAL,749,9,17,1,interior,0.0,0.0,0.0,-1964.97332579745,-96.37865370832125,-1964.97332579745,-96.37865370832125,-1964.9733257974513,-96.37865370831297,2.989275493803234e-13,349:0.33333333333333331 729:184.59321447584438 748:5333.4990271645065 749:-5519.8993474037179 769:1.4737724300339849
matlab_M143_FINAL,751,11,17,1,interior,0.0,0.0,0.0,-2020.5682903779198,-99.01277999149444,-2020.5682903779198,-99.01277999149444,-2020.5682903779175,-99.01277999149771,-1.3711254354120683e-14,351:0.33333333333333331 731:189.59805441387343 750:5484.399645311496 751:-5675.8048054887367 771:1.4737724300339849
matlab_M143_FINAL,754,14,17,1,interior,0.0,0.0,0.0,-1971.167665485754,-96.67750776352182,-1971.1676654857542,-96.67750776352182,-1971.16766548575,-96.67750776351623,2.705058399499194e-13,354:0.33333333333333331 734:185.16103718072546 753:5350.3122348899033 754:-5537.2803778339958 774:1.4737724300339849
matlab_M143_FINAL,757,17,17,1,interior,0.0,0.0,0.0,-2006.553127421471,-98.35786469502,-2006.553127421471,-98.35786469502,-2006.553127421472,-98.3578646950251,1.5681900222830336e-13,357:0.33333333333333331 737:188.353715350572 756:5446.3584887154202 757:-5636.5193098293594 777:1.4737724300339849
matlab_M143_FINAL,759,19,17,1,upper_b,0.0,0.0,0.0,-2000.1059217435206,-98.0548093016024,-2000.1059217435204,-98.0548093016024,-2000.1059217435156,-98.05480930159557,6.399880625451715e-13,359:0.33333333333333331 739:187.77791010307857 758:5428.8589304466987 759:-5618.4439463131439 779:1.4737724300339849
matlab_M143_FINAL,770,10,18,1,interior,0.0,0.0,0.0,-1958.3319951848684,-98.96766949735213,-1958.3319951848687,-98.96766949735213,-1958.3319951848675,-98.9676694973446,3.555489236362064e-13,370:0.33333333333333331 750:189.55898905726673 769:5315.4725583589279 770:-5506.8852977618253 790:1.5204170122976803
matlab_M143_FINAL,771,11,18,1,interior,0.0,0.0,0.0,-1959.3930384459218,-99.02064586968658,-1959.3930384459218,-99.02064586968658,-1959.39303844592,-99.02064586968349,6.397660179402465e-13,371:0.33333333333333331 751:189.65964416470217 770:5318.352532924644 771:-5509.8659274349766 791:1.5204170122976803
matlab_M143_FINAL,772,12,18,1,interior,0.0,0.0,0.0,-1960.4323650452636,-99.07251697323528,-1960.4323650452636,-99.07251697323528,-1960.4323650452666,-99.07251697323095,6.681877273706505e-13,372:0.33333333333333331 752:189.75819926144473 771:5321.1735622657152 772:-5512.7855118727903 792:1.5204170122976803
matlab_M143_FINAL,774,14,18,1,interior,0.0,0.0,0.0,-1969.1610728049664,-99.50472174471936,-1969.1610728049664,-99.50472174471936,-1969.161072804963,-99.50472174471228,4.29101199017623e-14,374:0.33333333333333331 754:190.57938832726447 773:5344.8657690420514 774:-5537.2989077149468 794:1.5204170122976803
matlab_M143_FINAL,775,15,18,1,interior,0.0,0.0,0.0,-1971.8259527962696,-99.63642843560488,-1971.8259527962696,-99.63642843560488,-1971.825952796267,-99.63642843560096,6.113443085098424e-13,375:0.33333333333333331 755:190.82963103994697 774:5352.0990147327311 775:-5544.7823961183085 795:1.5204170122976803
matlab_M143_FINAL,776,16,18,1,interior,0.0,0.0,0.0,-1971.800511580509,-99.63553829039863,-1971.8005115805088,-99.63553829039863,-1971.8005115805045,-99.6355382903917,6.966094368010545e-13,376:0.33333333333333331 756:190.82793976405509 775:5352.0299600042381 776:-5544.7116501139235 796:1.5204170122976803
matlab_M143_FINAL,778,18,18,1,interior,0.0,0.0,0.0,-2001.6695389133222,-101.09632569418497,-2001.6695389133222,-101.09632569418497,-2001.669538913319,-101.09632569418186,1.5659695762337833e-13,378:0.33333333333333331 758:193.60343583124913 777:5433.1030341933028 778:-5628.5602203701828 798:1.5204170122976803
matlab_M143_FINAL,779,19,18,1,upper_b,0.0,0.0,0.0,-2001.5111016469032,-101.08899606905194,-2001.5111016469032,-101.08899606905194,-2001.5111016468975,-101.0889960690461,2.4186208591459035e-13,379:0.33333333333333331 759:193.58950954349638 778:5432.672990184451 779:-5628.1162500735782 799:1.5204170122976803
matlab_M143_FINAL,780,0,19,1,lower_b+upper_a,1.0,0.0,0.81,6.011497291705851,0.81,6.011497291705851,0.81,6.011497291705851,0.8100000000000023,-1.0547118733938987e-15,380:0.33333333333333331 760:-1.5390000000000001 780:-15.111254553677785 781:16.316921220344451
matlab_M143_FINAL,781,1,19,1,upper_a,1.0,0.0,0.81,5.9074754594727406,0.81,5.9074754594727406,0.81,5.907475459472742,0.8099999999999739,-1.0547118733938987e-15,381:0.33333333333333331 761:-1.5390000000000001 781:-14.828909580473628 782:16.034576247140294
matlab_M143_FINAL,782,2,19,1,upper_a,1.0,0.0,0.81,5.759516493482039,0.81,5.759516493482039,0.81,5.759516493482042,0.8099999999999739,-1.0547118733938987e-15,382:0.33333333333333331 762:-1.5390000000000001 782:-14.427306672784582 783:15.632973339451247
matlab_M143_FINAL,783,3,19,1,upper_a,1.0,0.0,0.81,5.569417266311609,0.81,5.569417266311609,0.81,5.569417266311608,0.8100000000000023,-1.0547118733938987e-15,383:0.33333333333333331 763:-1.5390000000000001 783:-13.911323056179128 784:15.116989722845794
matlab_M143_FINAL,784,4,19,1,upper_a,1.0,0.0,0.81,5.303931414929899,0.81,5.303931414929899,0.81,5.303931414929899,0.8100000000000023,-1.0547118733938987e-15,384:0.33333333333333331 764:-1.5390000000000001 784:-13.190718602428772 785:14.396385269095438
matlab_M143_FINAL,785,5,19,1,upper_a,1.0,0.0,0.81,3.912266656947377,0.81,3.912266656947377,0.81,3.91226665694738,0.8099999999999881,-1.0547118733938987e-15,385:0.33333333333333331 765:-1.5390000000000001 785:-9.4133428307619287 786:10.619009497428594
matlab_M143_FINAL,786,6,19,1,upper_a,1.0,0.0,0.81,0.0,0.81,0.0,0.81,0.0,0.8100000000000023,5.551115123125783e-17,386:0.33333333333333331 766:-1.5390000000000001 786:1.2056666666666669
matlab_M143_FINAL,787,7,19,1,upper_a,0.0,0.0,0.0,-1977.2704009292124,-102.77639266984224,-1977.2704009292124,-102.77639266984224,-1977.2704009292115,-102.77639266983897,1.6103784972187896e-13,387:0.33333333333333331 767:195.27514607270027 786:5366.876802522148 787:-5562.4852819281814
matlab_M143_FINAL,788,8,19,1,upper_a,1.0,0.0,0.81,-7.207009549051092,0.81,-7.207009549051092,0.81,-7.207009549051085,0.8100000000000307,2.4980018054066022e-15,388:0.33333333333333331 768:-1.5390000000000001 787:19.561883061710105 788:-18.356216395043436
matlab_M143_FINAL,790,10,19,1,upper_a,0.0,0.0,0.0,-1990.5096223042492,-103.44332815853369,-1990.5096223042492,-103.44332815853369,-1990.5096223042474,-103.44332815852977,3.03146396873899e-13,390:0.33333333333333331 770:196.54232350121401 789:5402.8118319686755 790:-5599.6874888032225
matlab_M143_FINAL,792,12,19,1,upper_a,0.0,0.0,0.0,-1991.5841049978594,-103.4979088753054,-1991.5841049978594,-103.4979088753054,-1991.5841049978608,-103.49790887529525,6.726286194691511e-13,392:0.33333333333333331 772:196.64602686308027 791:5405.7282849941894 792:-5602.7076451906023
matlab_M143_FINAL,793,13,19,1,upper_a,0.0,0.0,0.0,-2019.0401792607458,-104.86436978257218,-2019.0401792607458,-104.86436978257218,-2019.0401792607445,-104.86436978257552,-3.7914116290949096e-14,393:0.33333333333333331 773:199.24230258688715 792:5480.2519151363094 793:-5679.82755105653
matlab_M143_FINAL,794,14,19,1,upper_a,0.0,0.0,0.0,-2016.3234483665283,-104.73038537223127,-2016.3234483665283,-104.73038537223127,-2016.3234483665274,-104.73038537222601,-6.63358257213531e-14,394:0.33333333333333331 774:198.98773220723942 793:5472.8779312805764 794:-5672.1989968211492
matlab_M143_FINAL,795,15,19,1,upper_a,0.0,0.0,0.0,-2013.9665011884433,-104.61404910921223,-2013.966501188443,-104.61404910921223,-2013.9665011884426,-104.61404910920828,1.8945955915228296e-13,395:0.33333333333333331 775:198.76669330750326 794:5466.4805032257746 795:-5665.580529866611
matlab_M143_FINAL,796,16,19,1,upper_a,0.0,0.0,0.0,-2011.7745205737147,-104.5057605072834,-2011.7745205737147,-104.5057605072834,-2011.7745205737156,-104.50576050727977,1.0419443086107094e-13,396:0.33333333333333331 776:198.56094496383847 795:5460.5308415572254 796:-5659.4251198543971
matlab_M143_FINAL,798,18,19,1,upper_a,0.0,0.0,0.0,-2009.5136613008642,-104.3943015086966,-2009.5136613008642,-104.3943015086966,-2009.5136613008654,-104.39430150870612,-1.2317924458216112e-13,398:0.33333333333333331 778:198.34917286652356 797:5454.3942235309169 798:-5653.0767297307739
matlab_M143_FINAL,799,19,19,1,upper_b+upper_a,0.0,0.0,0.0,-2009.1458927085273,-104.37640593765192,-2009.1458927085273,-104.37640593765192,-2009.1458927085223,-104.37640593764809,1.3261614029147495e-13,399:0.33333333333333331 779:198.31517128153865 798:5453.3959944945736 799:-5652.0444991094455
python_M143_FINAL,19,19,0,0,upper_b+lower_a,0.0,0.008597059508050262,0.003167337713492202,0.003167337713492202,0.0,0.003167337713492202,0.0,-0.04298529754025138,0.0,-0.008597059508050287,19:-0.3419303928413836 419:0.33333333333333331
python_M143_FINAL,26,6,1,0,interior,0.0,0.0,0.0,-2045.7361964314546,-23.667230958191805,-2045.7361964314546,-23.667230958191805,-2045.7361964314557,-23.667230958191073,7.052691763931307e-13,6:45.057738820564403 25:5552.7125331710904 26:-5598.1936053249874 46:0.089999999999972102 426:0.33333333333333331
python_M143_FINAL,39,19,1,0,upper_b,0.0,0.00859705950804544,0.0,-0.1968248980546026,0.19269823879131198,-0.19682489805460257,0.19269823879131198,-0.2429775333083195,0.18817347062918288,-0.008597059508045346,38:0.54283606851339528 39:-1.2508931150582667 59:0.36612665370349279 439:0.33333333333333331
python_M143_FINAL,59,19,2,0,upper_b,0.0,0.008597059505326092,0.0,-0.3102149945628651,0.33129924960008483,-0.3102149945628643,0.33129924960008483,-0.35636762980198444,0.3222497132786891,-0.008597059505326132,58:0.8506091876045313 59:-1.822008154683352 79:0.62946857424016123 459:0.33333333333333331
python_M143_FINAL,79,19,3,0,upper_b,0.0,0.008597059403205876,0.0,-0.5733408627767372,0.5638125872367061,-0.5733408627767371,0.5638125872367061,-0.6194934974676314,0.5502382829158542,-0.008597059403206042,78:1.5648079726543496 79:-2.9779822811406307 99:1.0712439157497418 479:0.33333333333333331
python_M143_FINAL,88,8,4,0,interior,0.0,0.0,0.0,-2216.956530781714,-51.413480459820526,-2216.9565307817134,-51.413480459820526,-2216.956530781712,-51.41348045981817,3.3673064336881e-13,68:98.045612844413441 87:6017.4534406932225 88:-6116.1923868417234 108:0.35999997075443507 488:0.33333333333333331
python_M143_FINAL,99,19,4,0,upper_b,0.0,0.008597058111631029,0.0,-1.111788308116686,0.9519943204731425,-1.1117883081166857,0.9519943204731425,-1.1579409358738597,0.9338952507644458,-0.008597058111630973,98:3.0263081801426353 99:-5.1770277804865703 119:1.8087892088989708 499:0.33333333333333331
python_M143_FINAL,171,11,8,0,interior,0.0,0.0,0.0,-2106.2335352601544,-69.83610038265145,-2106.2335352601544,-69.83610038265145,-2106.233535260153,-69.83610038264716,2.609024107869118e-15,151:133.40856077957935 170:5716.9195957061329 171:-5851.3814598715871 191:0.71997005254156721 571:0.33333333333333331
python_M143_FINAL,193,13,9,0,interior,0.0,0.0,0.0,-2014.564064091916,-71.11332117840556,-2014.564064091916,-71.11332117840556,-2014.5640640919148,-71.1133211784,4.612421555805213e-13,173:135.92521298995914 192:5468.1024596780571 193:-5605.1709087523377 213:0.8099027509885719 593:0.33333333333333331
python_M143_FINAL,194,14,9,0,interior,0.0,0.0,0.0,-2045.0428152612649,-72.14592299853821,-2045.0428152612649,-72.14592299853821,-2045.042815261262,-72.145922998534,6.317724121629453e-13,174:137.88715644821119 193:5550.8304985662899 194:-5689.8608910988223 214:0.8099027509885719 594:0.33333333333333331
python_M143_FINAL,199,19,9,0,upper_b,0.0,0.0,0.0,-2129.6124277591684,-74.93540900561877,-2129.6124277591684,-74.93540900561877,-2129.6124277591653,-74.935409005615,3.4755531785890525e-13,179:143.18717986166425 198:5780.3765896320283 199:-5924.7070055780141 219:0.8099027509885719 599:0.33333333333333331
python_M143_FINAL,210,10,10,0,interior,0.0,0.0,0.0,-2048.612973126622,-76.27495756152999,-2048.612973126622,-76.27495756152999,-2048.612973126619,-76.27495756152624,4.0417669211478824e-13,190:145.82214045946608 209:5560.5209270579735 210:-5707.5761219433316 230:0.89972109255909216 610:0.33333333333333331
python_M143_FINAL,212,12,10,0,interior,0.0,0.0,0.0,-2141.2272403499755,-79.48300431947061,-2141.2272403499755,-79.48300431947061,-2141.2272403499774,-79.48300431946612,5.462852392668083e-13,192:151.91742929955328 211:5811.9025095213619 212:-5965.0529932468071 232:0.89972109255909216 612:0.33333333333333331
python_M143_FINAL,215,15,10,0,interior,0.0,0.0,0.0,-2068.3764966879335,-76.97222940716664,-2068.3764966879335,-76.97222940716664,-2068.376496687932,-76.9722294071644,2.336464355323642e-13,195:147.14695696617571 214:5614.1647767243903 215:-5762.5447881164582 235:0.89972109255909216 615:0.33333333333333331
python_M143_FINAL,219,19,10,0,upper_b,0.0,0.0,0.0,-2067.83850867375,-76.95440306447053,-2067.8385086737494,-76.95440306447053,-2067.838508673745,-76.95440306446747,5.462852392668083e-13,199:147.11308691505312 218:5612.7045235430351 219:-5761.0506648839801 239:0.89972109255909216 619:0.33333333333333331
python_M143_FINAL,222,2,11,0,interior,0.0,0.0,0.0,-2044.6858794450545,-79.94769538192932,-2044.6858794450545,-79.94769538192932,-2044.6858794450548,-79.9476953819255,5.284106485703433e-13,202:152.88989781159378 221:5549.8616727794333 222:-5704.074180510288 242:0.98927658592807932 622:0.33333333333333331
python_M143_FINAL,224,4,11,0,interior,0.0,0.0,0.0,-2071.925306785222,-80.95631537454301,-2071.925306785222,-80.95631537454301,-2071.9253067852205,-80.9563153745482,1.5892842597509116e-13,204:154.80627579755981 223:5623.7972612741733 224:-5779.9261469909943 244:0.98927658592807932 624:0.33333333333333331
python_M143_FINAL,228,8,11,0,interior,0.0,0.0,0.0,-2062.1656892345172,-80.59974743594665,-2062.165689234517,-80.59974743594665,-2062.165689234515,-80.59974743593985,3.863021014183232e-13,208:154.12879671422672 227:5597.3068707794037 228:-5752.7582774128914 248:0.98927658592807932 628:0.33333333333333331
python_M143_FINAL,230,10,11,0,interior,0.0,0.0,0.0,-2057.1485319797384,-80.41509852245085,-2057.148531979739,-80.41509852245085,-2057.148531979737,-80.41509852244845,2.1577184483589917e-13,210:153.77796377858471 229:5583.6888725164326 230:-5738.7894462142785 250:0.98927658592807932 630:0.33333333333333331
python_M143_FINAL,231,11,11,0,interior,0.0,0.0,0.0,-2064.525904739723,-80.68753098066783,-2064.525904739723,-80.68753098066783,-2064.5259047397217,-80.68753098066436,2.1577184483589917e-13,211:154.29558544919695 230:5603.7131700078189 231:-5759.3313653762771 251:0.98927658592807932 631:0.33333333333333331
python_M143_FINAL,232,12,11,0,interior,0.0,0.0,0.0,-2071.5912740137737,-80.94757092408294,-2071.5912740137737,-80.94757092408294,-2071.5912740137765,-80.94757092408027,3.578803919879192e-13,212:154.78966134168567 231:5622.8906008945278 232:-5779.0028721554745 252:0.98927658592807932 632:0.33333333333333331
