generation_turn,household_entry_turn,province,consumed_old_ra,old_ra_generation_turn,ratio,captured_rah,derived_rah,algebra_match,next_common_rah,next_common_match
17,18,云南,0.09,16,0.029568731957169938,0.0875496416160783,0.0875496416160783,True,0.0875496416160783,True
17,18,西藏,0.09,16,0.2837596352791583,0.06626847502245925,0.06626847502245925,True,0.06626847502245925,True
17,18,陕西,0.09,16,0.05109219959757891,0.08576269458008463,0.08576269458008463,True,0.08576269458008463,True
17,18,甘肃,0.09,16,0.006163422815411727,0.08948967042895692,0.08948967042895692,True,0.08948967042895692,True
17,18,青海,0.08216393327595833,16,0.12022999455338848,0.07311368891578071,0.07311368891578071,True,0.07311368891578071,True
17,18,宁夏,0.09,16,0.1230684752371874,0.07976680497253519,0.07976680497253519,True,0.07976680497253519,True
17,18,新疆,0.09,16,0.3,0.06489563654736473,0.06489563654736473,True,0.06489563654736473,True
18,19,北京,0.09,17,0.12116569491184198,0.07992571189368579,0.07992571189368579,True,0.07992571189368579,True
18,19,天津,0.09,17,0.19817398532280342,0.0734770958210794,0.0734770958210794,True,0.0734770958210794,True
18,19,河北,0.09,17,0.04042780400496038,0.08664843361281957,0.08664843361281957,True,0.08664843361281957,True
18,19,山西,0.09,17,0.0385356371748285,0.08680551773813207,0.08680551773813207,True,0.08680551773813207,True
18,19,内蒙古,0.09,17,0.13838331231905796,0.07848700997572626,0.07848700997572626,True,0.07848700997572626,True
18,19,辽宁,0.09,17,0.07632297463521798,0.08366441502638934,0.08366441502638934,True,0.08366441502638934,True
18,19,吉林,0.08462898888440039,17,0.1023070236880023,0.07667985394973444,0.07667985394973444,True,0.07667985394973444,True
18,19,黑龙江,0.09,17,0.06479729188901276,0.08462340469263728,0.08462340469263728,True,0.08462340469263728,True
18,19,上海,0.09,17,0.11875593934055706,0.0801269288708365,0.0801269288708365,True,0.0801269288708365,True
18,19,江苏,0.09,17,0.08033848825905156,0.08333011865834772,0.08333011865834772,True,0.08333011865834772,True
18,19,浙江,0.09,17,0.06276806168696052,0.08479216343425876,0.08479216343425876,True,0.08479216343425876,True
18,19,安徽,0.09,17,0.0,0.09,0.09,True,0.09,True
18,19,福建,0.09,17,0.0649064986932153,0.08461432192592856,0.08461432192592856,True,0.08461432192592856,True
18,19,江西,0.09,17,0.019675113595976762,0.08837010865177679,0.08837010865177679,True,0.08837010865177679,True
18,19,山东,0.09,17,0.06892202679478683,0.08428029941150314,0.08428029941150314,True,0.08428029941150314,True
18,19,河南,0.09,17,0.05937102807378291,0.08507461877205338,0.08507461877205338,True,0.08507461877205338,True
18,19,湖北,0.09,17,0.040044697087704216,0.08668024016169386,0.08668024016169386,True,0.08668024016169386,True
18,19,湖南,0.09,17,0.02206701218325156,0.08817180482633794,0.08817180482633794,True,0.08817180482633794,True
18,19,广东,0.09,17,0.045048029371518965,0.08626478094143564,0.08626478094143564,True,0.08626478094143564,True
18,19,广西,0.09,17,0.03637382456647036,0.08698496105609688,0.08698496105609688,True,0.08698496105609688,True
18,19,海南,0.09,17,0.027963724364002344,0.08768278271425112,0.08768278271425112,True,0.08768278271425112,True
18,19,重庆,0.09,17,0.049686711943930977,0.08587946677958956,0.08587946677958956,True,0.08587946677958956,True
18,19,四川,0.09,17,0.010782650770128166,0.08910705015700619,0.08910705015700619,True,0.08910705015700619,True
18,19,贵州,0.09,17,0.02212936068262254,0.08816663527441107,0.08816663527441107,True,0.08816663527441107,True
18,19,云南,0.09,17,0.029568731957169938,0.08754964119845111,0.08754964119845111,True,0.08754964119845111,True
18,19,西藏,0.09,17,0.2837596352791583,0.06626847101465337,0.06626847101465337,True,0.06626847101465337,True
18,19,陕西,0.09,17,0.05109219959757891,0.08576269385846115,0.08576269385846115,True,0.08576269385846115,True
18,19,甘肃,0.09,17,0.006163422815411727,0.08948967034190507,0.08948967034190507,True,0.08948967034190507,True
18,19,青海,0.08216569545771894,17,0.12022999455338848,0.07311523668322317,0.07311523668322317,True,0.07311523668322317,True
18,19,宁夏,0.09,17,0.1230684752371874,0.07976680323432264,0.07976680323432264,True,0.07976680323432264,True
18,19,新疆,0.09,17,0.3,0.06489563231018082,0.06489563231018082,True,0.06489563231018082,True
19,20,北京,0.09,18,0.12116569491184198,0.0799146342354936,0.0799146342354936,True,0.0799146342354936,True
19,20,天津,0.09,18,0.19817398532280342,0.07345897762620923,0.07345897762620923,True,0.07345897762620923,True
19,20,河北,0.09,18,0.04042780400496038,0.08664473747263274,0.08664473747263274,True,0.08664473747263274,True
19,20,山西,0.09,18,0.0385356371748285,0.08680199459061781,0.08680199459061781,True,0.08680199459061781,True
19,20,内蒙古,0.09,18,0.13838331231905796,0.07847435818485021,0.07847435818485021,True,0.07847435818485021,True
19,20,辽宁,0.09,18,0.07632297463521798,0.0836574371451843,0.0836574371451843,True,0.0836574371451843,True
19,20,吉林,0.07470078241891075,18,0.1023070236880023,0.06776148310819165,0.06776148310819165,True,0.06776148310819165,True
19,20,黑龙江,0.09,18,0.06479729188901276,0.08461748055501855,0.08461748055501855,True,0.08461748055501855,True
19,20,上海,0.09,18,0.11875593934055706,0.08011607152622864,0.08011607152622864,True,0.08011607152622864,True
19,20,江苏,0.09,18,0.08033848825905156,0.08332277365600808,0.08332277365600808,True,0.08332277365600808,True
19,20,浙江,0.09,18,0.06276806168696052,0.084786424820427,0.084786424820427,True,0.084786424820427,True
19,20,安徽,0.09,18,0.0,0.09,0.09,True,0.09,True
19,20,福建,0.09,18,0.0649064986932153,0.08460838780400157,0.08460838780400157,True,0.08460838780400157,True
19,20,江西,0.09,18,0.019675113595976762,0.08836830984078935,0.08836830984078935,True,0.08836830984078935,True
19,20,山东,0.09,18,0.06892202679478683,0.0842739981671179,0.0842739981671179,True,0.0842739981671179,True
19,20,河南,0.09,18,0.05937102807378291,0.08506919073438976,0.08506919073438976,True,0.08506919073438976,True
19,20,湖北,0.09,18,0.040044697087704216,0.08667657904732423,0.08667657904732423,True,0.08667657904732423,True
19,20,湖南,0.09,18,0.02206701218325156,0.08816978733435338,0.08816978733435338,True,0.08816978733435338,True
19,20,广东,0.09,18,0.045048029371518965,0.08626066239392124,0.08626066239392124,True,0.08626066239392124,True
19,20,广西,0.09,18,0.03637382456647036,0.0869816355538086,0.0869816355538086,True,0.0869816355538086,True
19,20,海南,0.09,18,0.027963724364002344,0.08768022611124142,0.08768022611124142,True,0.08768022611124142,True
19,20,重庆,0.09,18,0.049686711943930977,0.08587492413728466,0.08587492413728466,True,0.08587492413728466,True
19,20,四川,0.09,18,0.010782650770128166,0.0891060643456367,0.0891060643456367,True,0.0891060643456367,True
19,20,贵州,0.09,18,0.02212936068262254,0.08816461208217145,0.08816461208217145,True,0.08816461208217145,True
19,20,云南,0.09,18,0.029568731957169938,0.08754693785650242,0.08754693785650242,True,0.08754693785650242,True
19,20,西藏,0.08801358376992299,18,0.2837596352791583,0.06482510811698845,0.06482510811698845,True,0.06482510811698845,True
19,20,陕西,0.09,18,0.05109219959757891,0.08575802271846693,0.08575802271846693,True,0.08575802271846693,True
19,20,甘肃,0.09,18,0.006163422815411727,0.08948910684667408,0.08948910684667408,True,0.08948910684667408,True
19,20,青海,0.07248940015621892,18,0.12022999455338848,0.06459599264475355,0.06459599264475355,True,0.06459599264475355,True
19,20,宁夏,0.09,18,0.1230684752371874,0.07975555161311167,0.07975555161311167,True,0.07975555161311167,True
19,20,新疆,0.09,18,0.3,0.06486820460087682,0.06486820460087682,True,0.06486820460087682,True
20,21,北京,0.09,19,0.12116569491184198,0.07991455063577703,0.07991455063577703,True,0.07991455063577703,True
20,21,天津,0.09,19,0.19817398532280342,0.07345884089370407,0.07345884089370407,True,0.07345884089370407,True
20,21,河北,0.09,19,0.04042780400496038,0.08664470957898711,0.08664470957898711,True,0.08664470957898711,True
20,21,山西,0.09,19,0.0385356371748285,0.08680196800249526,0.08680196800249526,True,0.08680196800249526,True
20,21,内蒙古,0.09,19,0.13838331231905796,0.07847426270563312,0.07847426270563312,True,0.07847426270563312,True
20,21,辽宁,0.09,19,0.07632297463521798,0.0836573844852375,0.0836573844852375,True,0.0836573844852375,True
20,21,吉林,0.07466228225417493,19,0.1023070236880023,0.06772686462512731,0.06772686462512731,True,0.06772686462512731,True
20,21,黑龙江,0.09,19,0.06479729188901276,0.08461743584735405,0.08461743584735405,True,0.08461743584735405,True
20,21,上海,0.09,19,0.11875593934055706,0.08011598958915167,0.08011598958915167,True,0.08011598958915167,True
20,21,江苏,0.09,19,0.08033848825905156,0.08332271822550975,0.08332271822550975,True,0.08332271822550975,True
20,21,浙江,0.09,19,0.06276806168696052,0.0847863815128541,0.0847863815128541,True,0.0847863815128541,True
20,21,安徽,0.09,19,0.0,0.09,0.09,True,0.09,True
20,21,福建,0.09,19,0.0649064986932153,0.08460834302098853,0.08460834302098853,True,0.08460834302098853,True
20,21,江西,0.09,19,0.019675113595976762,0.08836829626571002,0.08836829626571002,True,0.08836829626571002,True
20,21,山东,0.09,19,0.06892202679478683,0.08427395061354336,0.08427395061354336,True,0.08427395061354336,True
20,21,河南,0.09,19,0.05937102807378291,0.08506914977064071,0.08506914977064071,True,0.08506914977064071,True
20,21,湖北,0.09,19,0.040044697087704216,0.08667655141800779,0.08667655141800779,True,0.08667655141800779,True
20,21,湖南,0.09,19,0.02206701218325156,0.08816977210895509,0.08816977210895509,True,0.08816977210895509,True
20,21,广东,0.09,19,0.045048029371518965,0.086260631312496,0.086260631312496,True,0.086260631312496,True
20,21,广西,0.09,19,0.03637382456647036,0.08698161045725444,0.08698161045725444,True,0.08698161045725444,True
20,21,海南,0.09,19,0.027963724364002344,0.08768020681733621,0.08768020681733621,True,0.08768020681733621,True
20,21,重庆,0.09,19,0.049686711943930977,0.08587488985534504,0.08587488985534504,True,0.08587488985534504,True
20,21,四川,0.09,19,0.010782650770128166,0.08910605690601817,0.08910605690601817,True,0.08910605690601817,True
20,21,贵州,0.09,19,0.02212936068262254,0.08816459681375508,0.08816459681375508,True,0.08816459681375508,True
20,21,云南,0.09,19,0.029568731957169938,0.08754691745520309,0.08754691745520309,True,0.08754691745520309,True
20,21,西藏,0.08796944459367748,19,0.2837596352791583,0.06479341654280901,0.06479341654280901,True,0.06479341654280901,True
20,21,陕西,0.09,19,0.05109219959757891,0.08575798746679435,0.08575798746679435,True,0.08575798746679435,True
20,21,甘肃,0.09,19,0.006163422815411727,0.08948910259414698,0.08948910259414698,True,0.08948910259414698,True
20,21,青海,0.07245417513551256,19,0.12022999455338848,0.06456493674686044,0.06456493674686044,True,0.06456493674686044,True
20,21,宁夏,0.09,19,0.1230684752371874,0.0797554667005491,0.0797554667005491,True,0.0797554667005491,True
20,21,新疆,0.09,19,0.3,0.06486799761229817,0.06486799761229817,True,0.06486799761229817,True
21,22,北京,0.09,20,0.12116569491184198,0.07988637235921084,0.07988637235921084,True,0.07988637235921084,True
21,22,天津,0.08481397880192977,20,0.19817398532280342,0.06926125587890886,0.06926125587890886,True,0.06926125587890886,True
21,22,河北,0.09,20,0.04042780400496038,0.08663530769470754,0.08663530769470754,True,0.08663530769470754,True
21,22,山西,0.09,20,0.0385356371748285,0.08679300616026131,0.08679300616026131,True,0.08679300616026131,True
21,22,内蒙古,0.09,20,0.13838331231905796,0.0784420803024413,0.0784420803024413,True,0.0784420803024413,True
21,22,辽宁,0.09,20,0.07632297463521798,0.08363963482524348,0.08363963482524348,True,0.08363963482524348,True
21,22,吉林,0.06561341060540721,20,0.1023070236880023,0.05958312066478102,0.05958312066478102,True,0.05958312066478102,True
21,22,黑龙江,0.09,20,0.06479729188901276,0.0846023665984803,0.0846023665984803,True,0.0846023665984803,True
21,22,上海,0.09,20,0.11875593934055706,0.08008837172499425,0.08008837172499425,True,0.08008837172499425,True
21,22,江苏,0.09,20,0.08033848825905156,0.08330403471824543,0.08330403471824543,True,0.08330403471824543,True
21,22,浙江,0.09,20,0.06276806168696052,0.08477178418146401,0.08477178418146401,True,0.08477178418146401,True
21,22,安徽,0.09,20,0.0,0.09,0.09,True,0.09,True
21,22,福建,0.09,20,0.0649064986932153,0.08459324837499611,0.08459324837499611,True,0.08459324837499611,True
21,22,江西,0.09,20,0.019675113595976762,0.0883637206241245,0.0883637206241245,True,0.0883637206241245,True
21,22,山东,0.09,20,0.06892202679478683,0.08425792211691369,0.08425792211691369,True,0.08425792211691369,True
21,22,河南,0.09,20,0.05937102807378291,0.08505534245289868,0.08505534245289868,True,0.08505534245289868,True
21,22,湖北,0.09,20,0.040044697087704216,0.08666723862901775,0.08666723862901775,True,0.08666723862901775,True
21,22,湖南,0.09,20,0.02206701218325156,0.08816464020777842,0.08816464020777842,True,0.08816464020777842,True
21,22,广东,0.09,20,0.045048029371518965,0.0862501549492703,0.0862501549492703,True,0.0862501549492703,True
21,22,广西,0.09,20,0.03637382456647036,0.08697315136584949,0.08697315136584949,True,0.08697315136584949,True
21,22,海南,0.09,20,0.027963724364002344,0.08767370357762366,0.08767370357762366,True,0.08767370357762366,True
21,22,重庆,0.09,20,0.049686711943930977,0.08586333472076806,0.08586333472076806,True,0.08586333472076806,True
21,22,四川,0.09,20,0.010782650770128166,0.08910354929430729,0.08910354929430729,True,0.08910354929430729,True
21,22,贵州,0.09,20,0.02212936068262254,0.08815945041282038,0.08815945041282038,True,0.08815945041282038,True
21,22,云南,0.09,20,0.029568731957169938,0.08754004095515572,0.08754004095515572,True,0.08754004095515572,True
21,22,西藏,0.07775834416871168,20,0.2837596352791583,0.057441229584074334,0.057441229584074334,True,0.057441229584074334,True
21,22,陕西,0.09,20,0.05109219959757891,0.08574610547221095,0.08574610547221095,True,0.08574610547221095,True
21,22,甘肃,0.09,20,0.006163422815411727,0.08948766922942429,0.08948766922942429,True,0.08948766922942429,True
21,22,青海,0.06361653602463249,20,0.12022999455338848,0.05676614461114785,0.05676614461114785,True,0.05676614461114785,True
21,22,宁夏,0.08136049561180998,20,0.1230684752371874,0.0721549539118025,0.0721549539118025,True,0.0721549539118025,True
21,22,新疆,0.09,20,0.3,0.06479822965548493,0.06479822965548493,True,0.06479822965548493,True
22,23,北京,0.09,21,0.12116569491184198,0.07988649580603827,0.07988649580603827,True,0.07988649580603827,True
22,23,天津,0.08485231074379436,21,0.19817398532280342,0.06929214315175386,0.06929214315175386,True,0.06929214315175386,True
22,23,河北,0.09,21,0.04042780400496038,0.08663534888362778,0.08663534888362778,True,0.08663534888362778,True
22,23,山西,0.09,21,0.0385356371748285,0.08679304542139174,0.08679304542139174,True,0.08679304542139174,True
22,23,内蒙古,0.09,21,0.13838331231905796,0.07844222129103452,0.07844222129103452,True,0.07844222129103452,True
22,23,辽宁,0.09,21,0.07632297463521798,0.08363971258511672,0.08363971258511672,True,0.08363971258511672,True
22,23,吉林,0.06564562434894118,21,0.1023070236880023,0.05961213171012251,0.05961213171012251,True,0.05961213171012251,True
22,23,黑龙江,0.09,21,0.06479729188901276,0.08460243261568191,0.08460243261568191,True,0.08460243261568191,True
22,23,上海,0.09,21,0.11875593934055706,0.08008849271669871,0.08008849271669871,True,0.08008849271669871,True
22,23,江苏,0.09,21,0.08033848825905156,0.08330411656923059,0.08330411656923059,True,0.08330411656923059,True
22,23,浙江,0.09,21,0.06276806168696052,0.08477184813123201,0.08477184813123201,True,0.08477184813123201,True
22,23,安徽,0.09,21,0.0,0.09,0.09,True,0.09,True
22,23,福建,0.09,21,0.0649064986932153,0.08459331450346051,0.08459331450346051,True,0.08459331450346051,True
22,23,江西,0.09,21,0.019675113595976762,0.08836374066965268,0.08836374066965268,True,0.08836374066965268,True
22,23,山东,0.09,21,0.06892202679478683,0.08425799233650474,0.08425799233650474,True,0.08425799233650474,True
22,23,河南,0.09,21,0.05937102807378291,0.08505540294167863,0.08505540294167863,True,0.08505540294167863,True
22,23,湖北,0.09,21,0.040044697087704216,0.08666727942761848,0.08666727942761848,True,0.08666727942761848,True
22,23,湖南,0.09,21,0.02206701218325156,0.0881646626902364,0.0881646626902364,True,0.0881646626902364,True
22,23,广东,0.09,21,0.045048029371518965,0.08625020084539882,0.08625020084539882,True,0.08625020084539882,True
22,23,广西,0.09,21,0.03637382456647036,0.08697318842446783,0.08697318842446783,True,0.08697318842446783,True
22,23,海南,0.09,21,0.027963724364002344,0.0876737320678086,0.0876737320678086,True,0.0876737320678086,True
22,23,重庆,0.09,21,0.049686711943930977,0.08586338534290958,0.08586338534290958,True,0.08586338534290958,True
22,23,四川,0.09,21,0.010782650770128166,0.08910356027995822,0.08910356027995822,True,0.08910356027995822,True
22,23,贵州,0.09,21,0.02212936068262254,0.08815947295880067,0.08815947295880067,True,0.08815947295880067,True
22,23,云南,0.09,21,0.029568731957169938,0.08754007108056501,0.08754007108056501,True,0.08754007108056501,True
22,23,西藏,0.07779735083353859,21,0.2837596352791583,0.05746935214048981,0.05746935214048981,True,0.05746935214048981,True
22,23,陕西,0.09,21,0.05109219959757891,0.08574615752630062,0.08574615752630062,True,0.08574615752630062,True
22,23,甘肃,0.09,21,0.006163422815411727,0.08948767550888312,0.08948767550888312,True,0.08948767550888312,True
22,23,青海,0.06364922798780517,21,0.12022999455338848,0.05679501276092564,0.05679501276092564,True,0.05679501276092564,True
22,23,宁夏,0.08139847153673017,21,0.1230684752371874,0.07218836241038934,0.07218836241038934,True,0.07218836241038934,True
22,23,新疆,0.09,21,0.3,0.06479853530345114,0.06479853530345114,True,0.06479853530345114,True
23,24,北京,0.09,22,0.12116569491184198,0.07985285877268564,0.07985285877268564,True,0.07985285877268564,True
23,24,天津,0.07485470025844142,22,0.19817398532280342,0.06123387138031296,0.06123387138031296,True,0.06123387138031296,True
23,24,河北,0.09,22,0.04042780400496038,0.08662412564595579,0.08662412564595579,True,0.08662412564595579,True
23,24,山西,0.09,22,0.0385356371748285,0.08678234747166383,0.08678234747166383,True,0.08678234747166383,True
23,24,内蒙古,0.08367040563318576,22,0.13838331231905796,0.07295416068892241,0.07295416068892241,True,0.07295416068892241,True
23,24,辽宁,0.09,22,0.07632297463521798,0.08361852442253288,0.08361852442253288,True,0.08361852442253288,True
23,24,吉林,0.05916203420230748,22,0.1023070236880023,0.05376571879717865,0.05376571879717865,True,0.05376571879717865,True
23,24,黑龙江,0.08642123818090408,22,0.06479729188901276,0.08123807724463224,0.08123807724463224,True,0.08123807724463224,True
23,24,上海,0.09,22,0.11875593934055706,0.08005552466006084,0.08005552466006084,True,0.08005552466006084,True
23,24,江苏,0.09,22,0.08033848825905156,0.08328181365246,0.08328181365246,True,0.08328181365246,True
23,24,浙江,0.09,22,0.06276806168696052,0.08475442297317898,0.08475442297317898,True,0.08475442297317898,True
23,24,安徽,0.09,22,0.0,0.09,0.09,True,0.09,True
23,24,福建,0.09,22,0.0649064986932153,0.08457529568994293,0.08457529568994293,True,0.08457529568994293,True
23,24,江西,0.09,22,0.019675113595976762,0.08835827862486577,0.08835827862486577,True,0.08835827862486577,True
23,24,山东,0.09,22,0.06892202679478683,0.08423885876478122,0.08423885876478122,True,0.08423885876478122,True
23,24,河南,0.09,22,0.05937102807378291,0.08503892084042917,0.08503892084042917,True,0.08503892084042917,True
23,24,湖北,0.09,22,0.040044697087704216,0.08665616254496854,0.08665616254496854,True,0.08665616254496854,True
23,24,湖南,0.09,22,0.02206701218325156,0.08815853662604521,0.08815853662604521,True,0.08815853662604521,True
23,24,广东,0.09,22,0.045048029371518965,0.08623769497839132,0.08623769497839132,True,0.08623769497839132,True
23,24,广西,0.09,22,0.03637382456647036,0.08696309061954874,0.08696309061954874,True,0.08696309061954874,True
23,24,海南,0.09,22,0.027963724364002344,0.08766596900640924,0.08766596900640924,True,0.08766596900640924,True
23,24,重庆,0.09,22,0.049686711943930977,0.08584959172262739,0.08584959172262739,True,0.08584959172262739,True
23,24,四川,0.09,22,0.010782650770128166,0.08910056688827382,0.08910056688827382,True,0.08910056688827382,True
23,24,贵州,0.09,22,0.02212936068262254,0.08815332958592689,0.08815332958592689,True,0.08815332958592689,True
23,24,云南,0.09,22,0.029568731957169938,0.08753186245003008,0.08753186245003008,True,0.08753186245003008,True
23,24,西藏,0.0685280594630759,22,0.2837596352791583,0.05077641510283058,0.05077641510283058,True,0.05077641510283058,True
23,24,陕西,0.09,22,0.05109219959757891,0.08573197372598343,0.08573197372598343,True,0.08573197372598343,True
23,24,甘肃,0.09,22,0.006163422815411727,0.08948596446964087,0.08948596446964087,True,0.08948596446964087,True
23,24,青海,0.057338053630733694,22,0.12022999455338848,0.05121229457769555,0.05121229457769555,True,0.05121229457769555,True
23,24,宁夏,0.07175404371450203,22,0.1230684752371874,0.06370156344882401,0.06370156344882401,True,0.06370156344882401,True
23,24,新疆,0.09,22,0.3,0.06471525174688732,0.06471525174688732,True,0.06471525174688732,True
