step,index_0,tKN,name,N,alpha,Zt,Kt0,Kt,Kt_prev,Lt,Lt_prev,Yt0,Yt,Zt_1,GovInv,inter_prv_ratio,rb_gap,rah,ra,it,rb,rk,wjt,w,Tt,pit,pit_1,totalpit,epsilon_pi,tau,At,Bt,mt,Ct,AtTax,GovSurplus,corptau,ramin,ramax,wjtmin,wjtmax,convergent,Lt_supply,Kt_supply,Yt_1,KNratio,wt0,Thetat,It,PIt,Corptax,ra0,Govinc
10,28,4.752600480595617,青海,32930.0,0.772866243094144,0.27506523287433643,13038007.4590434,14298605.873878105,14298605.873878105,2949434.533060514,2949434.533060514,2748000.0,2949270.6894770954,0.2952117281697496,15618229.135188095,0.12022999455338848,0.07,0.08000982501437538,0.09,0.04,0.02,0.15567245491333756,0.8,14.284323148558613,0.1,0.02,0.02,0.02,0.0,0.05,7.327892461791974,4.6689241748508685,0.9765320378826586,8.770325584283126,0.004753356064217673,0.0,0.25,0.02,0.09,0.8,1.3,True,2949434.533060514,100215.75097983779,2947726.2797049936,4.847914308184693,0.22179106913724048,58985.41378954191,356663.89879787597,10227.959024891825,-1113602.0262568395,0.13120893863324223,311724.71621038637
10,29,4.9596187889765435,宁夏,34500.0,0.772866243094144,0.3333700260423131,13881227.2259032,15216804.898361458,15216804.898361458,3007866.1085903784,3007866.1085903784,3510210.0,3767399.049303322,0.3577956644126801,16628322.093909448,0.1230684752371874,0.07,0.07977292142174992,0.09,0.04,0.02,0.1881053303647125,0.8,15.761006893324717,0.1,0.02,0.02,0.02,0.0,0.05,7.308632541419538,4.67888688397196,0.9830568010522923,9.523331275286148,0.004556654919747993,0.0,0.25,0.02,0.09,0.8,1.3,True,3007866.1085903784,100148.44935286937,3765423.2693838957,5.0590034093946885,0.2796684143590887,75347.98098606644,379618.87391073926,0.0,-452658.1924882997,0.1631053303647125,1058234.097908647
10,30,13.073408394027956,新疆,44039.04,0.772866243094144,0.5691479690684957,35352199.6021162,38596431.98810294,38596431.98810294,2896678.424903318,2896678.424903318,12199080.0,13163465.15404131,0.6141413498662626,42348399.90337501,0.3,0.07,0.06491054641571962,0.09,0.04,0.02,0.26315444524377307,1.0304689973496173,12.267708626780882,0.1,0.02,0.02,0.02,0.0,0.05,7.484744346961114,1.6433738067666193,0.9983511033443949,8.116892808845781,0.004508694103204369,0.0,0.25,0.02,0.09,0.8,1.3,True,2896678.424903318,97886.62139839603,13188726.954301761,13.32437582863247,1.0304689973496173,263269.30308082624,964106.1430080049,0.0,5718232.96958641,0.23815444524377308,9327935.878343679
11,0,17.79763847577312,北京,123780.0,0.772866243094144,1.0731121793546694,49270438.3129602,59118767.88268079,59118767.88268079,3188250.3081689468,3188250.3081689468,30319980.0,32683278.032240096,1.0731121793546694,59021058.05509504,0.12116569491184198,0.07,0.07993173548689111,0.09,0.04,0.02,0.4454088630157206,1.3,16.384338000741494,0.1,0.02,0.02,0.02,0.0,0.05,7.300782582814852,4.682917429162624,1.0424477146653492,9.85574164031307,0.004486351501064245,0.0,0.25,0.02,0.09,0.8,1.3,True,3188250.3081689468,97709.82758574918,32556329.773926012,18.542699652911963,2.4272201235699464,653665.5606448019,6843696.868589644,0.0,23127224.78535298,0.42040886301572056,28598532.430206332
11,1,18.934027198120358,天津,89700.0,0.772866243094144,0.460485647624741,51336802.8150781,61593385.60015837,61593385.60015837,3121280.7655370543,3121280.7655370543,13362920.0,14406757.684173953,0.460485647624741,61496356.09218207,0.19817398532280342,0.07,0.07348694778018657,0.09,0.04,0.02,0.1776678521709788,1.0303563175850414,16.188097098106468,0.1,0.02,0.02,0.02,0.0,0.05,7.30785392390639,4.6871691941571765,0.9828162723109383,9.91055530056665,0.00435577305891377,0.0,0.25,0.02,0.09,0.8,1.3,True,3121280.7655370543,97029.50797630359,14421217.863361873,19.733369160579336,1.0303563175850414,288135.15368347906,7130589.376464422,0.0,3859925.18350082,0.1526678521709788,9550661.174429832
11,2,32.48692901596218,河北,419600.0,0.772866243094144,0.7196328373454157,90356776.0949341,108335615.16221792,108335615.16221792,3199346.824653039,3199346.824653039,32494600.0,35029461.59992414,0.7196328373454157,108238382.0841216,0.04042780400496038,0.07,0.08665044342793835,0.09,0.04,0.02,0.2497740815394122,1.3,16.7381586190917,0.1,0.02,0.02,0.02,0.0,0.05,7.297949646239417,4.680488464863164,0.999495454341971,9.887967811600667,0.004664307847628946,0.0,0.25,0.02,0.09,0.8,1.3,True,3199346.824653039,97233.07809631176,34890935.009124495,33.86179151551243,2.485619502312951,700589.2319984828,12548420.234540425,0.0,18394041.02146679,0.2247740815394122,28295462.654934697
11,3,13.477232740156047,山西,178900.0,0.772866243094144,0.6915290397597249,37758335.6649879,45330392.38057973,45330392.38057973,3227284.752790081,3227284.752790081,15958130.0,17200935.21238134,0.6915290397597249,45230710.293089025,0.0385356371748285,0.07,0.08680743348666484,0.09,0.04,0.02,0.2958963730294994,1.2214316788133956,16.508822862419816,0.1,0.02,0.02,0.02,0.0,0.05,7.300311688573244,4.678867233956877,1.0089571475471064,9.769388091033662,0.004691445635758518,0.0,0.25,0.02,0.09,0.8,1.3,True,3227284.752790081,99682.08749070726,17217172.34977465,14.045984737290473,1.2214316788133956,344018.7042476268,5245319.446885937,0.0,8200103.569650928,0.27089637302949937,12432231.63835989
11,4,20.566125085674297,内蒙古,130400.0,0.772866243094144,0.5106046605543731,56986309.349860296,68360863.79563983,68360863.79563983,3189852.3087079036,3189852.3087079036,16140760.0,17400786.944848675,0.5106046605543731,68263899.97019766,0.13838331231905796,0.07,0.07849388952014204,0.09,0.04,0.02,0.19406352291675935,1.2222448693272634,15.809902489560827,0.1,0.02,0.02,0.02,0.0,0.05,7.308121483511445,4.680524112077034,0.9864571487743051,9.598492881535382,0.004512793946595539,0.0,0.25,0.02,0.09,0.8,1.3,True,3189852.3087079036,96963.82544216402,17417172.25073004,21.43073007142779,1.2222448693272634,348015.7388969735,7915007.595791197,0.0,5404850.721316035,0.16906352291675936,11708094.238582013
11,5,24.363198869941954,辽宁,226100.0,0.772866243094144,0.6569779319743495,67054545.412681095,80421792.82217944,80421792.82217944,3167297.748352496,3167297.748352496,23510500.0,25343884.639174175,0.6569779319743495,80324639.9498507,0.07632297463521798,0.07,0.08366820932271848,0.09,0.04,0.02,0.24307703537534492,1.3,15.251216013390573,0.1,0.02,0.02,0.02,0.0,0.05,7.313422694777826,4.672681051881133,0.9980221028508783,9.205114932493482,0.0047216697632019855,0.0,0.25,0.02,0.09,0.8,1.3,False,3167297.748352496,97152.87232874332,25244159.28729849,25.39129542336577,1.8138699041482507,506877.6927834835,9312961.772000572,0.0,11927763.794589804,0.21807703537534492,19315346.18221566
11,6,20.262546932670325,吉林,147424.0,0.772866243094144,0.385954214956162,52390313.5226049,62856033.79655622,62856033.79655622,2976003.8310816586,2976003.8310816586,11253810.0,12133765.86651939,0.385954214956162,62758356.56872843,0.1023070236880023,0.07,0.08150458506614482,0.09,0.04,0.02,0.1455699625618267,0.9035716653237014,14.416472432694093,0.1,0.02,0.02,0.02,0.0,0.05,7.324664125678811,4.6687233060197775,0.9757055933374312,8.826120734410578,0.00476699842611783,0.0,0.25,0.02,0.09,0.8,1.3,True,2976003.8310816586,97677.22782778695,12146835.236900754,21.120951908758315,0.9035716653237014,242675.3173303878,7276882.897758318,52107.32497923038,1973613.924924868,0.12119170865959852,7770666.112431508
11,7,16.987312611420194,黑龙江,163500.0,0.772866243094144,0.501210549230482,44224774.7160286,53075625.88543468,53075625.88543468,2997679.838390975,2997679.838390975,12846500.0,13849287.851932537,0.501210549230482,52976857.63233068,0.06479729188901276,0.07,0.08462662600480349,0.09,0.04,0.02,0.19915982489136771,1.0363082572688946,13.385284770077977,0.1,0.02,0.02,0.02,0.0,0.05,7.338205124539872,4.65821154438234,0.9875636114103488,8.237435100259539,0.005000564788082085,0.0,0.25,0.02,0.09,0.8,1.3,True,2997679.838390975,98768.25310400364,13863311.436011799,17.70556855528754,1.0363082572688946,276985.75703865074,6143145.516628882,0.0,4466835.380517927,0.17415982489136772,9384636.464347804
11,8,19.534559882517414,上海,137600.0,0.772866243094144,1.1875440837794946,54021103.923275396,64809263.047466666,64809263.047466666,3184249.2860884396,3184249.2860884396,36011820.0,38819753.19604828,1.1875440837794946,64711880.38969161,0.11875593934055706,0.07,0.08013283266621211,0.09,0.04,0.02,0.48679938393764016,1.3,16.32649704053332,0.1,0.02,0.02,0.02,0.0,0.05,7.3014356926348025,4.682381431661385,1.0515501611502853,9.81992383219152,0.004498639838934948,0.0,0.25,0.02,0.09,0.8,1.3,True,3184249.2860884396,97382.65777505393,38668016.113611,20.353074531761596,2.911772154481412,776395.0639209657,7503306.728117766,0.0,29228328.406745233,0.46179938393764014,35211610.010620534
11,9,55.013252968203076,江苏,488700.0,0.772866243094144,1.3987216287803863,149374736.001046,179027809.90345687,179027809.90345687,3121652.817090559,3121652.817090559,92595400.0,99822610.72797124,1.3987216287803863,178935996.25565302,0.08033848825905156,0.07,0.0833341125806568,0.09,0.04,0.02,0.4496362878248945,1.3,17.00294428048078,0.1,0.02,0.02,0.02,0.0,0.05,7.294227545066116,4.684302759821669,1.0433946117521105,10.087523684327213,0.004528461606555512,0.0,0.25,0.02,0.09,0.8,1.3,True,3121652.817090559,91813.64780384637,99425447.29870172,57.35032702013105,7.578348935110323,1996452.214559425,20742781.003946863,0.0,79508027.36347833,0.4246362878248945,95768349.57187009
11,10,35.831102961917296,浙江,369100.0,0.772866243094144,1.2093579571485262,98142144.3554609,117660198.48031381,117660198.48031381,3150699.6566950683,3150699.6566950683,58002840.0,62528732.29010698,1.2093579571485262,117564474.72340664,0.06276806168696052,0.07,0.08479528386591365,0.09,0.04,0.02,0.42645620718749633,1.3,16.661551697662127,0.1,0.02,0.02,0.02,0.0,0.05,7.298027594817253,4.681187322810602,1.038293305987359,9.886159875950726,0.004608549032893761,0.0,0.25,0.02,0.09,0.8,1.3,True,3150699.6566950683,95723.75690717077,62281552.711043924,37.344149332130776,4.680307168128857,1250574.6458021398,13629361.43358543,0.0,47296331.789754026,0.4014562071874963,58034669.40230393
11,11,19.46196145383228,安徽,438530.0,0.772866243094144,1.1145750758575974,54313245.2543264,65163196.19547732,65163196.19547732,3213007.048006021,3213007.048006021,34010910.0,36662939.63838728,1.1145750758575974,65061836.49015761,0.0,0.07,0.09,0.09,0.04,0.02,0.4541334632222697,1.3,16.902138298495956,0.1,0.02,0.02,0.02,0.0,0.05,6.802137111433858,4.505072615734686,1.044369691568376,8.968165085040376,0.0030266104269490723,0.0,0.25,0.02,0.09,0.8,1.3,False,3213007.048006021,101359.70531971326,36518037.6180606,20.281062326308103,2.706771217525156,733258.7927677456,7543969.187447542,0.0,26618986.237244785,0.4291334632222697,32635201.776785884
11,12,27.35154084305043,福建,279100.0,0.772866243094144,0.911614722196212,75562152.8770214,90612852.33953223,90612852.33953223,3179349.256424005,3179349.256424005,35804040.0,38597149.35678945,0.911614722196212,90515902.93138395,0.0649064986932153,0.07,0.08461754866716745,0.09,0.04,0.02,0.33521291555148675,1.3,16.120363745896217,0.1,0.02,0.02,0.02,0.0,0.05,7.303669115590612,4.677771566831442,1.018241927186652,9.618887990812826,0.004656307139643157,0.0,0.25,0.02,0.09,0.8,1.3,True,3179349.256424005,96949.40814828072,38445685.63448838,28.500439879778938,2.8076932119869316,771942.987135789,10494216.68982258,0.0,24747603.692570917,0.3102129155514867,33053002.32387298
11,13,13.720429149997528,江西,229500.0,0.772866243094144,0.9658589621225994,38642602.7655129,46390234.739004746,46390234.739004746,3244665.153387798,3244665.153387798,22717000.0,24487389.705409773,0.9658589621225994,46289973.85280792,0.019675113595976762,0.07,0.08837108677417899,0.09,0.04,0.02,0.4232970156597847,1.3,16.58404919925532,0.1,0.02,0.02,0.02,0.0,0.05,7.300414605022404,4.6783554310583595,1.0375880111399765,9.774697592728694,0.00474015084284185,0.0,0.25,0.02,0.09,0.8,1.3,True,3244665.153387798,100260.88619682894,24390357.284825116,14.297387417795049,1.7786038894159932,489747.79410819546,5368323.587614873,0.0,15854880.288055977,0.3982970156597847,20183211.097218227
11,14,57.51857631634706,山东,562100.0,0.772866243094144,0.9658197951498038,157288007.639664,188507245.02100772,188507245.02100772,3144418.781751582,3144418.781751582,66648869.99999999,71850295.30736724,0.9658197951498038,188415304.3515536,0.06892202679478683,0.07,0.08428372577944168,0.09,0.04,0.02,0.29751915499849646,1.3,17.06301610693921,0.1,0.02,0.02,0.02,0.0,0.05,7.293837438346243,4.684081430307408,1.009973740138254,10.098398330460435,0.0045538069396373615,0.0,0.25,0.02,0.09,0.8,1.3,True,3144418.781751582,91940.6694541242,71567383.33348809,59.94978980376168,5.2417939135618425,1437005.9061473447,21841522.1738721,0.0,46800833.88792678,0.27251915499849644,63915432.12320799
11,15,46.649765199923664,河南,499200.0,0.772866243094144,0.8418485698384922,128897630.76160501,154500626.8237835,154500626.8237835,3178199.708283413,3178199.708283413,49935900.0,53832750.837722436,0.8418485698384922,154406471.88932666,0.05937102807378291,0.07,0.08507757032464885,0.09,0.04,0.02,0.2703701151928953,1.3,17.20137239194944,0.1,0.02,0.02,0.02,0.0,0.05,7.292766055256179,4.684442146939064,1.0040099581210997,10.149902233408014,0.004568136926911381,0.0,0.25,0.02,0.09,0.8,1.3,True,3178199.708283413,94154.93445682955,53621851.21706421,48.612623813760045,3.862647652508595,1076655.0167544486,17899644.63733904,0.0,32149386.20862176,0.24537011519289528,46204878.568643466
11,16,27.64449940548959,湖北,358000.0,0.772866243094144,1.0555148364447067,76781442.8482972,92073646.98544993,92073646.98544993,3196154.544921954,3196154.544921954,42021950.0,45299796.29963251,1.0555148364447067,91976490.38797523,0.040044697087704216,0.07,0.08668223093115598,0.09,0.04,0.02,0.391919468022894,1.3,17.07229887390085,0.1,0.02,0.02,0.02,0.0,0.05,8.795565126415823,0.5702181205484785,1.0306983829707856,10.657579574816332,0.03792252626800008,0.0,0.25,0.02,0.09,0.8,1.3,False,3196154.544921954,97156.5974746968,45121773.16657976,28.807632951208948,3.318041071049302,905995.9259926502,10662800.054917205,0.0,31946956.483211927,0.366919468022894,40384648.28329832
11,17,23.369502001572037,湖南,373858.0,0.772866243094144,1.0405203069675812,64972845.9653664,77930359.78162184,77930359.78162184,3200097.413645576,3200097.413645576,36425780.0,39266881.45994789,1.0405203069675812,77830972.18191244,0.02206701218325156,0.07,0.08817290185883336,0.09,0.04,0.02,0.40226487808220385,1.3,16.782854808018392,0.1,0.02,0.02,0.02,0.0,0.05,7.17135481002021,4.559015429024633,1.032970804331254,8.95970413363365,0.0034626032000169005,0.0,0.25,0.02,0.09,0.8,1.3,False,3200097.413645576,99387.5997094096,39112178.69180761,24.35249609881187,2.878942187672525,785337.6291989578,9024013.752673436,0.0,27439424.112636615,0.3772648780822038,34604216.38315362
11,18,58.534810729469775,广东,696000.0,0.772866243094144,1.4164421511174616,157153836.749134,188348307.75995356,188348307.75995356,3087711.17173921,3087711.17173921,97277770.0,104870412.94114918,1.4164421511174616,188254581.04178765,0.045048029371518965,0.07,0.08626702044498351,0.09,0.04,0.02,0.44892841047746784,1.3,16.177133357281022,0.1,0.02,0.02,0.02,0.0,0.05,7.303495215317776,4.677015141721234,1.043233432219191,9.613283378699705,0.004705334661991745,0.0,0.25,0.02,0.09,0.8,1.3,True,3087711.17173921,93726.71816590756,104458830.06706414,60.9993283969831,8.04784289394696,2097408.2588229836,21822937.478649165,0.0,83730240.91518328,0.4239284104774678,100827538.67223647
11,19,18.984753925296072,广西,256200.0,0.772866243094144,0.6576663364577715,52819779.099576995,63371901.71818952,63371901.71818952,3203595.9296357655,3203595.9296357655,19627810.0,21158173.512312062,0.6576663364577715,63272813.3833833,0.03637382456647036,0.07,0.08698676933295832,0.09,0.04,0.02,0.2583945275571814,1.3,15.407739865570614,0.1,0.02,0.02,0.02,0.0,0.05,7.31208354832561,4.6712147871288625,1.001376830266917,9.213923830639642,0.004809864976176748,0.0,0.25,0.02,0.09,0.8,1.3,True,3203595.9296357655,99088.33480622672,21075188.6711084,19.781490272212523,1.5021720050917675,423163.47024624125,7336548.389524224,0.0,9734861.319878208,0.2333945275571814,15589594.22567436
11,20,3.9059107455657984,海南,53600.0,0.772866243094144,0.6007325120374225,10030399.0365303,12116408.82811894,12116408.82811894,2974981.097274741,2974981.097274741,4910690.0,5290887.34991144,0.6007325120374225,12015415.005859649,0.027963724364002344,0.07,0.0876841728940392,0.09,0.04,0.02,0.34431138038360887,0.8,14.482366185724613,0.1,0.02,0.02,0.02,0.0,0.05,7.323248232104589,4.663933381486983,1.0202167335387722,8.733913636808522,0.004942136432127153,0.0,0.25,0.02,0.09,0.8,1.3,True,2974981.097274741,100993.82225929228,5269332.650405506,4.072768341021827,0.4121150086868125,105817.7469982288,1395397.553831087,0.0,1624479.9165947887,0.31931138038360884,2854616.22692803
11,21,14.009138408434936,重庆,166323.0,0.772866243094144,0.8553440273715642,39300958.3175844,47177966.20719126,47177966.20719126,3231952.5605284306,3231952.5605284306,20363190.0,21949976.54505552,0.8553440273715642,47078617.968634374,0.049686711943930977,0.07,0.08588193688914225,0.09,0.04,0.02,0.36879266144436773,1.3,16.30651527396986,0.1,0.02,0.02,0.02,0.0,0.05,7.301995276783098,4.678152473677453,1.02561198247479,9.68688371785882,0.004679264219652923,0.0,0.25,0.02,0.09,0.8,1.3,True,3231952.5605284306,99348.23855688452,21863608.602661293,14.597357270453736,1.5820997198458242,438999.5309011104,5459500.4163584765,0.0,12885154.517135577,0.3437926614443677,17283827.667018354
11,22,25.400182261686517,四川,469000.0,0.772866243094144,1.1671538563501784,69531075.8089531,83391404.3011484,83391404.3011484,3150462.926000253,3150462.926000253,42902100.0,46248275.65946054,1.1671538563501784,83291275.71154495,0.010782650770128166,0.07,0.08910758620231143,0.09,0.04,0.02,0.4469710380590783,1.3,16.327204430111717,0.1,0.02,0.02,0.02,0.0,0.05,7.303343847044896,4.676169201946786,1.0427994348064784,9.633360556815617,0.0047906783915812046,0.0,0.25,0.02,0.09,0.8,1.3,False,3150462.926000253,100128.58960346118,46065961.7365406,26.46957169783934,3.4769916136350667,924965.5131892108,9657188.761724124,0.0,34542062.420027256,0.42197103805907826,42195800.28515699
11,23,11.82516669214978,贵州,188600.0,0.772866243094144,0.7431188135484397,32803436.570136297,39395579.78776081,39395579.78776081,3196337.5815992514,3196337.5815992514,15353210.0,16548148.876457209,0.7431188135484397,39295236.66736628,0.02212936068262254,0.07,0.08816773540648017,0.09,0.04,0.02,0.3299961242235416,1.1953113409526128,15.896489453250807,0.1,0.02,0.02,0.02,0.0,0.05,7.307256702502739,4.673790309474876,1.0164887521787995,9.435018369030837,0.0047994155967834295,0.0,0.25,0.02,0.09,0.8,1.3,True,3196337.5815992514,100343.12039452998,16563962.011424618,12.325224974531531,1.1953113409526128,330962.9775291442,4557360.613705967,0.0,8469896.965907866,0.30499612422354155,12166285.04985021
11,24,19.495612729742067,云南,282200.0,0.772866243094144,0.6906265894545961,53834280.8089249,64587410.19616933,64587410.19616933,3179547.768696456,3179547.768696456,20880630.0,22508658.356919084,0.6906265894545961,64488084.98101115,0.029568731957169938,0.07,0.0875511111690813,0.09,0.04,0.02,0.27042513807226914,1.3,15.205012696925069,0.1,0.02,0.02,0.02,0.0,0.05,7.31454201626037,4.669367245279414,1.0040168065463093,9.101628801496771,0.004851335550812741,0.0,0.25,0.02,0.09,0.8,1.3,True,3179547.768696456,99325.21515817648,22420492.645855933,20.313395141299836,1.6143842887540076,450173.1671383817,7477415.335467674,0.0,11038107.01129093,0.24542513807226915,17001011.952868093
11,25,2.394072123790467,西藏,7853.660000000001,0.772866243094144,0.26805481880841,6015865.97237512,7307221.138537282,7307221.138537282,2928130.57413561,2928130.57413561,1477630.0,1591354.788270393,0.26805481880841,7206405.848308159,0.2837596352791583,0.07,0.06628257775181406,0.09,0.04,0.02,0.16510095480475595,0.8,12.908201289394022,0.1,0.02,0.02,0.02,0.0,0.05,7.328729568252642,4.662432909059963,0.9809129800962264,8.303073507722202,0.004371734052558973,0.0,0.25,0.02,0.09,0.8,1.3,True,2928130.57413561,100815.29022912336,1584942.5319333957,2.495524346858879,0.12108455269805499,31827.09576540786,837985.212329173,0.0,-1621854.3224875652,0.14010095480475596,-826871.3630613164
11,26,18.025854351805418,陕西,211200.0,0.772866243094144,0.8279358683431886,50576819.2081364,60684706.54794809,60684706.54794809,3230797.6705908165,3230797.6705908165,23941880.0,25808329.992498763,0.8279358683431886,60585971.72942661,0.05109219959757891,0.07,0.08576523383998451,0.09,0.04,0.02,0.3346431321308794,1.3,16.72731273213074,0.1,0.02,0.02,0.02,0.0,0.05,7.29765485381049,4.680994617142666,1.018115222022631,9.899863988224215,0.004634792550924582,0.0,0.25,0.02,0.09,0.8,1.3,True,3230797.6705908165,98734.81852148197,25707029.454012353,18.783196205799747,1.8472631087437237,516166.59984997526,7025110.186711906,0.0,15097075.395564113,0.30964313213087935,20711352.639376838
11,27,7.155253846818173,甘肃,133700.0,0.772866243094144,0.6327241316736799,18423950.2203418,22171208.88232386,22171208.88232386,2971381.557251292,2971381.557251292,8246100.0,8886984.019676637,0.6327241316736799,22070049.96894745,0.006163422815411727,0.07,0.08948997674836623,0.09,0.04,0.02,0.31400076751023,0.8,15.699601202302139,0.1,0.02,0.02,0.02,0.0,0.05,7.309945999320826,4.671550101830298,1.0135877315275048,9.313888038134392,0.0048660781088999405,0.0,0.25,0.02,0.09,0.8,1.3,True,2971381.557251292,101158.91337640877,8850824.923253415,7.461582585453473,0.6885555851798937,177739.68039353273,2560825.2780772275,0.0,4080943.7053569495,0.28900076751022996,6215817.185290864
11,28,5.0772127680995816,青海,32930.0,0.772866243094144,0.27506523287433643,13038007.4590434,15718621.775121974,15718621.775121974,2969351.5827034614,2969351.5827034614,2748000.0,2961157.195579232,0.27506523287433643,15618229.135188095,0.12022999455338848,0.07,0.08000982501437538,0.09,0.04,0.02,0.14208438028756618,0.8,14.254364760760124,0.1,0.02,0.02,0.02,0.0,0.05,7.327781911600752,4.668977784372142,0.9758768141069118,8.774279673606483,0.004752248415020088,0.0,0.25,0.02,0.09,0.8,1.3,True,2969351.5827034614,100392.63993387947,2949270.6894770954,5.293620959768892,0.22104287684289262,59223.143911584644,1812981.4456219187,12209.401576028758,-1281188.718634149,0.11766694097978378,272919.3874202011
11,29,5.298430105206128,宁夏,34500.0,0.772866243094144,0.3333700260423131,13881227.2259032,16728647.432759378,16728647.432759378,3028190.786707757,3028190.786707757,3510210.0,3782605.7508386574,0.3333700260423131,16628322.093909448,0.1230684752371874,0.07,0.07977292142174992,0.09,0.04,0.02,0.17167490352051804,0.8,15.727871140545979,0.1,0.02,0.02,0.02,0.0,0.05,7.308525618982399,4.6789427530715155,0.9823635116844444,9.527783941592048,0.004555623525393071,0.0,0.25,0.02,0.09,0.8,1.3,True,3028190.786707757,100325.33884992916,3767399.049303322,5.524304316025851,0.2787159046809962,75652.11501677315,1930058.720216905,0.0,-630453.2154218962,0.14667490352051804,1017505.2169209656
11,30,13.959847122477074,新疆,44039.04,0.772866243094144,0.5691479690684957,35352199.6021162,42446463.48001338,42446463.48001338,2917121.0638405257,2917121.0638405257,12199080.0,13150304.096530972,0.5691479690684957,42348399.90337501,0.3,0.07,0.06491054641571962,0.09,0.04,0.02,0.2385472576459026,1.020090804186207,12.240490463609662,0.1,0.02,0.02,0.02,0.0,0.05,7.484560701915609,1.6432817569434408,0.9962671384384054,8.11874565014776,0.004507581262317206,0.0,0.25,0.02,0.09,0.8,1.3,True,2917121.0638405257,98063.57663837237,13163465.15404131,14.550806274776486,1.020090804186207,263006.08193061943,4911193.07891077,0.0,5244144.1597226085,0.2135472576459026,9201356.108725967
12,0,18.254807770202003,北京,123780.0,0.772866243094144,0.9957082897116624,49270438.3129602,59119598.352607265,59119598.352607265,3185394.017526275,3185394.017526275,30319980.0,32676979.94681956,1.0731121793546694,64923163.86060455,0.12116569491184198,0.07,0.07993173548689111,0.09,0.04,0.02,0.4419262066994814,1.3,16.382192369137073,0.1,0.02,0.02,0.02,0.0,0.05,7.301196104433211,4.682692754661183,1.0345106856865551,9.837334036272111,0.004490277751814542,0.0,0.25,0.02,0.09,0.8,1.3,True,3185394.017526275,98540.29751222876,32683278.032240096,18.559587299821256,2.410434956284696,653539.5989363912,1478820.428741658,0.0,22864918.897616122,0.4169262066994814,28336083.727941267
12,1,19.44735219084688,天津,89700.0,0.772866243094144,0.42739151055990104,51336802.8150781,61594216.02317483,61594216.02317483,3112458.714070545,3112458.714070545,13362920.0,14397648.802842023,0.460485647624741,67645991.70140028,0.19817398532280342,0.07,0.07348694778018657,0.09,0.04,0.02,0.17721820858724774,1.030675660590561,16.184284689819098,0.1,0.02,0.02,0.02,0.0,0.05,7.308281982188923,4.686983553228789,0.9809623958434507,9.893747652728532,0.004359815733648298,0.0,0.25,0.02,0.09,0.8,1.3,True,3112458.714070545,97859.93099275681,14406757.684173953,19.789568852664555,1.030675660590561,287952.97605684045,1540685.8235958295,0.0,3832281.780297889,0.15221820858724774,9522576.668657618
12,2,33.33031119690149,河北,419600.0,0.772866243094144,0.6676901733670653,90356776.0949341,108336445.63778149,108336445.63778149,3196466.3191421875,3196466.3191421875,32494600.0,35022503.14465659,0.7196328373454157,119062220.29253377,0.04042780400496038,0.07,0.08665044342793835,0.09,0.04,0.02,0.24869499546345977,1.3,16.73591178437651,0.1,0.02,0.02,0.02,0.0,0.05,7.298305282549702,4.680251398018859,0.9953827430999296,9.86986431091598,0.004667667794351127,0.0,0.25,0.02,0.09,0.8,1.3,True,3196466.3191421875,98063.5536598828,35029461.59992414,33.89256598419437,2.4771302442703917,700450.0628931319,2709241.616508108,0.0,18246697.787124477,0.22369499546345978,28147975.3953202
12,3,13.84176874668836,山西,178900.0,0.772866243094144,0.6419549776183036,37758335.6649879,45331222.98061033,45331222.98061033,3218451.544290756,3218451.544290756,15958130.0,17190473.9428976,0.6915290397597249,49753781.32239793,0.0385356371748285,0.07,0.08680743348666484,0.09,0.04,0.02,0.2944365717490626,1.21876383591761,16.504891126677478,0.1,0.02,0.02,0.02,0.0,0.05,7.3006451407871396,4.6786465825234735,1.0046088487614457,9.752762021492366,0.004694611770849955,0.0,0.25,0.02,0.09,0.8,1.3,True,3218451.544290756,100512.68752130565,17200935.21238134,14.084792751043231,1.21876383591761,343809.478857952,1134111.1745458595,0.0,8134079.244833042,0.2694365717490626,12365765.653120205
12,4,21.120907744176876,内蒙古,130400.0,0.772866243094144,0.4739259903073497,56986309.349860296,68361694.22264148,68361694.22264148,3180980.344917524,3180980.344917524,16140760.0,17389945.792052485,0.5106046605543731,75090289.96721743,0.13838331231905796,0.07,0.07849388952014204,0.09,0.04,0.02,0.19350462283682915,1.2221387719806818,15.806058187831585,0.1,0.02,0.02,0.02,0.0,0.05,7.308536535876827,4.6803148630457585,0.9842413239317481,9.581425307594385,0.00451678350578677,0.0,0.25,0.02,0.09,0.8,1.3,True,3180980.344917524,97794.25244382209,17400786.944848675,21.490762849845257,1.2221387719806818,347798.9158410497,1709872.7825676922,0.0,5366709.021435113,0.16850462283682915,11669508.940515561
