turn,province_index,province_name,hjb_converged,hjb_iterations,hjb_convergence_statistic,hjb_acceptance_classification,downstream_kfe_attempted,kfe_reached,kfe_status,kfe_source_free_normwise_ratio,kfe_upper_b_max_outward_leak_rate
13,2,河北,True,13,1.5455651425355654e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13017694970532323,4.146251761561872
13,3,山西,True,13,3.616514332449583e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1314627676171827,4.139801440558944
13,4,内蒙古,True,24,4.998934599598215e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.164943179268895,3.878250896903675
13,5,辽宁,True,15,8.160113917909939e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14668158308878004,4.057345996689833
13,6,吉林,True,12,5.312562478820837e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06669277483471452,2.835398005812644
13,7,黑龙江,True,21,3.5177505353090055e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1577988643298013,4.016996812255116
13,8,上海,True,25,8.81420949561118e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14571395818750568,4.050339560328288
13,9,江苏,True,16,1.188369402882472e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1377838487053834,4.090293908177814
13,10,浙江,True,15,2.511200136723346e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13492617372114835,4.112879747021439
13,11,安徽,True,13,7.689023240331494e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12520431887921535,4.181069266231047
13,12,福建,True,15,2.0697843439165808e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14017696940782615,4.0851279518781904
13,13,江西,True,14,5.19114085051342e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12674965697580545,4.173215457902068
13,14,山东,True,35,5.39248867781339e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13396589034073778,4.1152208419488225
13,15,河南,True,13,7.585500672036005e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12911300107497312,4.147763371628135
13,16,湖北,True,13,4.273960740874827e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12984798781801715,4.143688980079803
13,17,湖南,True,13,2.709210189522082e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12851245336385414,4.157493818067436
13,18,广东,True,13,8.748224811228056e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13350205378049232,4.129125282863505
13,19,广西,True,13,1.8991385353217538e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13685213541484484,4.116653614091326
13,20,海南,True,13,1.2374434810169532e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14489271112722948,4.076571835865849
13,21,重庆,True,13,7.761013609552947e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13348625969750647,4.128067987376555
13,22,四川,True,14,1.4994432362414045e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12896239289755196,4.161219573839111
13,23,贵州,True,14,2.389199504904127e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13039102176733014,4.156050207817053
13,24,云南,True,14,2.6013959875115233e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1395798879978853,4.101651264117669
13,25,西藏,True,16,2.701852963582496e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006559018085360595,3.488718295146273
13,26,陕西,True,47,2.7246822575932583e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13392321563007215,4.119902258891313
13,27,甘肃,True,14,2.1634414260063295e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1314776434263552,4.151052372863859
13,28,青海,True,12,3.0952813201423623e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08348260690253043,2.6605479168586945
13,29,宁夏,True,23,3.9261749407160096e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16559613834029477,3.879675685266935
13,30,新疆,True,16,2.6584632273340958e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1457475129806225,3.4243111314423555
14,0,北京,True,26,5.3287152468328713e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14585774578990968,4.049600668770577
14,1,天津,True,22,3.306519502643823e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1594173743576799,3.846736410786258
14,2,河北,True,13,1.561625317947346e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.130191859936661,4.146175462829528
14,3,山西,True,13,3.644245305522986e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13147760427304186,4.1397264489110395
14,4,内蒙古,True,24,3.827826944302615e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16495277446944442,3.8781512913298544
14,5,辽宁,True,15,8.201529233531346e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14669834023689296,4.057274367961221
14,6,吉林,True,12,5.3079346695739105e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06670173477940675,2.835408767951637
14,7,黑龙江,True,21,3.5051028746124757e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1578163833331072,4.016924374325218
14,8,上海,True,25,8.374130278099301e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1457306552067222,4.050269889543194
14,9,江苏,True,16,9.794498545545594e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13779953358213606,4.090222559551397
14,10,浙江,True,15,9.345568763308165e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13494131573666032,4.112807355028869
14,11,安徽,True,13,7.723931583214494e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1252181719713443,4.180993458406869
14,12,福建,True,15,2.0229373731694977e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14019296663873518,4.085055711987064
14,13,江西,True,14,5.173590444940146e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12676343119399708,4.173141165967783
14,14,山东,False,100,0.007099899438037349,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,6.877724424728783e-16,1.3736910423905637
14,15,河南,True,13,7.514319388945978e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1291278670070923,4.147687153349757
14,16,湖北,True,13,4.236262007850655e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12986281959123872,4.143613541790185
14,17,湖南,True,13,2.7352732079322095e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12852712831972907,4.157417043775233
14,18,广东,True,13,8.767842007983973e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13351743477002395,4.129049128128005
14,19,广西,True,13,1.8994088968327105e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13686797831592817,4.116576872922331
14,20,海南,True,13,1.2358524870137444e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14490952412042094,4.076496467244113
14,21,重庆,True,13,7.780099231524673e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13350176305245698,4.127991394350645
14,22,四川,True,14,1.5041563550255432e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12897756054050447,4.161139508953745
14,23,贵州,True,14,2.3847199770443694e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13040628390556042,4.155970393849741
14,24,云南,True,14,2.576476365589997e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1395963743359211,4.101573713205162
14,25,西藏,True,16,2.702043477853522e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006558901804168855,3.488611168442556
14,26,陕西,False,100,0.3598196312513091,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,1.9752016329043735e-05,4.119827381028468
14,27,甘肃,True,14,2.157208189856874e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13149275312359604,4.150974030083277
14,28,青海,True,12,3.088144939766835e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08348102960142495,2.66054967881038
14,29,宁夏,True,23,4.049081070434113e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16561195812528326,3.879644392994151
14,30,新疆,True,16,2.6585738055473485e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14575694082313825,3.4242092085347524
15,0,北京,True,25,2.746911365036908e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14598241637265827,4.048984440238803
15,1,天津,True,13,1.8391236977777226e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0639220650538188,2.7997990368203234
15,2,河北,True,13,1.597120347085479e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13025794671825067,4.145802568881904
15,3,山西,True,13,3.6990000840120274e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13154380190115586,4.139357908851598
15,4,内蒙古,True,13,5.071519604271657e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06160129651132404,2.8840628637483623
15,5,辽宁,True,15,5.514926293415101e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14679383249069172,4.056805005793961
15,6,吉林,True,12,1.8760139219864413e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0780159774679371,2.688820044793266
15,7,黑龙江,True,26,8.546076735171937e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17820514495334272,3.9262677327084026
15,8,上海,True,25,5.483975229481075e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14585550173803538,4.049652417688689
15,9,江苏,True,15,9.48058520577888e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13790624627268816,4.089648515908929
15,10,浙江,True,15,2.2008750377722208e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13502781028173835,4.112331441322116
15,11,安徽,True,13,7.823208081347843e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12527105182032652,4.180693729367332
15,12,福建,True,15,1.684248296385249e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14029104552178082,4.084544037377948
15,13,江西,True,14,5.103157896257926e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12681609209958836,4.172848558280835
15,14,山东,True,90,3.5223108874049558e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.000335701985205864,0.007287256504226949
15,15,河南,True,13,6.539957908557881e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12920125136640945,4.147263697023706
15,16,湖北,True,13,4.066845527006535e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1299379192610794,4.143183763835992
15,17,湖南,True,13,2.806790844189777e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1285920596757917,4.157050037513578
15,18,广东,True,13,8.831595454950047e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.133591464522434,4.128648024894629
15,19,广西,True,13,1.898343748862885e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13693674255945848,4.116222245235586
15,20,海南,True,13,1.2273455585187776e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14498807989269039,4.07611721232794
15,21,重庆,True,13,7.838439675111886e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1335758654265925,4.127587202391542
15,22,四川,True,14,1.5174688172692186e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12903587840169095,4.160822740417162
15,23,贵州,True,14,2.367587015328354e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13046181828811546,4.155678100816466
15,24,云南,True,14,2.461868486847152e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13967091323891087,4.10119629854746
15,25,西藏,True,16,2.7011974879087575e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006558341615707781,3.4878640328512978
15,26,陕西,True,52,6.539968566698917e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1340214380550946,4.119369406262527
15,27,甘肃,True,14,2.1355561763414244e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1315452319608914,4.150702018760041
15,28,青海,True,12,3.1614036277716195e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08377759383123493,2.659276858822675
15,29,宁夏,True,13,2.2071907856968664e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0618726162681313,2.8863357125891107
15,30,新疆,True,16,2.6577353651191515e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.145824667995398,3.4234401529244542
16,0,北京,True,27,9.762368691212941e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14604315987923852,4.048731850225192
16,1,天津,True,13,1.696687679242359e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06392711315175673,2.7998075595923866
16,2,河北,True,13,1.6543349801168006e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1303088185412997,4.145542540494435
16,3,山西,True,13,7.636197008054069e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13159561077502585,4.139096333629414
16,4,内蒙古,True,13,4.5258250036539494e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06163249773849372,2.8839534226260812
16,5,辽宁,True,15,5.5059543591085e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14685276138300515,4.056553479997748
16,6,吉林,True,12,1.8694978454192324e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07794138520462089,2.6892896889232794
16,7,黑龙江,True,26,7.772900545433004e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17824996764783949,3.9261367999516015
16,8,上海,True,25,4.6730394664962205e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14590780111163842,4.049434620882392
16,9,江苏,True,15,9.580092275029983e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.137955783721869,4.089423577484784
16,10,浙江,True,15,4.6852123070095786e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13507472142866986,4.112107278904215
16,11,安徽,True,13,7.935687973414929e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12531450232239494,4.180456165041452
16,12,福建,True,14,6.428614973685853e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14033858373558036,4.084329705263082
16,13,江西,True,14,5.049973772486283e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12685856749584723,4.172619659822008
16,14,山东,False,100,0.001943524116240436,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,0.00034373737957131523,4.114400117150761
16,15,河南,True,13,6.290373111283998e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12924956094756437,4.14701632572792
16,16,湖北,True,13,3.96444121975037e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.129983520957603,4.142952119734761
16,17,湖南,True,13,2.8887709557778862e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12863589866867214,4.156820934207122
16,18,广东,True,13,8.886912539196601e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13363557628276024,4.1284298756759705
16,19,广西,True,13,1.8989522398982217e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13698214948541007,4.116002526837654
16,20,海南,True,13,1.2229065760038793e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14503493834161824,4.075907390552018
16,21,重庆,True,13,7.895762710319332e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1336231649713016,4.127353804051869
16,22,四川,True,14,1.5305547940158704e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12908199810352225,4.160579513886515
16,23,贵州,True,14,2.3541657512282654e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1305060821839812,4.155446812947929
16,24,云南,True,14,2.39238984178769e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13971898621910248,4.100970416238294
16,25,西藏,True,16,2.701755263956329e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.000655798101419452,3.487532179610233
16,26,陕西,True,20,8.698040177002042e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.134071895744634,4.119124534954233
16,27,甘肃,True,14,2.115108532763088e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13159481183079272,4.150445158948123
16,28,青海,True,12,3.140962423486826e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08378788784950741,2.659217563860162
16,29,宁夏,True,13,2.0364500308289735e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.061901596970528466,2.886265055021485
16,30,新疆,True,16,2.658121722731721e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14585759918607166,3.423084550627608
17,0,北京,True,26,8.609646329205134e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14612809219050565,4.048297890385112
17,1,天津,True,12,1.6614555509164575e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.012380031130901706,2.616913038663422
17,2,河北,True,13,1.6663694424323694e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13034740326925723,4.145316328863899
17,3,山西,True,13,7.653206113289457e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13163289382007615,4.13887975014706
17,4,内蒙古,True,12,4.24974260226918e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07115044510713012,2.7314442285146634
17,5,辽宁,True,46,4.098918848782773e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14831779541584672,4.048267647622408
17,6,吉林,True,12,1.8602507090292875e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07810273921890216,2.68834351252718
17,7,黑龙江,True,15,3.548933591446257e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.09464321395067654,3.0808000809685243
17,8,上海,True,25,3.267146286844991e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14599451826742849,4.048992894651409
17,9,江苏,True,16,2.7382052181224026e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13802933652224608,4.089015600427704
17,10,浙江,True,16,1.227506984946558e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1351314928736787,4.11178436624472
17,11,安徽,True,13,7.981810590251825e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1253437209780692,4.180287748116941
17,12,福建,True,14,5.184112694678333e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14040371274260152,4.083978622174384
17,13,江西,True,14,5.011728809733995e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12688682980776989,4.172460172021781
17,14,山东,False,100,0.16567463632738022,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,2.2960474215295755e-08,4.114060590776542
17,15,河南,True,13,6.109861061531774e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12929492570032566,4.146744608141871
17,16,湖北,True,13,3.87123222367336e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1300304197192372,4.142673960902445
17,17,湖南,True,13,2.9216969288370365e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1286743732294297,4.156597046153655
17,18,广东,True,13,8.919954552766285e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13368233350391476,4.128169764180687
17,19,广西,True,13,1.8976592741637432e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13702145602399282,4.115794317719895
17,20,海南,True,13,1.2176363028970627e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1450813101934858,4.075677090068396
17,21,重庆,True,13,7.921314271186475e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13366689760293843,4.127106180831598
17,22,四川,True,14,1.535931382079525e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12911426089354316,4.160401889126055
17,23,贵州,True,14,2.344754612693123e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13053511758378525,4.1552935045665125
17,24,云南,True,14,2.3285253725191524e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1397621223952703,4.100745342529638
17,25,西藏,True,27,2.8258013706761176e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1858904528923232,3.9007946786493846
17,26,陕西,True,16,1.9747528057223462e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13412268662631707,4.11883182636592
17,27,甘肃,True,14,2.10485451290765e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13161969931409342,4.150316269566501
17,28,青海,True,12,3.184919306065126e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08403113162999039,2.6581888431543486
17,29,宁夏,True,12,4.1602665312723275e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07120733151429275,2.7311548278029494
17,30,新疆,True,28,4.447109347438527e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17525102412781318,3.9451699407871743
18,0,北京,True,26,8.322231792590173e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14613796742992374,4.048256618027037
18,1,天津,True,12,1.6521604528918488e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.01231480399897198,2.6167000532158284
18,2,河北,True,13,1.6758818777162787e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13035574765919944,4.145273614375638
18,3,山西,True,13,7.680802971421485e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1316412164065938,4.13883766912023
18,4,内蒙古,True,12,4.152242150112784e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07130964543059005,2.7302303923304185
18,5,辽宁,True,41,1.1279643885586665e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14835606798192166,4.048066514471329
18,6,吉林,True,12,1.8584236372021223e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07814658673870134,2.688088658520256
18,7,黑龙江,True,15,3.5350868898831322e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.09462203684293133,3.0805089079980372
18,8,上海,True,25,3.1673983880153855e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14600418347115907,4.048952432286836
18,9,江苏,True,16,2.7518298750806025e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1380383539221702,4.088974459999957
18,10,浙江,True,16,1.2719425512841553e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13514017925631736,4.1117427685320145
18,11,安徽,True,13,8.002412199559217e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1253515904721832,4.180244718159628
18,12,福建,True,14,5.0566884013392155e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1404129791802523,4.083936696114526
18,13,江西,True,14,5.001923319980506e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12689473807936485,4.172417554346667
18,14,山东,False,100,0.03776767727515207,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,1.1114466898540142e-05,4.114018687212667
18,15,河南,True,13,6.0697087356231805e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12930334658416098,4.146701395686874
18,16,湖北,True,13,3.8537466551247235e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13003891345102278,4.142630719700823
18,17,湖南,True,13,2.9377934751551038e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12868279439931882,4.156552992372821
18,18,广东,True,13,8.930924000338791e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13369125744433605,4.128125570246707
18,19,广西,True,13,1.8977542204368092e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1370306418069416,4.11574983839827
18,20,海南,True,13,1.2166939455937609e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14509122097082727,4.075632667616689
18,21,重庆,True,13,7.931947987316335e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13367584767507634,4.127061946000491
18,22,四川,True,14,1.53822687920524e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1291229356049028,4.160356143257399
18,23,贵州,True,14,2.3420243522309647e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1305439401746368,4.155247424071738
18,24,云南,True,14,2.31511521064931e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13977168955513977,4.1007003465805845
18,25,西藏,True,27,2.806918697473293e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.18589722817202836,3.9007762072536685
18,26,陕西,True,16,2.1206614242430533e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13413150990540998,4.118788963716874
18,27,甘肃,True,14,2.10133022093828e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13162825593998778,4.150271962878209
18,28,青海,True,12,3.188087971395248e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.08406476410297696,2.6580456603287645
18,29,宁夏,True,12,4.138370313100381e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07122282044977149,2.7310390821292927
18,30,新疆,True,27,9.308223658521797e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17528541088947772,3.9450337254241172
19,0,北京,True,26,6.015410392024023e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14621509869938207,4.047874222464452
19,1,天津,True,12,9.461611494288036e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.002016181846609305,2.507532791732457
19,2,河北,True,13,5.290706539540224e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1322927525435446,4.131460294449931
19,3,山西,True,13,7.731374340735897e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1316813495414175,4.1386133982686095
19,4,内蒙古,True,12,4.0340394136251234e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07145926053879209,2.729108055998686
19,5,辽宁,True,24,3.8476839492318504e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17018842183061847,3.9454940006019603
19,6,吉林,True,12,1.8634918053095362e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0782806526305573,2.687314158401738
19,7,黑龙江,True,12,6.101883442966027e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07384507490990534,2.861441418708679
19,8,上海,True,27,8.464118295137268e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1460825502274664,4.048564566930232
