turn,province,iteration,d1_active,raw_candidate_count,hit_count,winner_changed_count,fallback_to_zero_count,switch_to_other_nonzero_count
3,甘肃,8,True,3200,0,0,0,0
3,甘肃,9,True,3200,0,0,0,0
3,甘肃,10,True,3200,0,0,0,0
3,甘肃,11,True,3200,0,0,0,0
3,甘肃,12,True,3200,0,0,0,0
3,甘肃,13,True,3200,0,0,0,0
3,甘肃,14,True,3200,2,0,0,0
3,甘肃,15,True,3200,2,0,0,0
3,甘肃,16,True,3200,0,0,0,0
3,甘肃,17,True,3200,0,0,0,0
3,甘肃,18,True,3200,1,0,0,0
3,甘肃,19,True,3200,4,1,1,0
3,甘肃,20,True,3200,2,0,0,0
3,甘肃,21,True,3200,0,0,0,0
3,甘肃,22,True,3200,0,0,0,0
3,甘肃,23,True,3200,2,0,0,0
3,甘肃,24,True,3200,4,0,0,0
3,甘肃,25,True,3200,0,0,0,0
3,甘肃,26,True,3200,9,0,0,0
3,甘肃,27,True,3200,0,0,0,0
3,甘肃,28,True,3200,0,0,0,0
3,甘肃,29,True,3200,0,0,0,0
3,甘肃,30,True,3200,0,0,0,0
3,甘肃,31,True,3200,0,0,0,0
3,甘肃,32,True,3200,0,0,0,0
3,甘肃,33,True,3200,0,0,0,0
3,甘肃,34,True,3200,0,0,0,0
3,甘肃,35,True,3200,0,0,0,0
3,甘肃,36,True,3200,0,0,0,0
3,甘肃,37,True,3200,0,0,0,0
3,甘肃,38,True,3200,3,0,0,0
3,甘肃,39,True,3200,0,0,0,0
3,甘肃,40,True,3200,0,0,0,0
3,甘肃,41,True,3200,2,0,0,0
3,甘肃,42,True,3200,0,0,0,0
3,甘肃,43,True,3200,0,0,0,0
3,甘肃,44,True,3200,0,0,0,0
3,甘肃,45,True,3200,0,0,0,0
3,甘肃,46,True,3200,0,0,0,0
3,甘肃,47,True,3200,0,0,0,0
3,甘肃,48,True,3200,2,1,0,1
3,甘肃,49,True,3200,0,0,0,0
3,甘肃,50,True,3200,0,0,0,0
3,甘肃,51,True,3200,2,0,0,0
3,甘肃,52,True,3200,0,0,0,0
3,甘肃,53,True,3200,0,0,0,0
3,甘肃,54,True,3200,0,0,0,0
3,甘肃,55,True,3200,2,0,0,0
3,甘肃,56,True,3200,2,0,0,0
3,甘肃,57,True,3200,0,0,0,0
3,甘肃,58,True,3200,2,0,0,0
3,甘肃,59,True,3200,4,2,0,2
3,甘肃,60,True,3200,2,0,0,0
3,甘肃,61,True,3200,0,0,0,0
3,甘肃,62,True,3200,4,0,0,0
3,甘肃,63,True,3200,1,0,0,0
3,甘肃,64,True,3200,4,1,0,1
3,甘肃,65,True,3200,2,0,0,0
3,甘肃,66,True,3200,0,0,0,0
3,甘肃,67,True,3200,2,0,0,0
3,甘肃,68,True,3200,0,0,0,0
3,甘肃,69,True,3200,0,0,0,0
3,甘肃,70,True,3200,4,2,2,0
3,甘肃,71,True,3200,3,0,0,0
3,甘肃,72,True,3200,0,0,0,0
3,甘肃,73,True,3200,0,0,0,0
3,甘肃,74,True,3200,0,0,0,0
3,甘肃,75,True,3200,0,0,0,0
3,甘肃,76,True,3200,0,0,0,0
3,甘肃,77,True,3200,0,0,0,0
3,甘肃,78,True,3200,0,0,0,0
3,甘肃,79,True,3200,0,0,0,0
3,甘肃,80,True,3200,0,0,0,0
3,甘肃,81,True,3200,0,0,0,0
3,甘肃,82,True,3200,0,0,0,0
3,甘肃,83,True,3200,0,0,0,0
3,甘肃,84,True,3200,0,0,0,0
3,甘肃,85,True,3200,0,0,0,0
3,甘肃,86,True,3200,0,0,0,0
3,甘肃,87,True,3200,0,0,0,0
3,甘肃,88,True,3200,0,0,0,0
3,甘肃,89,True,3200,0,0,0,0
3,甘肃,90,True,3200,0,0,0,0
3,甘肃,91,True,3200,0,0,0,0
3,甘肃,92,True,3200,1,0,0,0
3,甘肃,93,True,3200,0,0,0,0
3,甘肃,94,True,3200,0,0,0,0
3,甘肃,95,True,3200,0,0,0,0
3,甘肃,96,True,3200,0,0,0,0
3,甘肃,97,True,3200,0,0,0,0
3,甘肃,98,True,3200,0,0,0,0
3,甘肃,99,True,3200,3,0,0,0
3,甘肃,100,True,3200,5,0,0,0
3,青海,1,True,3200,0,0,0,0
3,青海,2,True,3200,0,0,0,0
3,青海,3,True,3200,0,0,0,0
3,青海,4,True,3200,0,0,0,0
3,青海,5,True,3200,0,0,0,0
3,青海,6,True,3200,0,0,0,0
3,青海,7,True,3200,0,0,0,0
3,青海,8,True,3200,0,0,0,0
3,青海,9,True,3200,0,0,0,0
3,青海,10,True,3200,0,0,0,0
3,青海,11,True,3200,0,0,0,0
3,青海,12,True,3200,0,0,0,0
3,青海,13,True,3200,6,3,0,3
3,青海,14,True,3200,0,0,0,0
3,青海,15,True,3200,0,0,0,0
3,青海,16,True,3200,0,0,0,0
3,青海,17,True,3200,4,0,0,0
3,青海,18,True,3200,2,0,0,0
3,青海,19,True,3200,2,0,0,0
3,青海,20,True,3200,2,0,0,0
3,青海,21,True,3200,0,0,0,0
3,青海,22,True,3200,0,0,0,0
3,青海,23,True,3200,3,0,0,0
3,青海,24,True,3200,8,3,0,3
3,青海,25,True,3200,9,0,0,0
3,青海,26,True,3200,35,16,1,15
3,青海,27,True,3200,25,13,1,12
3,青海,28,True,3200,0,0,0,0
3,青海,29,True,3200,0,0,0,0
3,青海,30,True,3200,0,0,0,0
3,青海,31,True,3200,0,0,0,0
3,青海,32,True,3200,0,0,0,0
3,青海,33,True,3200,3,1,1,0
3,青海,34,True,3200,3,2,1,1
3,青海,35,True,3200,0,0,0,0
3,青海,36,True,3200,2,1,1,0
3,青海,37,True,3200,0,0,0,0
3,青海,38,True,3200,0,0,0,0
3,青海,39,True,3200,0,0,0,0
3,青海,40,True,3200,0,0,0,0
3,青海,41,True,3200,0,0,0,0
3,青海,42,True,3200,0,0,0,0
3,青海,43,True,3200,0,0,0,0
3,青海,44,True,3200,0,0,0,0
3,青海,45,True,3200,2,0,0,0
3,青海,46,True,3200,0,0,0,0
3,青海,47,True,3200,4,1,1,0
3,青海,48,True,3200,0,0,0,0
3,青海,49,True,3200,0,0,0,0
3,青海,50,True,3200,2,0,0,0
3,青海,51,True,3200,0,0,0,0
3,青海,52,True,3200,0,0,0,0
3,青海,53,True,3200,0,0,0,0
3,青海,54,True,3200,6,2,0,2
3,青海,55,True,3200,2,1,1,0
3,青海,56,True,3200,0,0,0,0
3,青海,57,True,3200,12,3,1,2
3,青海,58,True,3200,2,1,1,0
3,青海,59,True,3200,0,0,0,0
3,青海,60,True,3200,0,0,0,0
3,青海,61,True,3200,0,0,0,0
3,青海,62,True,3200,0,0,0,0
3,青海,63,True,3200,0,0,0,0
3,青海,64,True,3200,11,2,2,0
3,青海,65,True,3200,0,0,0,0
3,青海,66,True,3200,0,0,0,0
3,青海,67,True,3200,0,0,0,0
3,青海,68,True,3200,0,0,0,0
3,青海,69,True,3200,2,0,0,0
3,青海,70,True,3200,2,0,0,0
3,青海,71,True,3200,2,0,0,0
3,青海,72,True,3200,2,1,1,0
3,青海,73,True,3200,0,0,0,0
3,青海,74,True,3200,6,1,1,0
3,青海,75,True,3200,2,1,0,1
3,青海,76,True,3200,4,2,1,1
3,青海,77,True,3200,2,0,0,0
3,青海,78,True,3200,8,3,1,2
3,青海,79,True,3200,4,1,1,0
3,青海,80,True,3200,3,0,0,0
3,青海,81,True,3200,0,0,0,0
3,青海,82,True,3200,4,1,1,0
3,青海,83,True,3200,0,0,0,0
3,青海,84,True,3200,4,1,1,0
3,青海,85,True,3200,0,0,0,0
3,青海,86,True,3200,0,0,0,0
3,青海,87,True,3200,0,0,0,0
3,青海,88,True,3200,4,1,1,0
3,青海,89,True,3200,2,0,0,0
3,青海,90,True,3200,0,0,0,0
3,青海,91,True,3200,0,0,0,0
3,青海,92,True,3200,0,0,0,0
3,青海,93,True,3200,0,0,0,0
3,青海,94,True,3200,0,0,0,0
3,青海,95,True,3200,0,0,0,0
3,青海,96,True,3200,4,1,1,0
3,青海,97,True,3200,2,1,0,1
3,青海,98,True,3200,0,0,0,0
3,青海,99,True,3200,0,0,0,0
3,青海,100,True,3200,0,0,0,0
3,宁夏,1,True,3200,0,0,0,0
3,宁夏,2,True,3200,0,0,0,0
3,宁夏,3,True,3200,0,0,0,0
3,宁夏,4,True,3200,0,0,0,0
3,宁夏,5,True,3200,0,0,0,0
3,宁夏,6,True,3200,0,0,0,0
3,宁夏,7,True,3200,0,0,0,0
3,宁夏,8,True,3200,0,0,0,0
3,宁夏,9,True,3200,0,0,0,0
3,宁夏,10,True,3200,0,0,0,0
3,宁夏,11,True,3200,0,0,0,0
3,宁夏,12,True,3200,0,0,0,0
3,宁夏,13,True,3200,0,0,0,0
3,宁夏,14,True,3200,2,1,1,0
3,宁夏,15,True,3200,0,0,0,0
3,宁夏,16,True,3200,2,1,1,0
3,宁夏,17,True,3200,7,2,2,0
3,宁夏,18,True,3200,8,0,0,0
3,宁夏,19,True,3200,2,1,1,0
3,宁夏,20,True,3200,2,0,0,0
3,宁夏,21,True,3200,0,0,0,0
3,宁夏,22,True,3200,0,0,0,0
3,宁夏,23,True,3200,0,0,0,0
3,宁夏,24,True,3200,2,1,1,0
3,宁夏,25,True,3200,22,2,1,1
3,宁夏,26,True,3200,22,3,1,2
3,宁夏,27,True,3200,7,1,1,0
3,宁夏,28,True,3200,2,1,1,0
3,宁夏,29,True,3200,0,0,0,0
3,宁夏,30,True,3200,0,0,0,0
3,宁夏,31,True,3200,2,0,0,0
3,宁夏,32,True,3200,5,2,2,0
3,宁夏,33,True,3200,0,0,0,0
3,宁夏,34,True,3200,4,2,1,1
3,宁夏,35,True,3200,6,1,0,1
3,宁夏,36,True,3200,3,1,1,0
3,宁夏,37,True,3200,0,0,0,0
3,宁夏,38,True,3200,9,3,2,1
3,宁夏,39,True,3200,0,0,0,0
3,宁夏,40,True,3200,0,0,0,0
3,宁夏,41,True,3200,2,0,0,0
3,宁夏,42,True,3200,0,0,0,0
3,宁夏,43,True,3200,4,1,0,1
3,宁夏,44,True,3200,2,1,1,0
3,宁夏,45,True,3200,0,0,0,0
3,宁夏,46,True,3200,0,0,0,0
3,宁夏,47,True,3200,0,0,0,0
3,宁夏,48,True,3200,0,0,0,0
3,宁夏,49,True,3200,0,0,0,0
3,宁夏,50,True,3200,0,0,0,0
3,宁夏,51,True,3200,0,0,0,0
3,宁夏,52,True,3200,1,1,0,1
3,宁夏,53,True,3200,0,0,0,0
3,宁夏,54,True,3200,0,0,0,0
3,宁夏,55,True,3200,0,0,0,0
3,宁夏,56,True,3200,0,0,0,0
3,宁夏,57,True,3200,0,0,0,0
3,宁夏,58,True,3200,0,0,0,0
3,宁夏,59,True,3200,0,0,0,0
3,宁夏,60,True,3200,0,0,0,0
3,宁夏,61,True,3200,0,0,0,0
3,宁夏,62,True,3200,1,1,0,1
3,宁夏,63,True,3200,0,0,0,0
3,宁夏,64,True,3200,1,1,0,1
3,宁夏,65,True,3200,2,1,0,1
3,宁夏,66,True,3200,4,0,0,0
3,宁夏,67,True,3200,2,0,0,0
3,宁夏,68,True,3200,4,0,0,0
3,宁夏,69,True,3200,0,0,0,0
3,宁夏,70,True,3200,3,0,0,0
3,宁夏,71,True,3200,3,1,0,1
3,宁夏,72,True,3200,0,0,0,0
3,宁夏,73,True,3200,6,1,1,0
3,宁夏,74,True,3200,7,2,1,1
3,宁夏,75,True,3200,0,0,0,0
3,宁夏,76,True,3200,0,0,0,0
3,宁夏,77,True,3200,0,0,0,0
3,宁夏,78,True,3200,0,0,0,0
3,宁夏,79,True,3200,0,0,0,0
3,宁夏,80,True,3200,0,0,0,0
3,宁夏,81,True,3200,0,0,0,0
3,宁夏,82,True,3200,2,0,0,0
3,宁夏,83,True,3200,0,0,0,0
3,宁夏,84,True,3200,0,0,0,0
3,宁夏,85,True,3200,0,0,0,0
3,宁夏,86,True,3200,0,0,0,0
3,宁夏,87,True,3200,0,0,0,0
3,宁夏,88,True,3200,2,1,0,1
3,宁夏,89,True,3200,0,0,0,0
3,宁夏,90,True,3200,2,0,0,0
3,宁夏,91,True,3200,0,0,0,0
3,宁夏,92,True,3200,0,0,0,0
3,宁夏,93,True,3200,0,0,0,0
3,宁夏,94,True,3200,0,0,0,0
3,宁夏,95,True,3200,0,0,0,0
3,宁夏,96,True,3200,0,0,0,0
3,宁夏,97,True,3200,0,0,0,0
3,宁夏,98,True,3200,0,0,0,0
3,宁夏,99,True,3200,1,0,0,0
3,宁夏,100,True,3200,4,0,0,0
3,新疆,1,True,3200,0,0,0,0
3,新疆,2,True,3200,0,0,0,0
3,新疆,3,True,3200,0,0,0,0
3,新疆,4,True,3200,4,1,1,0
3,新疆,5,True,3200,0,0,0,0
3,新疆,6,True,3200,0,0,0,0
3,新疆,7,True,3200,0,0,0,0
3,新疆,8,True,3200,0,0,0,0
3,新疆,9,True,3200,0,0,0,0
3,新疆,10,True,3200,0,0,0,0
3,新疆,11,True,3200,0,0,0,0
3,新疆,12,True,3200,0,0,0,0
3,新疆,13,True,3200,8,2,2,0
3,新疆,14,True,3200,4,1,1,0
3,新疆,15,True,3200,0,0,0,0
3,新疆,16,True,3200,4,2,0,2
3,新疆,17,True,3200,5,2,2,0
3,新疆,18,True,3200,2,0,0,0
3,新疆,19,True,3200,0,0,0,0
3,新疆,20,True,3200,0,0,0,0
3,新疆,21,True,3200,0,0,0,0
3,新疆,22,True,3200,0,0,0,0
3,新疆,23,True,3200,4,1,1,0
3,新疆,24,True,3200,5,0,0,0
3,新疆,25,True,3200,8,2,2,0
3,新疆,26,True,3200,0,0,0,0
3,新疆,27,True,3200,0,0,0,0
3,新疆,28,True,3200,0,0,0,0
3,新疆,29,True,3200,0,0,0,0
3,新疆,30,True,3200,0,0,0,0
3,新疆,31,True,3200,0,0,0,0
3,新疆,32,True,3200,0,0,0,0
3,新疆,33,True,3200,0,0,0,0
3,新疆,34,True,3200,0,0,0,0
3,新疆,35,True,3200,0,0,0,0
3,新疆,36,True,3200,0,0,0,0
3,新疆,37,True,3200,0,0,0,0
3,新疆,38,True,3200,0,0,0,0
3,新疆,39,True,3200,0,0,0,0
3,新疆,40,True,3200,0,0,0,0
3,新疆,41,True,3200,0,0,0,0
3,新疆,42,True,3200,0,0,0,0
3,新疆,43,True,3200,0,0,0,0
3,新疆,44,True,3200,0,0,0,0
3,新疆,45,True,3200,1,0,0,0
3,新疆,46,True,3200,0,0,0,0
3,新疆,47,True,3200,0,0,0,0
3,新疆,48,True,3200,0,0,0,0
3,新疆,49,True,3200,0,0,0,0
3,新疆,50,True,3200,0,0,0,0
3,新疆,51,True,3200,0,0,0,0
3,新疆,52,True,3200,0,0,0,0
3,新疆,53,True,3200,0,0,0,0
3,新疆,54,True,3200,0,0,0,0
3,新疆,55,True,3200,0,0,0,0
3,新疆,56,True,3200,0,0,0,0
3,新疆,57,True,3200,0,0,0,0
3,新疆,58,True,3200,0,0,0,0
3,新疆,59,True,3200,0,0,0,0
3,新疆,60,True,3200,0,0,0,0
3,新疆,61,True,3200,0,0,0,0
3,新疆,62,True,3200,0,0,0,0
3,新疆,63,True,3200,0,0,0,0
3,新疆,64,True,3200,1,0,0,0
3,新疆,65,True,3200,2,1,1,0
3,新疆,66,True,3200,0,0,0,0
3,新疆,67,True,3200,0,0,0,0
3,新疆,68,True,3200,0,0,0,0
3,新疆,69,True,3200,0,0,0,0
3,新疆,70,True,3200,0,0,0,0
3,新疆,71,True,3200,0,0,0,0
3,新疆,72,True,3200,2,1,1,0
3,新疆,73,True,3200,0,0,0,0
3,新疆,74,True,3200,1,0,0,0
3,新疆,75,True,3200,0,0,0,0
3,新疆,76,True,3200,2,1,1,0
3,新疆,77,True,3200,2,0,0,0
3,新疆,78,True,3200,1,0,0,0
3,新疆,79,True,3200,0,0,0,0
3,新疆,80,True,3200,0,0,0,0
3,新疆,81,True,3200,0,0,0,0
3,新疆,82,True,3200,4,1,1,0
3,新疆,83,True,3200,0,0,0,0
3,新疆,84,True,3200,0,0,0,0
3,新疆,85,True,3200,5,1,0,1
3,新疆,86,True,3200,5,1,0,1
3,新疆,87,True,3200,2,1,0,1
3,新疆,88,True,3200,4,0,0,0
3,新疆,89,True,3200,2,0,0,0
3,新疆,90,True,3200,0,0,0,0
3,新疆,91,True,3200,8,2,2,0
3,新疆,92,True,3200,0,0,0,0
3,新疆,93,True,3200,0,0,0,0
3,新疆,94,True,3200,0,0,0,0
3,新疆,95,True,3200,0,0,0,0
3,新疆,96,True,3200,0,0,0,0
3,新疆,97,True,3200,0,0,0,0
3,新疆,98,True,3200,0,0,0,0
3,新疆,99,True,3200,0,0,0,0
3,新疆,100,True,3200,0,0,0,0
4,北京,1,True,3200,0,0,0,0
4,北京,2,True,3200,0,0,0,0
4,北京,3,True,3200,0,0,0,0
4,北京,4,True,3200,0,0,0,0
4,北京,5,True,3200,0,0,0,0
4,北京,6,True,3200,3,2,0,2
4,北京,7,True,3200,0,0,0,0
4,北京,8,True,3200,3,1,0,1
4,北京,9,True,3200,5,0,0,0
4,北京,10,True,3200,6,3,2,1
4,北京,11,True,3200,0,0,0,0
4,北京,12,True,3200,1,0,0,0
4,北京,13,True,3200,0,0,0,0
4,北京,14,True,3200,0,0,0,0
4,北京,15,True,3200,0,0,0,0
4,北京,16,True,3200,0,0,0,0
4,北京,17,True,3200,0,0,0,0
4,北京,18,True,3200,1,1,0,1
4,北京,19,True,3200,0,0,0,0
4,北京,20,True,3200,0,0,0,0
4,北京,21,True,3200,0,0,0,0
4,北京,22,True,3200,0,0,0,0
4,北京,23,True,3200,0,0,0,0
4,北京,24,True,3200,0,0,0,0
4,北京,25,True,3200,0,0,0,0
4,北京,26,True,3200,0,0,0,0
4,北京,27,True,3200,0,0,0,0
4,北京,28,True,3200,0,0,0,0
4,北京,29,True,3200,0,0,0,0
4,北京,30,True,3200,0,0,0,0
4,北京,31,True,3200,0,0,0,0
4,北京,32,True,3200,0,0,0,0
4,北京,33,True,3200,0,0,0,0
4,北京,34,True,3200,0,0,0,0
4,北京,35,True,3200,1,1,1,0
4,北京,36,True,3200,0,0,0,0
4,北京,37,True,3200,0,0,0,0
4,北京,38,True,3200,0,0,0,0
4,北京,39,True,3200,0,0,0,0
4,北京,40,True,3200,0,0,0,0
4,北京,41,True,3200,0,0,0,0
4,北京,42,True,3200,0,0,0,0
4,北京,43,True,3200,0,0,0,0
4,北京,44,True,3200,2,1,0,1
4,北京,45,True,3200,2,1,1,0
4,北京,46,True,3200,2,1,0,1
4,北京,47,True,3200,0,0,0,0
4,北京,48,True,3200,2,0,0,0
4,北京,49,True,3200,0,0,0,0
4,北京,50,True,3200,0,0,0,0
4,北京,51,True,3200,2,0,0,0
4,北京,52,True,3200,0,0,0,0
4,北京,53,True,3200,2,1,0,1
4,北京,54,True,3200,0,0,0,0
4,北京,55,True,3200,0,0,0,0
4,北京,56,True,3200,6,0,0,0
4,北京,57,True,3200,6,1,1,0
4,北京,58,True,3200,0,0,0,0
4,北京,59,True,3200,0,0,0,0
4,北京,60,True,3200,0,0,0,0
4,北京,61,True,3200,0,0,0,0
4,北京,62,True,3200,4,2,2,0
4,北京,63,True,3200,0,0,0,0
4,北京,64,True,3200,0,0,0,0
4,北京,65,True,3200,0,0,0,0
4,北京,66,True,3200,0,0,0,0
4,北京,67,True,3200,0,0,0,0
4,北京,68,True,3200,0,0,0,0
4,北京,69,True,3200,2,0,0,0
4,北京,70,True,3200,2,0,0,0
4,北京,71,True,3200,8,3,3,0
4,北京,72,True,3200,4,0,0,0
4,北京,73,True,3200,1,0,0,0
4,北京,74,True,3200,2,0,0,0
4,北京,75,True,3200,1,0,0,0
4,北京,76,True,3200,0,0,0,0
4,北京,77,True,3200,9,0,0,0
4,北京,78,True,3200,2,0,0,0
4,北京,79,True,3200,0,0,0,0
4,北京,80,True,3200,0,0,0,0
4,北京,81,True,3200,0,0,0,0
4,北京,82,True,3200,0,0,0,0
4,北京,83,True,3200,0,0,0,0
4,北京,84,True,3200,2,0,0,0
4,北京,85,True,3200,0,0,0,0
4,北京,86,True,3200,0,0,0,0
4,北京,87,True,3200,0,0,0,0
4,北京,88,True,3200,2,0,0,0
4,北京,89,True,3200,0,0,0,0
4,北京,90,True,3200,0,0,0,0
4,北京,91,True,3200,0,0,0,0
4,北京,92,True,3200,0,0,0,0
4,北京,93,True,3200,0,0,0,0
4,北京,94,True,3200,0,0,0,0
4,北京,95,True,3200,4,2,2,0
4,北京,96,True,3200,0,0,0,0
4,北京,97,True,3200,3,1,1,0
4,北京,98,True,3200,0,0,0,0
4,北京,99,True,3200,1,0,0,0
4,北京,100,True,3200,0,0,0,0
4,天津,1,True,3200,0,0,0,0
4,天津,2,True,3200,0,0,0,0
4,天津,3,True,3200,0,0,0,0
4,天津,4,True,3200,0,0,0,0
4,天津,5,True,3200,0,0,0,0
4,天津,6,True,3200,0,0,0,0
4,天津,7,True,3200,0,0,0,0
4,天津,8,True,3200,0,0,0,0
4,天津,9,True,3200,0,0,0,0
4,天津,10,True,3200,0,0,0,0
4,天津,11,True,3200,0,0,0,0
4,天津,12,True,3200,0,0,0,0
4,天津,13,True,3200,0,0,0,0
4,天津,14,True,3200,0,0,0,0
4,天津,15,True,3200,0,0,0,0
4,天津,16,True,3200,0,0,0,0
4,天津,17,True,3200,0,0,0,0
4,天津,18,True,3200,0,0,0,0
4,天津,19,True,3200,1,0,0,0
4,天津,20,True,3200,0,0,0,0
4,天津,21,True,3200,1,0,0,0
4,天津,22,True,3200,6,3,0,3
4,天津,23,True,3200,2,1,0,1
4,天津,24,True,3200,2,0,0,0
4,天津,25,True,3200,0,0,0,0
4,天津,26,True,3200,0,0,0,0
4,天津,27,True,3200,0,0,0,0
4,天津,28,True,3200,12,3,3,0
4,天津,29,True,3200,4,2,1,1
4,天津,30,True,3200,7,0,0,0
4,天津,31,True,3200,4,0,0,0
4,天津,32,True,3200,0,0,0,0
4,天津,33,True,3200,0,0,0,0
4,天津,34,True,3200,3,0,0,0
4,天津,35,True,3200,0,0,0,0
4,天津,36,True,3200,0,0,0,0
4,天津,37,True,3200,3,1,1,0
4,天津,38,True,3200,0,0,0,0
4,天津,39,True,3200,2,0,0,0
4,天津,40,True,3200,0,0,0,0
4,天津,41,True,3200,0,0,0,0
4,天津,42,True,3200,0,0,0,0
4,天津,43,True,3200,0,0,0,0
4,天津,44,True,3200,0,0,0,0
4,天津,45,True,3200,2,1,0,1
4,天津,46,True,3200,0,0,0,0
4,天津,47,True,3200,0,0,0,0
4,天津,48,True,3200,0,0,0,0
4,天津,49,True,3200,0,0,0,0
4,天津,50,True,3200,0,0,0,0
4,天津,51,True,3200,0,0,0,0
4,天津,52,True,3200,0,0,0,0
4,天津,53,True,3200,0,0,0,0
4,天津,54,True,3200,0,0,0,0
4,天津,55,True,3200,1,0,0,0
4,天津,56,True,3200,0,0,0,0
4,天津,57,True,3200,4,1,1,0
4,天津,58,True,3200,2,0,0,0
4,天津,59,True,3200,3,1,1,0
4,天津,60,True,3200,3,1,0,1
4,天津,61,True,3200,0,0,0,0
4,天津,62,True,3200,0,0,0,0
4,天津,63,True,3200,0,0,0,0
4,天津,64,True,3200,0,0,0,0
4,天津,65,True,3200,0,0,0,0
4,天津,66,True,3200,0,0,0,0
4,天津,67,True,3200,0,0,0,0
4,天津,68,True,3200,0,0,0,0
4,天津,69,True,3200,0,0,0,0
4,天津,70,True,3200,2,0,0,0
4,天津,71,True,3200,5,2,2,0
4,天津,72,True,3200,0,0,0,0
4,天津,73,True,3200,0,0,0,0
4,天津,74,True,3200,0,0,0,0
4,天津,75,True,3200,0,0,0,0
4,天津,76,True,3200,2,0,0,0
4,天津,77,True,3200,1,0,0,0
4,天津,78,True,3200,0,0,0,0
4,天津,79,True,3200,6,0,0,0
4,天津,80,True,3200,1,0,0,0
4,天津,81,True,3200,0,0,0,0
4,天津,82,True,3200,0,0,0,0
4,天津,83,True,3200,0,0,0,0
4,天津,84,True,3200,0,0,0,0
4,天津,85,True,3200,1,0,0,0
4,天津,86,True,3200,0,0,0,0
4,天津,87,True,3200,0,0,0,0
4,天津,88,True,3200,0,0,0,0
4,天津,89,True,3200,0,0,0,0
4,天津,90,True,3200,2,0,0,0
4,天津,91,True,3200,4,1,0,1
4,天津,92,True,3200,1,1,0,1
4,天津,93,True,3200,2,0,0,0
4,天津,94,True,3200,0,0,0,0
4,天津,95,True,3200,0,0,0,0
4,天津,96,True,3200,0,0,0,0
4,天津,97,True,3200,2,0,0,0
4,天津,98,True,3200,0,0,0,0
4,天津,99,True,3200,2,1,1,0
4,天津,100,True,3200,1,0,0,0
4,河北,1,True,3200,0,0,0,0
4,河北,2,True,3200,0,0,0,0
4,河北,3,True,3200,0,0,0,0
4,河北,4,True,3200,0,0,0,0
4,河北,5,True,3200,0,0,0,0
4,河北,6,True,3200,2,0,0,0
4,河北,7,True,3200,0,0,0,0
4,河北,8,True,3200,2,0,0,0
4,河北,9,True,3200,1,1,1,0
4,河北,10,True,3200,6,3,0,3
4,河北,11,True,3200,0,0,0,0
4,河北,12,True,3200,0,0,0,0
4,河北,13,True,3200,2,1,1,0
4,河北,14,True,3200,6,1,0,1
4,河北,15,True,3200,6,2,1,1
4,河北,16,True,3200,0,0,0,0
4,河北,17,True,3200,1,1,1,0
4,河北,18,True,3200,0,0,0,0
4,河北,19,True,3200,0,0,0,0
4,河北,20,True,3200,0,0,0,0
4,河北,21,True,3200,6,1,1,0
4,河北,22,True,3200,2,1,1,0
4,河北,23,True,3200,0,0,0,0
4,河北,24,True,3200,0,0,0,0
4,河北,25,True,3200,2,0,0,0
4,河北,26,True,3200,8,1,1,0
4,河北,27,True,3200,0,0,0,0
4,河北,28,True,3200,0,0,0,0
4,河北,29,True,3200,0,0,0,0
4,河北,30,True,3200,0,0,0,0
4,河北,31,True,3200,0,0,0,0
4,河北,32,True,3200,0,0,0,0
4,河北,33,True,3200,0,0,0,0
4,河北,34,True,3200,2,0,0,0
4,河北,35,True,3200,0,0,0,0
4,河北,36,True,3200,4,1,0,1
4,河北,37,True,3200,1,0,0,0
4,河北,38,True,3200,1,0,0,0
4,河北,39,True,3200,1,0,0,0
4,河北,40,True,3200,0,0,0,0
4,河北,41,True,3200,0,0,0,0
4,河北,42,True,3200,2,1,1,0
4,河北,43,True,3200,0,0,0,0
4,河北,44,True,3200,0,0,0,0
4,河北,45,True,3200,0,0,0,0
4,河北,46,True,3200,0,0,0,0
4,河北,47,True,3200,0,0,0,0
4,河北,48,True,3200,2,1,0,1
4,河北,49,True,3200,0,0,0,0
4,河北,50,True,3200,4,0,0,0
4,河北,51,True,3200,0,0,0,0
4,河北,52,True,3200,0,0,0,0
4,河北,53,True,3200,1,0,0,0
4,河北,54,True,3200,1,0,0,0
4,河北,55,True,3200,1,0,0,0
4,河北,56,True,3200,0,0,0,0
4,河北,57,True,3200,0,0,0,0
4,河北,58,True,3200,0,0,0,0
4,河北,59,True,3200,0,0,0,0
4,河北,60,True,3200,0,0,0,0
4,河北,61,True,3200,0,0,0,0
4,河北,62,True,3200,0,0,0,0
4,河北,63,True,3200,8,1,1,0
4,河北,64,True,3200,16,4,4,0
4,河北,65,True,3200,2,1,1,0
4,河北,66,True,3200,0,0,0,0
4,河北,67,True,3200,0,0,0,0
4,河北,68,True,3200,0,0,0,0
4,河北,69,True,3200,0,0,0,0
4,河北,70,True,3200,0,0,0,0
4,河北,71,True,3200,0,0,0,0
4,河北,72,True,3200,2,0,0,0
4,河北,73,True,3200,0,0,0,0
4,河北,74,True,3200,0,0,0,0
4,河北,75,True,3200,0,0,0,0
4,河北,76,True,3200,0,0,0,0
4,河北,77,True,3200,0,0,0,0
4,河北,78,True,3200,0,0,0,0
4,河北,79,True,3200,0,0,0,0
