province,turn,province_index,comparison_scope,convergence_switch,g1_converged,g2_converged,g1_iterations,g2_iterations,g1_iteration_ceiling_hit,g2_iteration_ceiling_hit,g1_hjb_statistic,g2_hjb_statistic,hjb_statistic_g2_minus_g1,hjb_statistic_g2_over_g1,g1_raw_firm_ra0,g2_raw_firm_ra0,g1_converted_rah_raw,g2_converted_rah_raw,g1_consumed_r_a,g2_consumed_r_a,consumed_r_a_g2_minus_g1,g1_return_status,g2_return_status,g2_return_regime,g2_wage_status,g2_wage_raw,g2_wage_guarded,g2_wage_hit,g1_transfer_abs_max,g1_adjustment_cost_abs_max,g1_mu_a_abs_max,g1_mu_b_abs_max,g2_transfer_abs_max,g2_adjustment_cost_abs_max,g2_mu_a_abs_max,g2_mu_b_abs_max,liquid_policy_transition_cell_count,transfer_policy_transition_cell_count,g2_material_outward_boundary_count
北京,5,0,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.003595593278689746,31.831377523922477,31.827781930643788,8852.886034852641,1.074223003755112,0.30770273243226304,0.9844675531895832,0.9743264281872892,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.3719230621544094,1.3,True,106.93004344229922,1217.6188355712743,105.15177793083994,2109.1853794678723,37511.404595505606,148531551.25060767,37508.29263086055,148495037.43369758,136,165,52
天津,5,1,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,11.238454174969121,0.00014000624123722272,-11.238314168727884,1.2457784590077523e-05,0.32776143323883444,0.0501186599628137,0.3713961896424882,0.36711518196195125,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.41542610423731524,0.8,True,345174.8138816508,12576520020.961462,345173.03561613936,12576175843.631124,111.83740112295423,1638.8619283541202,108.8209078451069,2585.460521756922,413,94,10
河北,5,2,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,97,100,False,True,1.0537321348813578e-08,0.34868034647494117,0.3486803359376198,33090036.351050444,0.2757743562065452,0.10675463955094157,0.28455725175111385,0.2810829911650803,0.2,0.2810829911650803,0.08108299116508028,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,UNSATURATED,1.2827493439782813,1.2827493439782813,False,3.5348280019600944,1.6029837005401288,1.7348280019600941,10.922495996077572,190347.45144398796,4302587116.952681,190345.1348371998,4302397048.069965,26,110,42
山西,5,3,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.041976426985004756,0.01389613642557308,-0.028080290559431675,0.3310461948211361,0.39027344093025274,0.11607250654692428,0.3936976374757174,0.3892111110271274,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.5830169760921422,0.8,True,1398.802385410779,195804.69158162962,1397.002385410779,195404.56597584664,102.84362733628416,1218.3979129441632,99.69362733628415,2116.0405022662685,364,699,6
内蒙古,5,4,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,96,100,False,True,1.2942535931870225e-11,0.2701170342365806,0.2701170342236381,20870487488.57892,0.2443253303988516,0.04241226489640296,0.28826621556787896,0.2847514150704963,0.2,0.2847514150704963,0.08475141507049627,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,LOWER,0.5476945940104554,0.8,True,3.504125011595553,1.578301710848509,1.7041250115955529,10.523097326243791,89763.0570502245,1020613788.3659405,89765.27830574481,1020703888.8494552,579,601,10
辽宁,5,5,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,91,100,False,True,8.983789678840282e-08,0.4257241803018338,0.425724090463937,4738803.951572368,0.2964080797735271,0.08902153871542548,0.3115761638483558,0.3078523054554291,0.2,0.3078523054554291,0.10785230545542906,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,UNSATURATED,0.8904134278647118,0.8904134278647118,False,3.537815921777998,1.6053957418163904,1.9146799795931981,10.350306736362095,25988.379129740268,80205856.00060841,25985.84189780883,80180005.09142993,113,286,53
吉林,5,6,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,41,100,False,True,4.6565824751709783e-08,0.701869138831976,0.7018690922661512,15072623.37936375,0.18998367854925644,0.023126117924419022,0.22771311889082732,0.22482227238999394,0.2,0.22482227238999394,0.024822272389993932,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,LOWER,0.390089548045944,0.8,True,3.2366417079586696,4.2300271955339905,2.26868375727658,18.652372380523303,5655.349941036116,3376547.06919392,5653.3509725701215,3371010.094756341,88,418,39
黑龙江,5,7,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.8572198479563542,0.5513606970969969,-0.30585915085935733,0.6431963730324985,0.2519060053632646,0.059399206274873884,0.2647206618523378,0.26151814348480173,0.2,0.26151814348480173,0.061518143484801724,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,LOWER,0.47444636287088315,0.8,True,42619.321311933716,690238750.5862733,42618.794996462806,690196370.6502956,4737.822839923845,2663754.36331562,4740.076747700579,2666746.6721780323,364,339,33
上海,5,8,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,1.7285930895947457,0.5316119531293282,-1.1969811364654175,0.3075402512768116,0.9819605771482939,0.29380091671792063,0.9107766847199665,0.9013967388195233,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.485507180308356,1.3,True,139755.06058259553,2061669876.6752472,139753.28231708406,2061530246.7400532,313.37579739342635,9851.776618935923,310.2257973934264,9827.238153842422,129,173,43
江苏,5,9,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.3100139169908541,1.2801738528426125,0.9701599358517584,4.129407690043733,0.5039778693104688,0.2309676421378247,0.5025000592739993,0.4970221986198039,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,4.026776572543312,1.3,True,320060.09210930346,10812980831.894213,320058.313843792,10812661769.260118,35824.48926918345,187576556.26861125,35826.8761361918,187612514.6729023,501,497,50
浙江,5,10,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,1.3887302309438143,2.777450123241799,1.3887198922979846,1.9999925553245697,0.5758351056380211,0.23744796063586737,0.5691676407281696,0.5630649255845979,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,2.452037831427942,1.3,True,170985.48831432377,4629056324.112724,170984.2271762201,4628885702.750393,5685.188943720424,6823969.554341239,5683.531248031266,6818385.991697564,385,519,29
安徽,5,11,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.06857434051310313,0.7902031169553357,0.7216287764422327,11.523306109000703,0.6164318087525948,0.25029102391895697,0.6147363038231443,0.6081872739755416,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.4145045706571908,1.3,True,45198.649815448895,431287197.1722259,45197.70256076937,431242996.97415334,6821.150412436029,44202370.41666364,6820.7819913834555,44195891.903673075,345,185,13
福建,5,12,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.20214244743748544,0.03246124778222714,-0.1696811996552583,0.16058600355210453,0.6193816391565153,0.21867716231215434,0.6075315293046214,0.6010741746598839,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.5700048706065424,1.3,True,961.1540011999302,92477.81680238355,959.3540011999303,92514.30166538608,109.76099578113393,1282.6541423695353,106.6490311360802,2170.3943980809813,46,58,53
江西,5,13,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,2.497401327177062,14.609820913502418,12.112419586325355,5.850009269441941,0.612036379348293,0.22179009901732796,0.6107091739474055,0.6041972551016066,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UNSATURATED,0.9063303491861651,0.9063303491861651,False,16122.33721867631,27438642.18073071,16120.558953164851,27422537.85496224,1491949.3705307508,704872575200.1864,1491948.2652710448,704871083721.447,393,331,15
山东,5,14,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,3.897046738174573,3.1549988933226114,-0.7420478448519616,0.8095871323320216,0.2842441369460975,0.12948159393002776,0.301640240077978,0.29801165706037697,0.2,0.29801165706037697,0.09801165706037696,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,UPPER,2.7625565174004443,1.3,True,31588.01697199068,111522297.08541869,31586.293261546198,111490808.30507609,2014.6089837664215,642820.9424981691,2016.488153046708,645068.7343099088,244,476,38
河南,5,15,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,5.17961739196141,2.2817002678916967,-2.8979171240697137,0.44051521477876293,0.26059987875605206,0.11454730546087794,0.2735396946794597,0.2701627006141658,0.2,0.2701627006141658,0.0701627006141658,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,UPPER,2.0308516852182374,1.3,True,14317.076687316025,22910814.13437033,14315.35297687154,22897495.544577383,8197514.5651724655,21279761751052.785,8197513.71202976,21279753554536.668,510,32,12
湖北,5,16,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,1.3532615178842833,0.030211129803286052,-1.3230503880809972,0.022324679601115643,0.500695580271544,0.1984753620625198,0.4998931902937874,0.4944187169992699,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.7099481345458816,1.3,True,184486.98214490587,3592648921.130223,184485.2038793944,3592464708.7300773,516.6979880808505,28232.55539241461,513.5860234357967,28713.32962355366,78,186,45
湖南,5,17,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.17404338258676577,1.1217546500749558,0.94771126748819,6.4452588395064545,0.44131108618888204,0.18007281092479172,0.44313793655273387,0.4382040143072419,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.473186879913227,1.3,True,6558.2224702543745,4540630.030122795,6560.000735765834,4547374.625111221,62672.06484815399,1066120074.8392444,62670.77539059525,1066057521.6619899,221,341,39
广东,5,18,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.46720868259295456,1.7324220689554037,1.2652133863624493,3.708026270703404,0.5249644027810694,0.27734279104097187,0.5236683874312168,0.5180168100479535,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,4.525186058218384,1.3,True,6344935.365333311,4249477806798.4805,6344933.5870678,4249471462861.6616,132272.92506413758,2216189276.595414,132275.65530318455,2216322548.094088,366,585,19
广西,5,19,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,1.6889541132714985,0.00710978391745698,-1.6818443293540415,0.004209577904804857,0.33090877750640124,0.11100450869239692,0.33601675802228487,0.3320900166746993,0.2,0.3320900166746993,0.13209001667469927,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,LOWER,0.7522894900049226,0.8,True,88375.8147126828,824427770.3396846,88374.03644717134,824340392.1530402,100.59162521329665,1078.5856652218213,97.60281506322436,2005.8992410766332,405,37,7
海南,5,20,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,70.4255064062228,4.13633957405148,-66.28916683217132,0.05873354392643732,0.6905038685677357,0.14261793679033707,0.6819863387063612,0.6748265170685364,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.17600033655786793,0.8,True,15027.35771795464,26817803.483797085,15025.709374325908,26802857.998865046,11742.108269871578,17465607.71620261,11739.378030824597,17454863.429011364,226,239,45
重庆,5,21,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.002376252084741126,0.15931936578547423,0.1569431137007331,67.04649174577402,0.6525382686309177,0.20828909568294393,0.6435463972976087,0.6367188431979537,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UNSATURATED,0.8390024670549294,0.8390024670549294,False,114.98125714459282,1407.015350139285,113.20299163313354,2289.427766431101,275.1002763999355,8485.881083117038,272.08378312208816,9209.476906751774,115,713,43
四川,5,22,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,73,100,False,True,2.3080049427193217e-08,0.22940511972814948,0.22940509664810005,9939541.960333124,0.5004715634142088,0.22695481721949654,0.5002618097125074,0.4947846327175401,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UPPER,1.8267983216217174,1.3,True,4.121809176064584,2.111112005995479,2.321809176064584,11.463677994663987,28492.953831185976,90738848.95712322,28489.93733790813,90711353.45740592,205,266,55
贵州,5,23,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.1682942566499126,1.4060744264240812,1.2377801697741686,8.354856870421974,0.542330827604893,0.18157389630051002,0.5422195086118147,0.5363680107324525,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.5910057535563401,0.8,True,36.4705227229299,2530.8352048714105,36.575785880824604,2631.1705150349803,16377.171830399344,46329123.045238405,16375.146995281948,46313744.458118975,414,486,41
云南,5,24,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.1784454534156582,1.8059929290894523,1.627547475673794,10.120700160864846,0.3571172983531289,0.12021364725523613,0.36220433844501304,0.358029248711803,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UNSATURATED,0.8069442592850334,0.8069442592850334,False,7.44760770916169,6.387565120864339,5.64760770916169,30.679897786194708,26922.746030654038,240428103.68187958,26919.634066008985,240403036.77210635,226,505,26
西藏,5,25,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.7816900750631186,0.05840955758593391,-0.7232805174771847,0.07472214301968405,0.6469297141207948,0.07801198995970822,0.6346375124157565,0.6278951070183726,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.04236619075046502,0.8,True,105472.17207479387,1243323503.4602873,105470.44836434939,1243218145.0861204,15.116169604385558,24.36147531129354,11.966169604385557,26.550711544969325,163,251,40
陕西,5,26,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.0897830906223906,2.7196229695694116,2.629839878947021,30.291037551910442,0.41790307412625405,0.13451153027268054,0.42196916619993624,0.41721926024060413,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,UNSATURATED,0.903177762883629,0.903177762883629,False,59.017441468642815,1025.3462531690493,57.21744146864282,1982.568540808904,80253.59484512798,719844203.1580323,80250.57835185014,719764004.8209352,126,251,48
甘肃,5,27,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.005134984155463318,7.5081013919343595,7.502966407778896,1462.1469442989783,0.4753737648325165,0.13327057154769895,0.4756699997197982,0.47058331151592403,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.31150874559399006,0.8,True,9909.832877056442,14353998.409230677,9911.196801061218,14364149.883871052,504491.63696902373,26865186136.17492,504488.5250043787,26864681901.879726,511,365,42
青海,5,28,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.028109317353648383,0.07149939568452268,0.0433900783308743,2.5436190706795156,0.2922998841637089,0.013660126540229155,0.32184449025284145,0.3180260721027801,0.2,0.3180260721027801,0.1180260721027801,UPPER,UNSATURATED,B_NEWLY_UNSATURATED,LOWER,0.07685657710337138,0.8,True,6656.045371753634,8418224.20279734,6657.097677125048,8425152.220972613,175.70870121707853,5496.617026378275,178.32978246568305,5642.15311582531,480,73,15
宁夏,5,29,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,BOTH_NONCONVERGED,False,False,100,100,True,True,0.734947485321783,2.61144060281131,1.8764931174895272,3.5532342853965133,0.35746018276313807,0.03682420424102196,0.37221468545685693,0.36792689232780657,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.10335686825169833,0.8,True,26717.573410624504,94069483.20751044,26716.013274026227,94091590.6250231,11866.053061681007,15738016.546423547,11863.036568403159,15726253.62802025,301,451,29
新疆,5,30,MATCHED_PROVINCE_TURN_WITH_PATH_HISTORY_DIVERGENCE,G1_CONVERGED_G2_NONCONVERGED,True,False,46,100,False,True,2.2551283063165783e-10,0.9468534516368603,0.9468534514113475,4198667760.8752413,0.35492784482261297,0.08844729456615302,0.3632523007011444,0.3590404480707476,0.2,0.35,0.14999999999999997,UPPER,UPPER,A_STILL_UPPER_SATURATED,LOWER,0.4767256866457321,0.8,True,3.5093295946937615,1.5824723798887241,1.7093295946937612,8.909607099438993,313793.5127983809,10393703628.3102,313790.4008337359,10393390010.786375,141,330,44
