turn,province_index,province,Yt_MU,Kt_MU,Y_over_K,K_over_Y,mt_recovered,mt_recovery_method,mt_independent_nkpc_reconstruction,mt_minus_mstar,mstar,alpha,rk_saved,rk_reconstructed,delta_offset,delta,theta,pit,price_adjustment_cost_over_Y,profit_pre_floor_over_Y,profit_floor_binding,profit_over_Y,profit_over_K,corptau,after_tax_profit_over_K,rk_share_of_positive_components,profit_share_of_positive_components,ra0_without_profit,ra0_at_mstar,ra0_saved,ra0_reconstructed,ra0_reconstruction_error,ra_used,ramin,ramax,ra0_minus_ramax,clip_amount,raw_ra_classification,firm_wage_raw,firm_wage_used,household_composite_wage,firm_labor_supply,population_proxy_NU
13,7,黑龙江,12845989.023253761,58424879.89838116,0.21987189439836058,4.5481028975363955,0.9843298211328414,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08432982113284138,0.9,0.7380939146868483,0.1597430549375846,0.1597430549375846,-0.025,0.025,100.0,0.02,0.02,-0.004329821132841399,True,0.0,0.0,0.25,0.0,1.0,0.0,0.1347430549375846,0.134249810203391,0.1347430549375846,0.1347430549375846,0.0,0.09,0.02,0.09,0.0447430549375846,0.0447430549375846,UPPER,0.6274820220117009,0.8,12.0265114941777,5277794.681013475,332700.0
13,8,上海,35937389.496634975,66125294.30800852,0.5434741708557137,1.840013847255105,1.0354524494872768,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.13545244948727675,0.9,0.7380939146868483,0.41535619585377537,0.41535619585377537,-0.025,0.025,100.0,0.02,0.02,-0.055452449487276775,True,0.0,0.0,0.25,0.0,1.0,0.0,0.39035619585377535,0.36862993071961725,0.39035619585377535,0.39035619585377535,0.0,0.09,0.02,0.09,0.3003561958537754,0.3003561958537754,UPPER,1.64757860314969,1.3,14.768471532169468,5915291.246409705,247500.0
13,9,江苏,93004224.09183913,203535217.25929242,0.45694413647028453,2.1884513230098768,1.0212694475144142,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12126944751441415,0.9,0.7380939146868483,0.3444411838364598,0.3444411838364598,-0.025,0.025,100.0,0.02,0.02,-0.04126944751441418,True,0.0,0.0,0.25,0.0,1.0,0.0,0.31944118383645975,0.3059575660207154,0.31944118383645975,0.31944118383645975,0.0,0.09,0.02,0.09,0.22944118383645976,0.22944118383645976,UPPER,4.289712289298018,1.3,15.378211176556174,5799097.862959115,844600.0
13,10,浙江,57878374.39341034,124249656.20818298,0.4658232156106241,2.14673714509731,1.0227068892624913,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12270688926249129,0.9,0.7380939146868483,0.35162839251041333,0.3516283925104134,-0.025,0.025,100.0,0.02,0.02,-0.04270688926249132,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3266283925104133,0.31238854562249263,0.3266283925104133,0.32662839251041337,5.551115123125783e-17,0.09,0.02,0.09,0.23662839251041332,0.23662839251041332,UPPER,2.648763774523305,1.3,15.071920463484897,5852883.33301435,627300.0
13,11,安徽,33939141.182545505,70182433.35888097,0.48358456038416636,2.06789066881206,1.0255944658528524,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.1255944658528524,0.9,0.7380939146868483,0.3660662749725369,0.3660662749725369,-0.025,0.025,100.0,0.02,0.02,-0.045594465852852414,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3410662749725369,0.32525281275351103,0.3410662749725369,0.3410662749725369,0.0,0.09,0.02,0.09,0.25106627497253686,0.25106627497253686,UPPER,1.527031485264331,1.3,15.269964790249338,5969997.025205658,607600.0
13,12,福建,38606495.27175902,87795538.11850408,0.4397318599454223,2.274113138229547,1.0184944148618578,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11849441486185774,0.9,0.7380939146868483,0.33056602027167875,0.33056602027167875,-0.025,0.025,100.0,0.02,0.02,-0.03849441486185777,True,0.0,0.0,0.25,0.0,1.0,0.0,0.30556602027167873,0.29349098052440636,0.30556602027167873,0.30556602027167873,0.0,0.09,0.02,0.09,0.21556602027167873,0.21556602027167873,UPPER,1.7476291642576711,1.3,14.599595119520375,5892713.6196009,410400.0
13,13,江西,22768917.432768993,51050047.92908307,0.4460116759223962,2.242093770150526,1.0195051234111605,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11950512341116049,0.9,0.7380939146868483,0.33561956132250537,0.33561956132250537,-0.025,0.025,100.0,0.02,0.02,-0.03950512341116051,True,0.0,0.0,0.25,0.0,1.0,0.0,0.31061956132250534,0.2980393540451867,0.31061956132250534,0.31061956132250534,0.0,0.09,0.02,0.09,0.22061956132250535,0.22061956132250535,UPPER,1.053187429506386,1.053187429506386,14.99237118987991,5772603.351932693,451300.0
13,14,山东,66504346.21409871,210016973.07581103,0.316661768999462,3.157943578600102,0.9990835985274992,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09908359852749915,0.9,0.7380939146868483,0.23351193774762696,0.23351193774762696,-0.025,0.025,100.0,0.02,0.02,-0.019083598527499173,True,0.0,0.0,0.25,0.0,1.0,0.0,0.20851193774762697,0.20435321838119555,0.20851193774762697,0.20851193774762697,0.0,0.09,0.02,0.09,0.11851193774762697,0.11851193774762697,UPPER,2.9763938592884687,1.3,15.37943245701955,5846649.339155888,1007700.0
13,15,河南,49828287.2702345,168320556.01470312,0.2960320976237858,3.3780120737814587,0.9959020280785598,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09590202807855974,0.9,0.7380939146868483,0.2176040850340167,0.21760408503401668,-0.025,0.025,100.0,0.02,0.02,-0.015902028078559765,True,0.0,0.0,0.25,0.0,1.0,0.0,0.19260408503401671,0.1894114666847165,0.19260408503401671,0.1926040850340167,-2.7755575615628914e-17,0.09,0.02,0.09,0.10260408503401672,0.10260408503401672,UPPER,2.199019266780713,1.3,15.496884294865465,5910294.630177631,986400.0
13,16,湖北,41932796.329636045,101805153.6623069,0.41189266772023503,2.427816949339866,1.0140378500242455,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11403785002424549,0.9,0.7380939146868483,0.30828319514308467,0.3082831951430847,-0.025,0.025,100.0,0.02,0.02,-0.03403785002424552,True,0.0,0.0,0.25,0.0,1.0,0.0,0.28328319514308464,0.2733274844568078,0.28328319514308464,0.2832831951430847,5.551115123125783e-17,0.09,0.02,0.09,0.19328319514308465,0.19328319514308465,UPPER,1.8747329156174934,1.3,15.403934371107045,5940379.288050145,591700.0
13,17,湖南,36252609.64331939,93791807.14892803,0.3865221360513441,2.5871739461440932,1.010010305627583,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11001030562758307,0.9,0.7380939146868483,0.28814547296511894,0.28814547296511894,-0.025,0.025,100.0,0.02,0.02,-0.030010305627583094,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2631454729651189,0.25495200102321386,0.2631454729651189,0.2631454729651189,0.0,0.09,0.02,0.09,0.17314547296511892,0.17314547296511892,UPPER,1.612206022734018,1.3,15.131457599213574,5948262.554064111,663500.0
13,18,广东,99724856.9873866,191259406.86816654,0.5214115144471094,1.9178709566097187,1.0317989099943636,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.1317989099943636,0.9,0.7380939146868483,0.3970884975460521,0.397088497546052,-0.025,0.025,100.0,0.02,0.02,-0.05179890999436364,True,0.0,0.0,0.25,0.0,1.0,0.0,0.37208849754605205,0.35265029014178517,0.37208849754605205,0.372088497546052,-5.551115123125783e-17,0.09,0.02,0.09,0.28208849754605203,0.28208849754605203,UPPER,4.699177748752484,1.3,14.59753849107068,5734851.853870453,1234800.0
13,19,广西,19523815.985544086,67306708.83876626,0.29007236161722805,3.447415653200266,0.9949866680499048,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09498666804990474,0.9,0.7380939146868483,0.21302728732476278,0.21302728732476278,-0.025,0.025,100.0,0.02,0.02,-0.014986668049904766,True,0.0,0.0,0.25,0.0,1.0,0.0,0.1880272873247628,0.1850949221327007,0.1880272873247628,0.1880272873247628,0.0,0.09,0.02,0.09,0.09802728732476279,0.09802728732476279,UPPER,0.9175424547379858,0.9175424547379858,13.863648018878457,5544997.9302034965,494700.0
13,20,海南,4900505.5223562205,14673330.466888333,0.3339736355979063,2.9942483280445775,1.0017692157949754,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10176921579497533,0.9,0.7380939146868483,0.24694002670839246,0.24694002670839246,-0.025,0.025,100.0,0.02,0.02,-0.021769215794975354,True,0.0,0.0,0.25,0.0,1.0,0.0,0.22194002670839247,0.21689193542646623,0.22194002670839247,0.22194002670839247,0.0,0.09,0.02,0.09,0.13194002670839247,0.13194002670839247,UPPER,0.23253344690708058,0.8,13.052721322491848,5529281.803701304,98200.0
13,21,重庆,21603873.657769814,50663834.63130832,0.4264160779574992,2.345127333823632,1.0163579149430317,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11635791494303172,0.9,0.7380939146868483,0.31988352246108026,0.31988352246108026,-0.025,0.025,100.0,0.02,0.02,-0.03635791494303174,True,0.0,0.0,0.25,0.0,1.0,0.0,0.29488352246108024,0.2838465657160065,0.29488352246108024,0.29488352246108024,0.0,0.09,0.02,0.09,0.20488352246108024,0.20488352246108024,UPPER,1.009352514436134,1.009352514436134,14.679935421699238,5697456.557551301,316300.0
13,22,四川,42810148.087424934,94830047.41899477,0.4514407537757903,2.2151300954469293,1.020380526900345,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12038052690034495,0.9,0.7380939146868483,0.3399965803896272,0.3399965803896272,-0.025,0.025,100.0,0.02,0.02,-0.04038052690034498,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3149965803896272,0.30197155110974655,0.3149965803896272,0.3149965803896272,0.0,0.09,0.02,0.09,0.2249965803896272,0.2249965803896272,UPPER,1.9514983307681877,1.3,14.656386834375665,5862546.45525651,832100.0
13,23,贵州,15352434.203923654,39447014.665611394,0.38919128187683616,2.569430628501234,1.0104325237226226,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11043252372262258,0.9,0.7380939146868483,0.29025656061256216,0.29025656061256216,-0.025,0.025,100.0,0.02,0.02,-0.0304325237226226,True,0.0,0.0,0.25,0.0,1.0,0.0,0.26525656061256214,0.2568852220348301,0.26525656061256214,0.26525656061256214,0.0,0.09,0.02,0.09,0.17525656061256215,0.17525656061256215,UPPER,0.7436285607644157,0.8,14.294245598339309,5463539.526381302,382200.0
13,24,云南,20840498.243198354,68611984.86091176,0.30374428440520435,3.2922430193483705,0.9970890496553875,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09708904965538745,0.9,0.7380939146868483,0.22353919671980926,0.2235391967198093,-0.025,0.025,100.0,0.02,0.02,-0.017089049655387472,True,0.0,0.0,0.25,0.0,1.0,0.0,0.19853919671980927,0.19499728421066567,0.19853919671980927,0.1985391967198093,2.7755575615628914e-17,0.09,0.02,0.09,0.10853919671980927,0.10853919671980927,UPPER,0.975949237173066,0.975949237173066,13.648197369353241,5576483.283351746,470300.0
13,25,西藏,1545046.1258712616,6325734.326183821,0.2442477104161525,4.094204192523184,0.9880042470043445,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0880042470043445,0.9,0.7380939146868483,0.1781151813899275,0.1781151813899275,-0.025,0.025,100.0,0.02,0.02,-0.008004247004344527,True,0.0,0.0,0.25,0.0,1.0,0.0,0.1531151813899275,0.1519048364858911,0.1531151813899275,0.1531151813899275,0.0,0.09,0.02,0.09,0.0631151813899275,0.0631151813899275,UPPER,0.07331657865189325,0.8,11.590655590467628,5453102.485100336,35400.0
13,26,陕西,24044811.67953411,73897910.2910824,0.32537877708343954,3.0733411962623545,1.0004340795107334,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10043407951073335,0.9,0.7380939146868483,0.24026434391021528,0.2402643439102153,-0.025,0.025,100.0,0.02,0.02,-0.020434079510733377,True,0.0,0.0,0.25,0.0,1.0,0.0,0.2152643439102153,0.2106668124251881,0.2152643439102153,0.21526434391021532,2.7755575615628914e-17,0.09,0.02,0.09,0.1252643439102153,0.1252643439102153,UPPER,1.0875710403728205,1.0875710403728205,15.053260536631853,5792923.747805073,393100.0
13,27,甘肃,8153264.642715297,25177704.67938732,0.3238287503384006,3.0880519378066382,1.0001936748868696,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.10019367488686959,0.9,0.7380939146868483,0.23906232142799533,0.23906232142799533,-0.025,0.025,100.0,0.02,0.02,-0.02019367488686961,True,0.0,0.0,0.25,0.0,1.0,0.0,0.21406232142799533,0.20954415204318216,0.21406232142799533,0.21406232142799533,0.0,0.09,0.02,0.09,0.12406232142799534,0.12406232142799534,UPPER,0.38603976061240564,0.8,14.105439734942966,5532599.007551877,251500.0
13,28,青海,2742187.2340204264,17578407.529567722,0.15599747755352333,6.4103600627574,0.9748297435310673,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0748297435310673,0.9,0.7380939146868483,0.11224266570238861,0.11224266570238861,-0.025,0.025,100.0,0.02,0.02,0.005170256468932672,False,0.005170256468932672,0.0008065469674582833,0.25,0.0006049102255937125,0.9946395815716967,0.005360418428303301,0.08724266570238862,0.08798655865308978,0.08784757592798234,0.08784757592798233,-1.3877787807814457e-17,0.08784757592798234,0.02,0.09,-0.0021524240720176557,0.0,INTERIOR,0.12657425162574076,0.8,12.801260757896468,5531285.780008506,58700.0
13,29,宁夏,3502852.100067724,18640640.44456374,0.1879147935117904,5.321560805893958,0.9795537909700586,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.07955379097005855,0.9,0.7380939146868483,0.135862901617635,0.135862901617635,-0.025,0.025,100.0,0.02,0.02,0.0004462090299414308,False,0.0004462090299414308,8.384927772454027e-05,0.25,6.28869582934052e-05,0.9995373434360598,0.0004626565639402299,0.11086290161763501,0.11110377662432676,0.11092578857592841,0.11092578857592841,0.0,0.09,0.02,0.09,0.020925788575928417,0.020925788575928417,UPPER,0.1594385155863292,0.8,14.14290740693269,5636408.189793464,71000.0
13,30,新疆,12808903.123983566,49250553.031937115,0.2600763308318077,3.8450250232371346,0.9904049887670295,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09040498876702951,0.9,0.7380939146868483,0.19011889151998296,0.19011889151998299,-0.025,0.025,100.0,0.02,0.02,-0.010404988767029538,True,0.0,0.0,0.25,0.0,1.0,0.0,0.16511889151998296,0.16336926127684517,0.16511889151998296,0.165118891519983,2.7755575615628914e-17,0.09,0.02,0.09,0.07511889151998297,0.07511889151998297,UPPER,0.6439620383203175,0.8,10.963186495620267,5159529.30100548,252000.0
14,0,北京,33038194.896954857,58719043.066994764,0.562648728101041,1.7773078477845932,1.0386488052927034,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.1386488052927034,0.9,0.7380939146868483,0.43133797200012286,0.43133797200012286,-0.025,0.025,100.0,0.02,0.02,-0.05864880529270343,True,0.0,0.0,0.25,0.0,1.0,0.0,0.40633797200012284,0.3825177657719686,0.40633797200012284,0.40633797200012284,0.0,0.09,0.02,0.09,0.3163379720001228,0.3163379720001228,UPPER,1.5192802965682113,1.3,14.764397241362465,5915517.185831382,219200.0
14,1,天津,13362524.383664617,64593598.72309723,0.20687072167859377,4.833936827240625,0.9823811706922345,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0823811706922345,0.9,0.7380939146868483,0.1499998013844103,0.1499998013844103,-0.025,0.025,100.0,0.02,0.02,-0.002381170692234518,True,0.0,0.0,0.25,0.0,1.0,0.0,0.1249998013844103,0.12483326201877769,0.1249998013844103,0.1249998013844103,0.0,0.09,0.02,0.09,0.034999801384410306,0.034999801384410306,UPPER,0.6251194111318118,0.8,14.587141941124473,5499853.799187411,138300.0
14,2,河北,32425930.708053768,113705229.18254791,0.2851753691643821,3.506614203499376,0.9942357948565496,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09423579485654954,0.9,0.7380939146868483,0.20927291893563205,0.2092729189356321,-0.025,0.025,100.0,0.02,0.02,-0.01423579485654956,True,0.0,0.0,0.25,0.0,1.0,0.0,0.18427291893563205,0.18154810628878823,0.18427291893563205,0.1842729189356321,5.551115123125783e-17,0.09,0.02,0.09,0.09427291893563206,0.09427291893563206,UPPER,1.4190172583649967,1.3,15.065143690655413,5950312.254790474,742600.0
14,3,山西,15957314.283092303,53478727.38884524,0.29838620068623267,3.3513614158435825,0.9962640598843192,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09626405988431919,0.9,0.7380939146868483,0.21941424656425357,0.2194142465642536,-0.025,0.025,100.0,0.02,0.02,-0.01626405988431921,True,0.0,0.0,0.25,0.0,1.0,0.0,0.19441424656425357,0.19111650709890726,0.19441424656425357,0.1944142465642536,2.7755575615628914e-17,0.09,0.02,0.09,0.10441424656425358,0.10441424656425358,UPPER,0.7579651488283612,0.8,14.867921154049625,5493265.80743337,350200.0
14,4,内蒙古,16140076.707884438,82165502.99427319,0.19643373581014137,5.090775247315602,0.9808224211773716,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.0808224211773716,0.9,0.7380939146868483,0.14220605414493137,0.14220605414493137,-0.025,0.025,100.0,0.02,0.02,-0.0008224211773716177,True,0.0,0.0,0.25,0.0,1.0,0.0,0.11720605414493138,0.11727391468521094,0.11720605414493138,0.11720605414493138,0.0,0.09,0.02,0.09,0.02720605414493138,0.02720605414493138,UPPER,0.7634554931574175,0.8,14.20878411638052,5430725.411142849,242200.0
14,5,辽宁,23598213.114285145,90061052.78222083,0.26202461980262043,3.8164352676221274,0.9907012945004219,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.09070129450042186,0.9,0.7380939146868483,0.19160041909966574,0.1916004190996657,-0.025,0.025,100.0,0.02,0.02,-0.010701294500421881,True,0.0,0.0,0.25,0.0,1.0,0.0,0.16660041909966575,0.1647803768251615,0.16660041909966575,0.1666004190996657,-5.551115123125783e-17,0.09,0.02,0.09,0.07660041909966575,0.07660041909966575,UPPER,1.0801006634507828,1.0801006634507828,13.728680232060823,5668957.560887111,429100.0
14,6,吉林,11168762.644147094,66308917.7271201,0.16843530292727296,5.936997663914792,0.9766652237651628,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.07666522376516283,0.9,0.7380939146868483,0.12142006771011618,0.12142006771011617,-0.025,0.025,100.0,0.02,0.02,0.003334776234837151,False,0.003334776234837151,0.0005616940453094663,0.25,0.0004212705339820997,0.9965424662922028,0.0034575337077972805,0.09642006771011619,0.09699508307378683,0.09684133824409828,0.09684133824409825,-2.7755575615628914e-17,0.09,0.02,0.09,0.006841338244098286,0.006841338244098286,UPPER,0.5302069122190248,0.8,12.964826157660003,5388290.346607739,248400.0
14,7,黑龙江,12845989.024305528,58424879.89838116,0.2198718944163626,4.548102897164019,0.9843298210295397,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.08432982102953968,0.9,0.7380939146868483,0.15974305493389918,0.15974305493389915,-0.025,0.025,100.0,0.02,0.02,-0.004329821029539698,True,0.0,0.0,0.25,0.0,1.0,0.0,0.13474305493389918,0.13424981021642957,0.13474305493389918,0.13474305493389915,-2.7755575615628914e-17,0.09,0.02,0.09,0.044743054933899185,0.044743054933899185,UPPER,0.6274820218010655,0.8,12.026511475134278,5277794.682663382,332700.0
14,8,上海,35937389.49965577,66125294.30800852,0.5434741709013966,1.8400138471004388,1.035452450138797,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.13545245013879692,0.9,0.7380939146868483,0.4153561961500366,0.4153561961500366,-0.025,0.025,100.0,0.02,0.02,-0.055452450138796947,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3903561961500366,0.36862993075270467,0.3903561961500366,0.3903561961500366,0.0,0.09,0.02,0.09,0.3003561961500366,0.3003561961500366,UPPER,1.6475786037960798,1.3,14.768471513150123,5915291.248308177,247500.0
14,9,江苏,93004224.10002743,203535217.25929242,0.4569441365105149,2.188451322817201,1.0212694476673574,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12126944766735737,0.9,0.7380939146868483,0.3444411839183679,0.3444411839183679,-0.025,0.025,100.0,0.02,0.02,-0.04126944766735739,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3194411839183679,0.30595756604985364,0.3194411839183679,0.3194411839183679,0.0,0.09,0.02,0.09,0.2294411839183679,0.2294411839183679,UPPER,4.289712288876086,1.3,15.378211157549623,5799097.864908536,844600.0
14,10,浙江,57878374.39838784,124249656.20818298,0.46582321565068463,2.1467371449126924,1.0227068894569176,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12270688945691755,0.9,0.7380939146868483,0.35162839260750106,0.3516283926075011,-0.025,0.025,100.0,0.02,0.02,-0.04270688945691757,True,0.0,0.0,0.25,0.0,1.0,0.0,0.32662839260750104,0.3123885456515078,0.32662839260750104,0.3266283926075011,5.551115123125783e-17,0.09,0.02,0.09,0.23662839260750104,0.23662839260750104,UPPER,2.6487637743849057,1.3,15.071920444835184,5852883.3349362,627300.0
14,11,安徽,33939141.18539008,70182433.35888097,0.4835845604246975,2.0678906686387424,1.0255944661132599,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.12559446611325986,0.9,0.7380939146868483,0.3660662750961658,0.3660662750961658,-0.025,0.025,100.0,0.02,0.02,-0.04559446611325989,True,0.0,0.0,0.25,0.0,1.0,0.0,0.34106627509616577,0.32525281278286716,0.34106627509616577,0.34106627509616577,0.0,0.09,0.02,0.09,0.25106627509616575,0.25106627509616575,UPPER,1.5270314852913718,1.3,15.269964770312322,5969997.027116145,607600.0
14,12,福建,38606495.27501593,87795538.11850408,0.4397318599825188,2.2741131380376993,1.0184944150115471,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11849441501154712,0.9,0.7380939146868483,0.3305660203481496,0.3305660203481496,-0.025,0.025,100.0,0.02,0.02,-0.03849441501154714,True,0.0,0.0,0.25,0.0,1.0,0.0,0.30556602034814956,0.29349098055127476,0.30556602034814956,0.30556602034814956,0.0,0.09,0.02,0.09,0.21556602034814956,0.21556602034814956,UPPER,1.7476291640990327,1.3,14.599595101927347,5892713.6214989815,410400.0
14,13,江西,22768917.46722889,51050047.92908307,0.446011676597418,2.242093766757202,1.0195051231623211,SAVED_RK_TIMES_K_OVER_ALPHA_Y_IDENTITY,MISSING_OBJECT__LAGGED_KT_PRIOR_RK_AND_COMPLETE_PIT_LAGS_NOT_SAVED,0.11950512316232109,0.9,0.7380939146868483,0.3356195617485353,0.33561956174853536,-0.025,0.025,100.0,0.02,0.02,-0.03950512316232112,True,0.0,0.0,0.25,0.0,1.0,0.0,0.3106195617485353,0.2980393545340946,0.3106195617485353,0.31061956174853533,5.551115123125783e-17,0.09,0.02,0.09,0.22061956174853528,0.22061956174853528,UPPER,1.0531874247572892,1.0531874247572892,14.992371124729692,5772603.385290515,451300.0
